Wavelength (nm),Intensity (a.u.),Z Axis,
,milliq_blnk_Nov6_EM_270.00,milliq_blnk_Nov6_EM_272.00,milliq_blnk_Nov6_EM_274.00,milliq_blnk_Nov6_EM_276.00,milliq_blnk_Nov6_EM_278.00,milliq_blnk_Nov6_EM_280.00,milliq_blnk_Nov6_EM_282.00,milliq_blnk_Nov6_EM_284.00,milliq_blnk_Nov6_EM_286.00,milliq_blnk_Nov6_EM_288.00,milliq_blnk_Nov6_EM_290.00,milliq_blnk_Nov6_EM_292.00,milliq_blnk_Nov6_EM_294.00,milliq_blnk_Nov6_EM_296.00,milliq_blnk_Nov6_EM_298.00,milliq_blnk_Nov6_EM_300.00,milliq_blnk_Nov6_EM_302.00,milliq_blnk_Nov6_EM_304.00,milliq_blnk_Nov6_EM_306.00,milliq_blnk_Nov6_EM_308.00,milliq_blnk_Nov6_EM_310.00,milliq_blnk_Nov6_EM_312.00,milliq_blnk_Nov6_EM_314.00,milliq_blnk_Nov6_EM_316.00,milliq_blnk_Nov6_EM_318.00,milliq_blnk_Nov6_EM_320.00,milliq_blnk_Nov6_EM_322.00,milliq_blnk_Nov6_EM_324.00,milliq_blnk_Nov6_EM_326.00,milliq_blnk_Nov6_EM_328.00,milliq_blnk_Nov6_EM_330.00,milliq_blnk_Nov6_EM_332.00,milliq_blnk_Nov6_EM_334.00,milliq_blnk_Nov6_EM_336.00,milliq_blnk_Nov6_EM_338.00,milliq_blnk_Nov6_EM_340.00,milliq_blnk_Nov6_EM_342.00,milliq_blnk_Nov6_EM_344.00,milliq_blnk_Nov6_EM_346.00,milliq_blnk_Nov6_EM_348.00,milliq_blnk_Nov6_EM_350.00,milliq_blnk_Nov6_EM_352.00,milliq_blnk_Nov6_EM_354.00,milliq_blnk_Nov6_EM_356.00,milliq_blnk_Nov6_EM_358.00,milliq_blnk_Nov6_EM_360.00,milliq_blnk_Nov6_EM_362.00,milliq_blnk_Nov6_EM_364.00,milliq_blnk_Nov6_EM_366.00,milliq_blnk_Nov6_EM_368.00,milliq_blnk_Nov6_EM_370.00,milliq_blnk_Nov6_EM_372.00,milliq_blnk_Nov6_EM_374.00,milliq_blnk_Nov6_EM_376.00,milliq_blnk_Nov6_EM_378.00,milliq_blnk_Nov6_EM_380.00,milliq_blnk_Nov6_EM_382.00,milliq_blnk_Nov6_EM_384.00,milliq_blnk_Nov6_EM_386.00,milliq_blnk_Nov6_EM_388.00,milliq_blnk_Nov6_EM_390.00,milliq_blnk_Nov6_EM_392.00,milliq_blnk_Nov6_EM_394.00,milliq_blnk_Nov6_EM_396.00,milliq_blnk_Nov6_EM_398.00,milliq_blnk_Nov6_EM_400.00,milliq_blnk_Nov6_EM_402.00,milliq_blnk_Nov6_EM_404.00,milliq_blnk_Nov6_EM_406.00,milliq_blnk_Nov6_EM_408.00,milliq_blnk_Nov6_EM_410.00,milliq_blnk_Nov6_EM_412.00,milliq_blnk_Nov6_EM_414.00,milliq_blnk_Nov6_EM_416.00,milliq_blnk_Nov6_EM_418.00,milliq_blnk_Nov6_EM_420.00,milliq_blnk_Nov6_EM_422.00,milliq_blnk_Nov6_EM_424.00,milliq_blnk_Nov6_EM_426.00,milliq_blnk_Nov6_EM_428.00,milliq_blnk_Nov6_EM_430.00,milliq_blnk_Nov6_EM_432.00,milliq_blnk_Nov6_EM_434.00,milliq_blnk_Nov6_EM_436.00,milliq_blnk_Nov6_EM_438.00,milliq_blnk_Nov6_EM_440.00,milliq_blnk_Nov6_EM_442.00,milliq_blnk_Nov6_EM_444.00,milliq_blnk_Nov6_EM_446.00,milliq_blnk_Nov6_EM_448.00,milliq_blnk_Nov6_EM_450.00,milliq_blnk_Nov6_EM_452.00,milliq_blnk_Nov6_EM_454.00,milliq_blnk_Nov6_EM_456.00,milliq_blnk_Nov6_EM_458.00,milliq_blnk_Nov6_EM_460.00,milliq_blnk_Nov6_EM_462.00,milliq_blnk_Nov6_EM_464.00,milliq_blnk_Nov6_EM_466.00,milliq_blnk_Nov6_EM_468.00,milliq_blnk_Nov6_EM_470.00,milliq_blnk_Nov6_EM_472.00,milliq_blnk_Nov6_EM_474.00,milliq_blnk_Nov6_EM_476.00,milliq_blnk_Nov6_EM_478.00,milliq_blnk_Nov6_EM_480.00,milliq_blnk_Nov6_EM_482.00,milliq_blnk_Nov6_EM_484.00,milliq_blnk_Nov6_EM_486.00,milliq_blnk_Nov6_EM_488.00,milliq_blnk_Nov6_EM_490.00,milliq_blnk_Nov6_EM_492.00,milliq_blnk_Nov6_EM_494.00,milliq_blnk_Nov6_EM_496.00,milliq_blnk_Nov6_EM_498.00,milliq_blnk_Nov6_EM_500.00,milliq_blnk_Nov6_EM_502.00,milliq_blnk_Nov6_EM_504.00,milliq_blnk_Nov6_EM_506.00,milliq_blnk_Nov6_EM_508.00,milliq_blnk_Nov6_EM_510.00,milliq_blnk_Nov6_EM_512.00,milliq_blnk_Nov6_EM_514.00,milliq_blnk_Nov6_EM_516.00,milliq_blnk_Nov6_EM_518.00,milliq_blnk_Nov6_EM_520.00,milliq_blnk_Nov6_EM_522.00,milliq_blnk_Nov6_EM_524.00,milliq_blnk_Nov6_EM_526.00,milliq_blnk_Nov6_EM_528.00,milliq_blnk_Nov6_EM_530.00,milliq_blnk_Nov6_EM_532.00,milliq_blnk_Nov6_EM_534.00,milliq_blnk_Nov6_EM_536.00,milliq_blnk_Nov6_EM_538.00,milliq_blnk_Nov6_EM_540.00,milliq_blnk_Nov6_EM_542.00,milliq_blnk_Nov6_EM_544.00,milliq_blnk_Nov6_EM_546.00,milliq_blnk_Nov6_EM_548.00,milliq_blnk_Nov6_EM_550.00,milliq_blnk_Nov6_EM_552.00,milliq_blnk_Nov6_EM_554.00,milliq_blnk_Nov6_EM_556.00,milliq_blnk_Nov6_EM_558.00,milliq_blnk_Nov6_EM_560.00,milliq_blnk_Nov6_EM_562.00,milliq_blnk_Nov6_EM_564.00,milliq_blnk_Nov6_EM_566.00,milliq_blnk_Nov6_EM_568.00,milliq_blnk_Nov6_EM_570.00,milliq_blnk_Nov6_EM_572.00,milliq_blnk_Nov6_EM_574.00,milliq_blnk_Nov6_EM_576.00,milliq_blnk_Nov6_EM_578.00,milliq_blnk_Nov6_EM_580.00,milliq_blnk_Nov6_EM_582.00,milliq_blnk_Nov6_EM_584.00,milliq_blnk_Nov6_EM_586.00,milliq_blnk_Nov6_EM_588.00,milliq_blnk_Nov6_EM_590.00,milliq_blnk_Nov6_EM_592.00,milliq_blnk_Nov6_EM_594.00,milliq_blnk_Nov6_EM_596.00,milliq_blnk_Nov6_EM_598.00,milliq_blnk_Nov6_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.447574436664581,0.018392026424408,0.0167292952537537,0.693471789360046,0.437596142292023,-0.669546544551849,-0.266735047101974,0.092037558555603,-0.112658977508545,-0.194453775882721,1.5923285484314,0.100375711917877,0.536249995231628,-0.102654010057449,0.0188093185424805,-0.125406354665756,-0.734697937965393,-0.396019697189331,-0.323078334331512,0.0230554342269897,-0.0505068898200989,-1.01260912418365,-0.334965229034424,0.602729320526123,-0.532268762588501,0.974445939064026,0.0837898254394531,0.154214382171631,0.410936772823334,0.857999324798584,-0.0503078699111938,0.285281300544739,-0.0671524703502655,-0.260529637336731,-0.330071568489075,0.643740653991699,-0.00833135843276978,-0.0740936100482941,-0.46112984418869,-0.0618070363998413,0.628933429718018,0.393840909004211,-0.324397355318069,-0.532268762588501,-0.133783012628555,-0.32511505484581,-0.187797516584396,-0.396334528923035,0.853229641914368,-0.0660682916641235,0.765811443328857,0.0641922354698181,0.676596164703369,0.389632940292358,0.23231041431427,-0.532268762588501,0.352566480636597,-0.0597108900547028,0.00637924671173096,-0.0528167188167572,-1.00810313224792,-0.392857074737549,-0.260326415300369,0.104358553886414,-0.532268762588501,-0.739265263080597,-0.800473093986511,-0.334757387638092,-0.397950410842895,-0.255509614944458,-0.255643576383591,-1.14455533027649,-0.326238960027695,-1.14268660545349,0.190369486808777,-0.532268762588501,-0.326634377241135,0.20111346244812,-0.0482081770896912,0.521471977233887,-0.860008656978607,0.340683162212372,0.333589732646942,-0.597868323326111,0.142768383026123,-0.270334362983704,0.185981273651123,-0.465105086565018,-0.391631662845612,-0.262107998132706,0.0109880566596985,-0.465168178081512,-0.733611047267914,-0.181071192026138,0.609897375106812,0.429203689098358,1.00434267520905,-0.324123322963715,0.749090790748596,-0.39716100692749,-0.532268762588501,-0.664465188980103,-0.326168179512024,-0.532268762588501,-0.738581955432892,-0.127683460712433,0.00206196308135986,0.0128017663955688,0.6953946352005,-0.532268762588501,-0.532268762588501,0.0073966383934021,-0.600907683372498,0.148373782634735,-0.198178142309189,-0.670705795288086,-0.397878229618073,-0.394280612468719,-0.532268762588501,-0.199423581361771,-0.0706795752048492,0.512526869773865,-0.532268762588501,-0.600602805614471,-0.321919560432434,-0.261100709438324,0.195485174655914,-0.334913313388824,-0.951146125793457,-0.26413631439209,-0.252195924520493,-0.668964803218842,-0.259789198637009,-0.127601593732834,-0.318471729755402,-0.0557216703891754,-0.189920246601105,-0.393060863018036,-0.259529083967209,0.317048251628876,-0.0508382320404053,-0.392525911331177,-1.74708950519562,-0.398310303688049,-0.532268762588501,-0.33122330904007,-0.1219562292099,-0.327867329120636,-0.185239344835281,-0.397179245948791,-0.73604542016983,-0.0434761047363281,-1.10312652587891,-0.947120428085327,-0.328671872615814,-0.18984991312027,0.270245790481567,-0.185984402894974,-0.466061145067215,0.128931939601898,-0.397842109203339,0.13466465473175,-0.261961966753006,-0.335702121257782,-0.131493955850601,-0.465726315975189
235,1.91562080383301,1.72983336448669,0.728665828704834,-0.00796347856521606,0.61856746673584,0.781486988067627,0.530349850654602,0.152298033237457,-0.0676567256450653,0.538313150405884,0.296294093132019,0.741413831710815,-0.226060390472412,0.154964029788971,0.372640371322632,0.305443465709686,-0.224197298288345,0.157175064086914,-0.0122093558311462,-0.0715100467205048,0.00347286462783814,0.0826428532600403,-0.143828719854355,-0.695135235786438,-1.09819972515106,0.0171818137168884,0.0139661431312561,-0.229261428117752,-0.610271871089935,-0.687500059604645,-0.212652295827866,-0.302066177129745,-0.611552059650421,-0.0620493292808533,-0.223364591598511,-0.00492209196090698,-0.451934576034546,-0.0670442879199982,0.762969374656677,-0.141063064336777,-0.29878756403923,-0.299566328525543,0.561823129653931,0.673131465911865,-0.685831427574158,0.935706257820129,1.48966145515442,0.00756311416625977,0.21859472990036,-0.685408115386963,-0.0711914002895355,1.27052164077759,-0.14581024646759,-0.992356181144714,-0.375957727432251,0.687801361083984,-0.532268762588501,0.309933245182037,-0.300052642822266,0.520204544067383,-0.152560383081436,-0.220912039279938,0.16174727678299,0.3206427693367,0.165189385414124,-0.686661243438721,0.488139390945435,0.39659571647644,0.288504242897034,0.228303194046021,0.268721580505371,-0.087791383266449,-0.0731319487094879,0.613206624984741,-1.15290498733521,0.617596983909607,-0.995696604251862,1.01327896118164E-5,-0.607417166233063,-0.761679172515869,-0.916913747787476,0.00864768028259277,0.0711860060691833,-0.0724986493587494,-0.830664873123169,-0.532268762588501,0.525452613830566,-0.610284030437469,-0.762418389320374,-0.607484996318817,-0.456142067909241,-0.684731006622314,-0.979596018791199,-0.000676989555358887,0.321039795875549,-0.226691991090775,-0.155564188957214,0.692658543586731,-0.147889912128448,0.0814164280891418,-0.135191261768341,-0.146168380975723,-0.140756726264954,-0.0582602322101593,-0.457131624221802,-0.302401304244995,-0.224883824586868,-0.684198260307312,-0.072322428226471,-1.15473997592926,0.224218130111694,-0.532268762588501,-0.532268762588501,-0.305013239383698,-0.381188541650772,-0.608511507511139,-0.0737634897232056,-0.842226147651672,0.5604567527771,-0.532268762588501,-0.452745914459229,-0.299836754798889,0.316496670246124,-0.681244552135468,0.363520979881287,-0.30201318860054,-0.762153804302216,-0.0788910984992981,-0.156977921724319,-0.532268762588501,-0.377983510494232,0.147540867328644,-0.760805368423462,0.0106194019317627,0.0995429754257202,0.165676176548004,0.235073149204254,0.604463934898376,0.536515116691589,-0.904375672340393,0.0200866460800171,-0.987953424453735,0.241365790367126,-0.00690102577209473,-0.917358100414276,-0.224434375762939,-0.452903687953949,-0.913627922534943,0.168447494506836,0.299489259719849,-0.606984853744507,-0.608476638793945,-0.608733057975769,-0.0587091743946075,-0.0161587595939636,0.620159029960632,-0.532268762588501,0.409794330596924,-0.686482667922974,-0.45608988404274,-0.768359124660492,-0.312842190265655,-0.762807428836823,-0.458353459835052,0.220516562461853,-0.222814947366714
240,3.45661616325378,0.497828006744385,1.29496622085571,0.336501240730286,0.750940203666687,-0.34871518611908,0.0426726341247559,-0.39772754907608,-0.715494453907013,-0.161366075277328,-0.0775166153907776,-0.0396579205989838,-0.0391942262649536,-0.214592337608337,-0.262436062097549,-0.397534191608429,0.270585834980011,-0.166069000959396,0.0162776112556458,0.441892802715302,0.0134586095809937,-0.486287534236908,-0.118380516767502,-0.34209144115448,-0.115215927362442,-0.299786329269409,-0.248500317335129,0.218869686126709,0.12473064661026,-0.123567968606949,-0.0305583477020264,-0.117101311683655,-0.532268762588501,-0.300454586744308,-0.110821783542633,-0.532268762588501,0.187900483608246,-0.764115214347839,-0.0273342132568359,-0.253328740596771,-0.212473422288895,-0.306003928184509,-0.0231037735939026,0.408043742179871,-0.251396179199219,-0.532268762588501,0.566422343254089,-0.485862910747528,-0.395793467760086,0.344721794128418,-0.208194702863693,0.0149767994880676,-0.11288383603096,-0.442413419485092,0.504488945007324,-0.487467885017395,-0.0619682371616364,-0.666526973247528,-0.395880341529846,-0.485959589481354,-0.711705327033997,-0.532268762588501,0.102911114692688,0.0518696308135986,-0.0297791361808777,-0.532268762588501,-0.623638868331909,-0.157016634941101,-0.727105617523193,-0.532268762588501,-0.249596565961838,-0.34565806388855,0.301643669605255,0.0368831753730774,-0.394280612468719,-0.624540984630585,-0.108500063419342,-0.16441884636879,0.0119982957839966,0.0670304894447327,-0.670275926589966,-0.351060092449188,-0.166069000959396,-0.19794836640358,0.141164302825928,-0.532268762588501,-0.762185513973236,-0.717265546321869,-0.715805530548096,-0.62667965888977,0.165762782096863,-0.305274605751038,-0.121834605932236,-0.439534485340118,-0.719631195068359,-0.298907428979874,-0.623045802116394,-0.437741875648499,-0.767308473587036,-0.114499658346176,-0.759758651256561,-0.0575476586818695,-0.108480095863342,-0.440890312194824,-0.349662065505981,-0.24788162112236,-0.532268762588501,-0.626956760883331,0.0569263100624084,0.372622430324554,-0.305603921413422,0.237345099449158,-0.257228672504425,-0.625037431716919,-0.71700918674469,-0.346937716007233,-0.532268762588501,-0.391112208366394,-0.389818608760834,-0.0638188719749451,-0.206338703632355,-0.158087283372879,-0.349269390106201,-0.152942061424255,-0.715746581554413,-0.43822193145752,-0.946519017219543,-0.485808998346329,0.188387036323547,-0.720752418041229,-0.126918107271194,-0.906677901744842,-0.306718409061432,-0.253069132566452,-0.486090064048767,-0.344967782497406,0.157671868801117,-0.350077927112579,-0.07957524061203,-0.814303159713745,-0.166270047426224,-0.486917287111282,-0.673851668834686,-0.761080741882324,-0.532268762588501,-0.716847240924835,-0.250313878059387,-0.396798014640808,-0.486950159072876,-0.300120919942856,-0.708425879478455,0.0169051885604858,-0.160625159740448,-0.87353241443634,-0.215469360351562,-0.353713274002075,-1.03738880157471,-0.62262749671936,-0.395774841308594,-0.532268762588501,-0.532268762588501,-0.436198055744171,-0.771263062953949,-0.351256906986237,-0.344554662704468,-0.389913260936737
245,36.2127532958984,23.8700485229492,8.29535293579102,2.33666634559631,0.627701640129089,0.344396889209747,-0.305899232625961,-0.328582048416138,0.394074440002441,-0.232740521430969,0.139707386493683,-0.111882507801056,-0.153174549341202,-0.181312382221222,-0.243372887372971,-0.304863959550858,-0.456350147724152,-0.284037411212921,-0.15738120675087,-0.09055095911026,-0.28032249212265,-0.358834028244019,-0.230283200740814,-0.153088271617889,-0.354774981737137,-0.301458120346069,-0.328108996152878,-0.532268762588501,-0.50688225030899,-0.454281866550446,-0.222998380661011,0.0265607833862305,-0.208555519580841,-0.206086367368698,-0.3571417927742,-0.379930377006531,-0.637299776077271,-0.380015403032303,-0.150083690881729,-0.557635962963104,-0.507133007049561,-0.430722713470459,-0.532268762588501,-0.205249428749084,-0.406498432159424,-0.0456258356571198,-0.190672039985657,-0.351520985364914,-0.430008828639984,0.0383942127227783,-0.110756754875183,-0.234494626522064,-0.0856877565383911,-0.248097121715546,-0.120644509792328,-0.308477222919464,-0.347469806671143,-0.376828342676163,-0.246636092662811,-0.349863111972809,-0.306348145008087,-0.455294370651245,-0.409073561429977,-0.309958696365356,-0.532268762588501,0.0070917010307312,-0.128248780965805,-0.270557165145874,-0.401148736476898,-0.268221437931061,-0.608906924724579,-0.583207309246063,-0.659644305706024,-0.136562168598175,-0.181681513786316,-0.632562100887299,-0.325865089893341,-0.325245499610901,0.0347999930381775,-0.208571642637253,-0.199063569307327,-0.358403235673904,-0.22542616724968,-0.248778223991394,-0.506616532802582,0.0925125479698181,-0.283084869384766,-0.200746029615402,-0.507637619972229,-0.154492110013962,-0.237667322158813,-0.148126155138016,-0.20657667517662,-0.360219419002533,-0.532268762588501,-0.234435498714447,-0.457483768463135,-0.140083074569702,-0.0705053508281708,-0.581225991249084,-0.787474989891052,-0.302589058876038,-0.332458585500717,-0.431038796901703,-0.506758570671082,-0.383411228656769,-0.28826516866684,-0.606930911540985,-0.480549097061157,-0.18527889251709,-0.183002233505249,-0.605587899684906,-0.45588430762291,-0.632589817047119,-0.432303756475449,-0.556709051132202,-0.532268762588501,-0.334062516689301,-0.481250941753387,-0.406609058380127,-0.630363285541534,-0.482463002204895,-0.583419680595398,-0.532268762588501,-0.203612446784973,-0.380019277334213,-0.243751764297485,-0.659754753112793,-0.532268762588501,-0.249985843896866,-0.428472399711609,-0.479914098978043,-0.755638182163239,0.0405687689781189,-0.282162457704544,-0.532268762588501,-0.791611611843109,-0.227041751146317,-0.42878657579422,-0.583539009094238,-0.609490811824799,-0.378161817789078,-0.557070970535278,-0.55828195810318,-0.532268762588501,-0.431904941797256,-0.481711357831955,-0.230260401964188,-0.405423164367676,-0.177595943212509,-0.582808256149292,-0.379425883293152,-0.506494224071503,-0.48086017370224,-0.583053410053253,-0.482177346944809,-0.379429757595062,-0.237080335617065,-0.429940789937973,-0.765073537826538,-0.114677757024765,-0.505807459354401,-0.481770098209381,-0.532268762588501,-0.128422111272812,-0.608985304832458
250,18.8124904632568,29.8185882568359,31.6004219055176,26.4003124237061,16.7525615692139,5.11526298522949,1.61095786094666,0.483488440513611,0.0392734408378601,-0.0568646788597107,-0.0646225214004517,0.215655744075775,0.163314282894135,0.0226001739501953,-0.0395045876502991,-0.38037770986557,-0.0375498533248901,-0.08821901679039,-0.184649974107742,-0.31256902217865,-0.286429584026337,-0.155545264482498,-0.507052540779114,-0.0170577764511108,-0.162756025791168,-0.0728988349437714,-0.212260872125626,-0.305631309747696,-0.231637418270111,-0.328990906476974,-0.382253766059876,-0.532268762588501,-0.361923456192017,-0.289154946804047,-0.359684944152832,-0.256586462259293,-0.213367730379105,-0.433158278465271,-0.507433891296387,-0.33594012260437,-0.258418917655945,-0.757088899612427,-0.26101878285408,-0.164441406726837,-0.00642740726470947,-0.332672953605652,-0.227924257516861,-0.506867408752441,0.0281737446784973,-0.31286358833313,-0.482430726289749,-0.410243153572082,-0.40657114982605,-0.117814689874649,-0.0158795714378357,-0.290290355682373,-0.105304718017578,-0.45721247792244,-0.306433171033859,-0.408659368753433,-0.329947113990784,-0.481916308403015,-0.233046740293503,-0.260630279779434,-0.354387074708939,-0.361395359039307,-0.214777439832687,-0.330172002315521,-0.337654709815979,-0.0905075967311859,-0.557202696800232,-0.384750753641129,-0.3848956823349,-0.214754194021225,-0.068401575088501,-0.629104673862457,-0.379515409469604,-0.431105375289917,-0.532268762588501,-0.409740746021271,-0.11728036403656,-0.280873507261276,-0.483269572257996,-0.310232937335968,-0.434198290109634,-0.12421327829361,-0.460429668426514,-0.252441734075546,-0.412289887666702,-0.483922213315964,-0.483560740947723,-0.337933629751205,-0.305836588144302,-0.482747882604599,-0.455377221107483,-0.381949335336685,-0.265937834978104,-0.385054796934128,-0.60575133562088,-0.262654304504395,-0.361161470413208,-0.458942443132401,-0.410832911729813,-0.383988797664642,-0.459276080131531,-0.48224750161171,-0.45889937877655,-0.628561496734619,-0.349061071872711,-0.167509377002716,-0.436142653226852,-0.629540324211121,-0.482854306697845,-0.360354602336884,-0.311793982982636,-0.356557130813599,-0.582202613353729,-0.258152782917023,-0.679750502109528,-0.0622974634170532,-0.653881847858429,-0.532268762588501,-0.629163265228271,-0.407717138528824,-0.337170600891113,-0.378965079784393,-0.708316266536713,-0.168438345193863,-0.459302693605423,-0.361964881420135,-0.582115471363068,-0.385773658752441,-0.656591176986694,-0.630476474761963,-0.312997221946716,-0.133981376886368,-0.408692955970764,-0.336956262588501,-0.607010900974274,-0.753008484840393,-0.532268762588501,-0.459357678890228,-0.335906386375427,-0.680699110031128,-0.435046881437302,-0.532268762588501,-0.108529388904572,-0.430977284908295,-0.605582535266876,-0.484205693006516,-0.677150785923004,-0.750826776027679,-0.557038426399231,-0.657109618186951,-0.222420364618301,-0.247733265161514,-0.723798394203186,-0.385812997817993,-0.263530373573303,-0.67841774225235,-0.43472683429718,-0.285135507583618,-0.412050426006317,-0.339854687452316,-0.629097580909729,-0.409692704677582
255,2.33883690834045,2.81760334968567,6.0577220916748,14.9958801269531,23.7359237670898,24.2616348266602,18.5956554412842,14.6769800186157,8.65480518341064,2.71644926071167,0.832637310028076,0.366092503070831,0.354480683803558,0.15091860294342,0.273433148860931,-0.042387843132019,0.288024008274078,0.80186939239502,-0.102926254272461,-0.0387502908706665,-0.122561872005463,-0.0184106826782227,-0.163174271583557,-0.165026754140854,0.0511797666549683,-0.717797517776489,0.0594103932380676,-0.882598400115967,-0.406802177429199,-0.344903409481049,-0.220858693122864,-0.284705698490143,-0.104827016592026,-0.199711412191391,-0.47102615237236,-0.723894715309143,-0.0836658477783203,-0.532268762588501,-0.628360986709595,-0.158122301101685,-0.437640488147736,-0.724262595176697,-0.286061882972717,-0.281508654356003,-0.150928974151611,-0.185462534427643,-0.343607306480408,-0.434771209955215,-0.346343338489532,-0.248249560594559,-0.182407110929489,-0.307188391685486,-0.469897389411926,-0.284797608852386,-0.72201007604599,-0.753815770149231,-0.125561207532883,-0.185462534427643,-0.370377898216248,0.109579801559448,-0.309317529201508,-0.345713198184967,-0.342862874269486,-0.277629554271698,-0.186747968196869,-0.148514360189438,-0.532268762588501,-0.339336514472961,-0.467190027236938,-0.532268762588501,-0.346860408782959,-0.625133633613586,-0.722962915897369,-0.470525115728378,-0.165767014026642,-0.500738918781281,-0.56344085931778,-0.501654982566833,-0.1309475004673,-0.43532258272171,-0.00943315029144287,-0.371497064828873,-0.247683793306351,-0.373149633407593,-0.372829973697662,-0.592783153057098,-0.22150707244873,-0.656322836875916,0.075692355632782,0.0506705641746521,0.0077052116394043,-0.148170441389084,-0.0985099375247955,-0.178332030773163,-0.469363808631897,-0.501024603843689,-0.532268762588501,-0.343761444091797,-0.564586222171783,-0.594601273536682,-0.626855254173279,-0.78138130903244,-0.283883273601532,-0.247530698776245,-0.152690082788467,-0.180538892745972,-0.341295421123505,-0.349670380353928,-0.721656739711762,-0.758352339267731,0.0442478060722351,-0.274129301309586,-0.280093759298325,-0.370796144008636,-0.0246545076370239,-0.436636000871658,-0.189183503389359,-0.564400374889374,-0.343059957027435,-0.4682277739048,-0.339460492134094,-0.024445116519928,-0.281955897808075,-0.532268762588501,-0.192174762487411,-0.627540111541748,-0.303143680095673,-0.50031989812851,-0.499946057796478,-0.59532243013382,-0.279974460601807,-0.313470900058746,-0.532268762588501,-0.374932169914246,-0.251247107982635,-0.216133207082748,-0.68767374753952,-0.343992114067078,-0.532268762588501,-0.280236750841141,-0.371899247169495,-0.469998389482498,-0.248929113149643,-0.280331999063492,-0.275290161371231,-0.532268762588501,-0.284237504005432,-0.28007784485817,-0.178877830505371,-0.437517940998077,-0.347704499959946,-0.43648025393486,-0.160510033369064,-0.318044245243073,-0.0640162825584412,-0.625153779983521,-0.532268762588501,-0.407139718532562,-0.374136000871658,-0.406387597322464,-0.468582600355148,-0.532268762588501,-0.470435410737991,-0.407828748226166,-0.374937117099762,-0.405914396047592
