Wavelength (nm),Intensity (a.u.),Z Axis,
,30may12L222epi_EM_270.00,30may12L222epi_EM_272.00,30may12L222epi_EM_274.00,30may12L222epi_EM_276.00,30may12L222epi_EM_278.00,30may12L222epi_EM_280.00,30may12L222epi_EM_282.00,30may12L222epi_EM_284.00,30may12L222epi_EM_286.00,30may12L222epi_EM_288.00,30may12L222epi_EM_290.00,30may12L222epi_EM_292.00,30may12L222epi_EM_294.00,30may12L222epi_EM_296.00,30may12L222epi_EM_298.00,30may12L222epi_EM_300.00,30may12L222epi_EM_302.00,30may12L222epi_EM_304.00,30may12L222epi_EM_306.00,30may12L222epi_EM_308.00,30may12L222epi_EM_310.00,30may12L222epi_EM_312.00,30may12L222epi_EM_314.00,30may12L222epi_EM_316.00,30may12L222epi_EM_318.00,30may12L222epi_EM_320.00,30may12L222epi_EM_322.00,30may12L222epi_EM_324.00,30may12L222epi_EM_326.00,30may12L222epi_EM_328.00,30may12L222epi_EM_330.00,30may12L222epi_EM_332.00,30may12L222epi_EM_334.00,30may12L222epi_EM_336.00,30may12L222epi_EM_338.00,30may12L222epi_EM_340.00,30may12L222epi_EM_342.00,30may12L222epi_EM_344.00,30may12L222epi_EM_346.00,30may12L222epi_EM_348.00,30may12L222epi_EM_350.00,30may12L222epi_EM_352.00,30may12L222epi_EM_354.00,30may12L222epi_EM_356.00,30may12L222epi_EM_358.00,30may12L222epi_EM_360.00,30may12L222epi_EM_362.00,30may12L222epi_EM_364.00,30may12L222epi_EM_366.00,30may12L222epi_EM_368.00,30may12L222epi_EM_370.00,30may12L222epi_EM_372.00,30may12L222epi_EM_374.00,30may12L222epi_EM_376.00,30may12L222epi_EM_378.00,30may12L222epi_EM_380.00,30may12L222epi_EM_382.00,30may12L222epi_EM_384.00,30may12L222epi_EM_386.00,30may12L222epi_EM_388.00,30may12L222epi_EM_390.00,30may12L222epi_EM_392.00,30may12L222epi_EM_394.00,30may12L222epi_EM_396.00,30may12L222epi_EM_398.00,30may12L222epi_EM_400.00,30may12L222epi_EM_402.00,30may12L222epi_EM_404.00,30may12L222epi_EM_406.00,30may12L222epi_EM_408.00,30may12L222epi_EM_410.00,30may12L222epi_EM_412.00,30may12L222epi_EM_414.00,30may12L222epi_EM_416.00,30may12L222epi_EM_418.00,30may12L222epi_EM_420.00,30may12L222epi_EM_422.00,30may12L222epi_EM_424.00,30may12L222epi_EM_426.00,30may12L222epi_EM_428.00,30may12L222epi_EM_430.00,30may12L222epi_EM_432.00,30may12L222epi_EM_434.00,30may12L222epi_EM_436.00,30may12L222epi_EM_438.00,30may12L222epi_EM_440.00,30may12L222epi_EM_442.00,30may12L222epi_EM_444.00,30may12L222epi_EM_446.00,30may12L222epi_EM_448.00,30may12L222epi_EM_450.00,30may12L222epi_EM_452.00,30may12L222epi_EM_454.00,30may12L222epi_EM_456.00,30may12L222epi_EM_458.00,30may12L222epi_EM_460.00,30may12L222epi_EM_462.00,30may12L222epi_EM_464.00,30may12L222epi_EM_466.00,30may12L222epi_EM_468.00,30may12L222epi_EM_470.00,30may12L222epi_EM_472.00,30may12L222epi_EM_474.00,30may12L222epi_EM_476.00,30may12L222epi_EM_478.00,30may12L222epi_EM_480.00,30may12L222epi_EM_482.00,30may12L222epi_EM_484.00,30may12L222epi_EM_486.00,30may12L222epi_EM_488.00,30may12L222epi_EM_490.00,30may12L222epi_EM_492.00,30may12L222epi_EM_494.00,30may12L222epi_EM_496.00,30may12L222epi_EM_498.00,30may12L222epi_EM_500.00,30may12L222epi_EM_502.00,30may12L222epi_EM_504.00,30may12L222epi_EM_506.00,30may12L222epi_EM_508.00,30may12L222epi_EM_510.00,30may12L222epi_EM_512.00,30may12L222epi_EM_514.00,30may12L222epi_EM_516.00,30may12L222epi_EM_518.00,30may12L222epi_EM_520.00,30may12L222epi_EM_522.00,30may12L222epi_EM_524.00,30may12L222epi_EM_526.00,30may12L222epi_EM_528.00,30may12L222epi_EM_530.00,30may12L222epi_EM_532.00,30may12L222epi_EM_534.00,30may12L222epi_EM_536.00,30may12L222epi_EM_538.00,30may12L222epi_EM_540.00,30may12L222epi_EM_542.00,30may12L222epi_EM_544.00,30may12L222epi_EM_546.00,30may12L222epi_EM_548.00,30may12L222epi_EM_550.00,30may12L222epi_EM_552.00,30may12L222epi_EM_554.00,30may12L222epi_EM_556.00,30may12L222epi_EM_558.00,30may12L222epi_EM_560.00,30may12L222epi_EM_562.00,30may12L222epi_EM_564.00,30may12L222epi_EM_566.00,30may12L222epi_EM_568.00,30may12L222epi_EM_570.00,30may12L222epi_EM_572.00,30may12L222epi_EM_574.00,30may12L222epi_EM_576.00,30may12L222epi_EM_578.00,30may12L222epi_EM_580.00,30may12L222epi_EM_582.00,30may12L222epi_EM_584.00,30may12L222epi_EM_586.00,30may12L222epi_EM_588.00,30may12L222epi_EM_590.00,30may12L222epi_EM_592.00,30may12L222epi_EM_594.00,30may12L222epi_EM_596.00,30may12L222epi_EM_598.00,30may12L222epi_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.192126929759979,0.326991379261017,1.0751633644104,0.849950730800629,0.84075790643692,0.658459365367889,2.75185394287109,3.24421215057373,1.42469358444214,4.85257482528687,7.07588529586792,7.46596384048462,8.38980484008789,11.202075958252,12.1946401596069,12.1500968933105,16.0103206634521,17.5788326263428,14.760778427124,17.6701469421387,18.1774768829346,19.2513294219971,20.6267414093018,18.5519599914551,23.073371887207,19.8259258270264,23.4201393127441,18.6257419586182,23.2311058044434,23.7860088348389,25.2952671051025,29.8122291564941,27.6880722045898,26.7694835662842,30.2523593902588,32.2511558532715,33.1572380065918,35.0219268798828,31.5671482086182,36.8528327941895,36.0397109985352,35.1892356872559,39.6565055847168,47.1809158325195,50.2599411010742,49.8662757873535,53.343147277832,55.6475410461426,59.0742378234863,62.1870803833008,65.8091659545898,64.756233215332,74.2420043945313,79.7866058349609,80.6759033203125,88.7453079223633,98.869514465332,97.1173477172852,105.577575683594,122.847396850586,102.212455749512,98.7758712768555,117.770606994629,111.233680725098,120.674331665039,120.006622314453,129.015014648438,125.43074798584,142.47673034668,145.316879272461,149.552429199219,144.543701171875,160.099639892578,154.88883972168,155.055938720703,159.786056518555,163.98388671875,162.237106323242,167.586639404297,162.369613647461,177.496475219727,166.919647216797,156.621337890625,162.268951416016,160.197555541992,160.094757080078,151.001022338867,158.241821289062,155.485412597656,152.772506713867,148.211990356445,149.320556640625,149.202056884766,147.478637695313,144.221237182617,147.345993041992,142.824737548828,137.364776611328,144.319564819336,146.227127075195,137.889556884766,134.924697875977,140.261123657227,134.329574584961,124.577568054199,122.806175231934,123.450553894043,118.639999389648,119.45272064209,113.274879455566,109.687950134277,104.817504882813,108.415977478027,100.603485107422,92.1276321411133,98.9446182250977,91.3701705932617,89.2541122436523,83.6828079223633,88.3506088256836,76.9921569824219,80.1046600341797,70.9329376220703,78.8033981323242,68.367057800293,68.2304992675781,66.8086318969727,62.5860137939453,56.9226875305176,60.2357292175293,55.7830810546875,59.5578918457031,55.1319847106934,46.7581558227539,48.4536094665527,48.5887756347656,47.188606262207,42.4427452087402,42.7414627075195,35.9602546691895,41.5268287658691,36.9128112792969,33.6228408813477,33.143383026123,36.3584136962891,33.3936805725098,26.772367477417,26.1416072845459,28.994607925415,21.5855522155762,18.6168575286865,23.6234722137451,21.1525363922119,21.4610366821289,19.528284072876,19.7532539367676,17.4871520996094,17.5276660919189,16.5807781219482,17.5247173309326,15.5198497772217,14.0098276138306,11.044846534729,14.5079727172852,13.7271881103516,12.8778114318848
235,0.814727008342743,0.844297587871551,0.577429473400116,1.67711901664734,1.55397796630859,0.343151867389679,0.981687247753143,1.6553328037262,1.59431052207947,2.56730246543884,4.22245502471924,2.36814904212952,5.04725313186646,6.47149324417114,5.11459064483643,7.21060228347778,7.50728750228882,8.52397346496582,7.97825384140015,11.0828227996826,12.204083442688,8.33853530883789,13.8347396850586,16.5880279541016,14.8906555175781,13.0735607147217,14.3118772506714,14.1749629974365,16.6265335083008,17.9435806274414,16.1790313720703,18.9346542358398,19.2912979125977,19.6212711334229,18.4003582000732,22.7269229888916,19.3687515258789,21.6574611663818,28.1962451934814,23.3440170288086,27.4323711395264,26.947452545166,30.2829723358154,32.604679107666,33.8553428649902,42.3701858520508,42.465763092041,48.622875213623,50.4238395690918,50.7744979858398,54.8200225830078,54.8921508789063,65.0802688598633,67.1647338867187,71.9217834472656,77.2049331665039,91.7701721191406,87.5314254760742,91.2405548095703,97.5934448242188,87.9991836547852,98.2745819091797,98.2334823608398,97.921142578125,99.9161529541016,102.146697998047,114.563316345215,116.876976013184,120.070457458496,129.087600708008,133.991653442383,128.848190307617,137.107818603516,142.854675292969,137.564468383789,148.649749755859,147.445114135742,140.481384277344,144.423721313477,149.104568481445,143.291427612305,156.041427612305,153.454452514648,154.951446533203,138.301254272461,135.139724731445,137.933990478516,139.112838745117,136.608459472656,143.142562866211,133.070281982422,133.360000610352,135.981475830078,138.784729003906,132.845428466797,138.325729370117,132.952011108398,125.880126953125,125.984062194824,119.91877746582,138.838409423828,120.92448425293,120.602523803711,120.963226318359,124.029197692871,114.20475769043,115.461952209473,105.636039733887,105.560958862305,110.405586242676,101.912422180176,107.369720458984,101.237991333008,90.2482376098633,87.9466323852539,86.9544525146484,86.9407196044922,85.3354110717773,83.7988891601562,69.8275833129883,72.2715759277344,81.9638442993164,66.1125411987305,67.4937362670898,65.5588226318359,61.5385284423828,62.4267196655273,55.8987350463867,53.808464050293,59.7273101806641,56.7567329406738,49.7077255249023,54.2681350708008,47.6246109008789,46.4733085632324,44.6250991821289,43.053466796875,39.0751419067383,37.619815826416,37.1488265991211,34.048038482666,36.9294242858887,30.0182628631592,30.8238754272461,31.6884441375732,30.2751579284668,27.8710193634033,25.0599842071533,27.0063133239746,24.280740737915,23.5256004333496,21.8908100128174,21.3328952789307,23.589937210083,19.1398105621338,16.7924423217773,17.0635528564453,14.8902864456177,15.5806846618652,13.6182842254639,11.0237236022949,13.1439638137817,12.7044849395752,13.4522676467896,14.0087327957153,11.3835592269897
240,1.19356846809387,1.39940476417542,0.832042872905731,0.28641551733017,0.247371017932892,0.607995927333832,0.580244481563568,0.75006240606308,0.0715690851211548,1.80836009979248,1.08743071556091,1.77067971229553,2.3533308506012,1.8369448184967,3.86918449401855,4.97385311126709,4.56950187683105,4.7795991897583,6.36714267730713,6.17599296569824,7.18391036987305,6.67916822433472,6.47351026535034,7.63143301010132,8.02553558349609,9.50922584533691,10.7848243713379,9.69496822357178,11.333348274231,11.4713277816772,13.5823202133179,12.9347324371338,14.674635887146,13.5961637496948,15.9889450073242,17.635555267334,14.6493072509766,19.6731662750244,20.696216583252,20.3799133300781,24.1479606628418,23.4843673706055,30.0404109954834,29.5617980957031,36.3194618225098,34.2505416870117,40.2431526184082,43.1983337402344,45.3152160644531,53.1250305175781,55.7380142211914,58.6941604614258,61.8948554992676,64.2739944458008,71.3355560302734,79.8336181640625,84.1583099365234,90.3333206176758,88.9579925537109,101.829071044922,88.0914459228516,98.2599639892578,104.356842041016,100.144889831543,105.631378173828,108.744697570801,118.693984985352,120.904891967773,117.971008300781,127.663932800293,133.133331298828,129.605514526367,136.19694519043,135.505874633789,141.450271606445,142.675094604492,139.940399169922,139.359725952148,147.891464233398,145.932312011719,151.590118408203,150.114013671875,144.094573974609,144.522750854492,142.57275390625,145.311111450195,132.095169067383,142.908981323242,132.410461425781,136.187911987305,136.577896118164,134.885833740234,129.069839477539,135.625350952148,130.377883911133,142.518493652344,134.782775878906,138.066879272461,132.95735168457,135.109298706055,118.001327514648,129.50407409668,123.134658813477,125.607894897461,121.082107543945,114.615608215332,109.825538635254,109.214431762695,114.229766845703,108.222229003906,108.371017456055,100.319236755371,96.71484375,96.488639831543,96.1417388916016,91.0676345825195,90.8036422729492,91.1983947753906,81.214958190918,82.9407730102539,77.6656799316406,76.0497055053711,70.098747253418,78.681022644043,65.7537994384766,58.8532333374023,63.2299385070801,64.3269958496094,59.8075637817383,58.2460098266602,53.9044303894043,52.3149757385254,49.5300369262695,49.3563232421875,48.0948524475098,47.5777969360352,45.5502853393555,41.0968894958496,40.6105880737305,39.1462631225586,38.9984321594238,34.8605003356934,31.897424697876,33.8734931945801,30.57346534729,29.7617607116699,29.4131603240967,27.1299877166748,25.5964126586914,24.8597888946533,22.0418148040771,22.0885944366455,20.2050151824951,18.0166130065918,18.7302379608154,15.7635955810547,16.0588607788086,17.2276649475098,15.2666130065918,14.6698398590088,17.255500793457,13.0988826751709,14.8089761734009,14.7399196624756,13.9221162796021,11.9946269989014
245,15.4238109588623,10.6740436553955,4.37589979171753,1.75463175773621,0.227955281734467,-0.081819474697113,0.174770832061768,0.375027477741241,-0.00582301616668701,1.16466617584229,0.413047254085541,0.756645739078522,1.54904508590698,1.47382545471191,2.3222668170929,2.55930805206299,4.15637159347534,3.21542501449585,4.18350028991699,5.28854084014893,6.05124950408936,5.59118032455444,7.71540307998657,7.02960681915283,6.49592638015747,5.39617776870728,7.66705656051636,8.01767539978027,8.56668758392334,9.39580345153809,9.49609184265137,12.9363508224487,12.0931119918823,13.0547666549683,12.6850261688232,12.6640090942383,13.5161323547363,17.2626667022705,15.5725879669189,18.0244312286377,21.8158321380615,21.5879821777344,25.3681640625,26.9804859161377,29.5104789733887,31.034309387207,35.0082015991211,37.0173606872559,39.507884979248,46.8934745788574,51.2973136901855,51.5436782836914,55.845775604248,58.1632995605469,64.8686981201172,70.9663848876953,66.7588806152344,77.1773986816406,82.761100769043,92.8777084350586,74.6317901611328,76.199592590332,86.4994583129883,90.3231735229492,94.0243148803711,97.1121215820312,103.476715087891,106.24536895752,105.547607421875,111.501914978027,120.60179901123,119.62931060791,115.889358520508,127.696784973145,128.750152587891,127.676582336426,130.489624023438,132.619094848633,136.270614624023,133.087371826172,138.785034179688,135.138565063477,130.519470214844,128.911346435547,128.115097045898,125.292793273926,126.954956054687,131.527740478516,127.84481048584,127.183006286621,125.237945556641,122.330543518066,129.713485717773,123.202224731445,123.272987365723,131.351745605469,127.24373626709,126.557991027832,123.635620117188,124.161956787109,115.861480712891,119.87126159668,120.866035461426,115.464973449707,115.274490356445,108.478805541992,105.120536804199,105.463508605957,100.305381774902,100.159423828125,98.9970016479492,95.6149520874023,94.2201309204102,88.0828857421875,89.4080505371094,82.7217330932617,84.1910247802734,81.4785690307617,73.938835144043,77.3613052368164,71.8056335449219,69.0592422485352,66.782844543457,64.4285125732422,66.6461181640625,61.4092483520508,60.3055992126465,59.7843971252441,55.5305023193359,53.2648162841797,52.0068702697754,47.9733581542969,47.382022857666,47.7545890808105,43.0027503967285,41.7060699462891,43.5387153625488,37.3332901000977,37.9149131774902,36.8110084533691,35.5195465087891,36.0885925292969,32.4458847045898,31.2931156158447,33.4620933532715,30.842586517334,30.0624599456787,25.8910579681396,23.8814353942871,25.1018619537354,20.0635185241699,19.8084259033203,17.9982433319092,18.4135150909424,17.1051483154297,18.7176990509033,16.0163021087646,13.9000616073608,13.3332176208496,15.4908199310303,14.6515655517578,14.0108337402344,12.3256883621216,11.0823516845703,12.3750257492065,10.1728534698486
250,8.6034688949585,14.6951322555542,16.0800800323486,12.4942140579224,7.46125364303589,1.59879446029663,0.393026769161224,-0.0931806564331055,0.514826238155365,0.527117550373077,1.1821072101593,1.14670658111572,1.21387267112732,1.49584174156189,2.42187738418579,2.34274435043335,3.67420434951782,3.59359979629517,4.57157182693481,5.38039588928223,5.00407314300537,5.91645288467407,4.99461507797241,7.04995346069336,6.16982841491699,5.31092166900635,7.76879167556763,6.61433172225952,7.59588670730591,7.42846345901489,8.94198894500732,10.4982795715332,11.6122388839722,10.5445346832275,10.8857507705688,11.9552021026611,12.9855480194092,12.6482276916504,14.5927610397339,15.2120094299316,16.8764591217041,19.8442573547363,17.4029350280762,23.5127964019775,24.3481731414795,27.2089920043945,28.2258377075195,31.0107917785645,32.8489151000977,37.8298645019531,38.6583557128906,43.4422798156738,46.6761322021484,49.1846733093262,55.371639251709,59.6306533813477,62.1273574829102,64.6762237548828,68.2269897460937,71.2130661010742,68.8800048828125,69.6664505004883,68.0835113525391,76.1268081665039,81.3980712890625,80.6145858764648,85.1461944580078,91.8992309570312,88.997200012207,94.4441833496094,104.268913269043,98.4476852416992,99.1920471191406,104.510208129883,106.053367614746,107.92692565918,108.368392944336,117.374298095703,112.868873596191,111.038177490234,111.426780700684,118.371574401855,112.363395690918,108.27335357666,116.368560791016,112.829299926758,114.250144958496,111.773452758789,107.973457336426,112.02693939209,109.961128234863,109.767539978027,108.81307220459,107.123718261719,108.457336425781,117.700645446777,109.122123718262,112.954025268555,111.39079284668,108.383804321289,103.289573669434,105.10164642334,103.43782043457,98.2628402709961,97.6296310424805,94.9726943969727,95.6598434448242,92.0400695800781,91.9805221557617,86.07373046875,85.6397933959961,85.0337982177734,82.3639221191406,82.5836639404297,77.7800750732422,77.0313415527344,70.2055892944336,70.2475967407227,71.7814865112305,64.4656143188477,67.4139785766602,66.824462890625,62.7433624267578,60.1540794372559,58.3154449462891,54.4007377624512,55.191463470459,54.0873146057129,50.1961898803711,47.2517585754395,45.8857307434082,43.1052131652832,43.0276298522949,41.4717636108398,38.7898292541504,38.441764831543,36.8029327392578,33.5516128540039,36.3434066772461,32.0955581665039,31.0240039825439,30.3392810821533,28.2234954833984,28.3302745819092,26.487491607666,26.5509967803955,26.3566856384277,24.3344898223877,20.3696613311768,24.5974750518799,20.1618156433105,17.3628711700439,16.8679161071777,15.4350986480713,15.7075881958008,15.7929306030273,14.4186992645264,13.8871984481812,15.84130859375,11.6683406829834,12.1767883300781,10.7380390167236,10.5599269866943,10.2448930740356,9.87419605255127,9.39262962341309
255,1.79909324645996,2.59941697120666,3.8332052230835,7.67026948928833,12.1315126419067,11.5853691101074,12.0462036132812,7.67308187484741,4.26681709289551,2.6500027179718,1.36139678955078,0.959703028202057,2.28035354614258,2.08360028266907,2.51368975639343,3.55424928665161,3.92982196807861,2.803879737854,4.54274797439575,5.39260482788086,5.77451038360596,5.86720275878906,5.91048288345337,6.98058366775513,7.37872838973999,8.10378932952881,8.22296047210693,8.47903823852539,8.49489688873291,8.83056545257568,9.94123840332031,9.68755531311035,9.40235233306885,10.1594104766846,10.1602048873901,11.7495527267456,13.2536029815674,15.0850429534912,12.0245733261108,15.1271629333496,17.894287109375,18.2720184326172,19.8282852172852,20.8094711303711,21.7353401184082,25.0782279968262,27.1265678405762,27.9644355773926,34.3280334472656,30.7363262176514,33.803768157959,40.1891326904297,40.6423606872559,46.629093170166,51.4213600158691,56.6481971740723,53.572998046875,60.3714599609375,64.0761413574219,66.5401611328125,57.3027267456055,63.5272407531738,65.7893218994141,72.0928192138672,72.3854217529297,76.7864074707031,79.2633514404297,83.3411560058594,87.4831695556641,94.0454711914062,90.7051162719727,90.2147369384766,94.9417495727539,96.8028030395508,96.1761093139648,99.3919067382813,111.773429870605,106.483520507813,104.044410705566,107.182792663574,104.994201660156,109.873641967773,105.64274597168,104.210632324219,107.578308105469,104.356689453125,104.591819763184,106.594131469727,105.891502380371,100.844680786133,101.845657348633,104.937088012695,103.992782592773,100.234283447266,100.325859069824,107.416473388672,107.887840270996,104.812080383301,102.666297912598,108.340713500977,102.153335571289,106.154289245605,105.249290466309,99.3335342407227,97.1042404174805,95.0267486572266,95.0927124023437,92.8052673339844,91.0569000244141,88.5954132080078,86.7003936767578,88.4998779296875,76.3429794311523,74.2184219360352,76.6661911010742,71.827392578125,74.70751953125,68.5379104614258,67.135856628418,68.3892593383789,66.8039703369141,60.7857513427734,64.6123428344727,63.1426544189453,59.775806427002,55.3864059448242,53.1116371154785,48.5944519042969,48.6134834289551,48.5570869445801,42.4101982116699,45.7321357727051,39.5928497314453,46.9221649169922,38.2366790771484,36.5060424804687,38.4764976501465,36.5590744018555,33.8234634399414,33.4635581970215,32.8090476989746,29.4201107025146,29.9396533966064,28.1591758728027,25.6467571258545,24.7336502075195,21.6763534545898,25.4252700805664,22.4704875946045,21.0327625274658,20.003324508667,17.1521224975586,17.2367553710938,19.0151538848877,17.5422210693359,15.0618104934692,14.6512355804443,14.2972211837769,14.6332931518555,13.3942632675171,11.5494794845581,12.918384552002,11.7795419692993,10.5838947296143,11.7476453781128,9.02924728393555
260,1.47813701629639,0.74911230802536,0.960240066051483,1.01470351219177,0.87103921175003,2.55600738525391,6.27869176864624,12.5975389480591,14.1835336685181,11.5410585403442,7.04417943954468,3.63901519775391,3.3170371055603,2.73211669921875,3.66990756988525,3.3625340461731,4.74759864807129,4.69617176055908,4.25466680526733,5.80708503723145,6.2768702507019,5.82209253311157,7.43506479263306,7.94907999038696,7.7806601524353,6.74806356430054,7.24453592300415,7.81913042068481,8.62295818328857,8.82645702362061,10.7537937164307,11.6884441375732,11.181713104248,11.2669887542725,11.6703701019287,12.6094026565552,12.9973487854004,13.7694787979126,14.5289583206177,15.3506488800049,16.8933238983154,17.1992130279541,20.0763282775879,20.606351852417,23.3411998748779,25.0158653259277,25.5348815917969,26.3910522460938,29.8000526428223,33.2240447998047,37.8084487915039,37.264274597168,40.2598762512207,43.7673683166504,45.6409530639648,48.5819244384766,51.5806159973145,54.6374168395996,59.6798591613769,63.2627220153809,55.6842308044434,59.8605308532715,63.0460205078125,63.4355735778809,67.388801574707,68.3146820068359,75.3331069946289,75.0401229858398,76.2580795288086,80.0585021972656,85.1309432983398,87.1446533203125,88.2283477783203,91.5416564941406,94.0492248535156,96.404426574707,96.4357681274414,101.61009979248,98.9645080566406,98.9897994995117,103.0166015625,100.719703674316,100.117301940918,98.8782806396484,103.442947387695,100.121063232422,102.219284057617,99.9737548828125,97.1500473022461,99.8924865722656,98.6475982666016,101.870323181152,97.2417984008789,97.6230926513672,97.1489639282227,104.360130310059,101.344398498535,105.930702209473,106.809005737305,99.8700790405273,101.139770507813,102.255294799805,98.7412109375,96.6175994873047,95.2661895751953,97.7311782836914,92.9907455444336,90.8693084716797,87.3994750976563,83.4129867553711,85.7248458862305,79.9774703979492,82.0144729614258,78.4432144165039,76.1841735839844,74.9225082397461,74.429801940918,68.9875183105469,67.8179016113281,68.5766983032227,65.4609985351562,62.1549987792969,63.4233894348145,59.748649597168,55.3990859985352,53.1503448486328,53.4152984619141,52.0608711242676,47.912052154541,48.1058464050293,46.6103897094727,44.0462112426758,44.4861145019531,41.9647903442383,41.202278137207,39.0780334472656,38.5191345214844,37.9390869140625,35.0650291442871,34.4971389770508,31.9910449981689,29.6327857971191,30.7309322357178,28.5179634094238,27.8154754638672,25.0927314758301,25.1646022796631,23.4593620300293,22.4532604217529,21.0745449066162,18.3065967559814,17.5940608978271,19.2128257751465,16.7953090667725,17.1826725006104,16.9054412841797,14.6301536560059,14.1190090179443,13.0255584716797,12.6454935073853,12.5789556503296,11.3122119903564,10.0992870330811,10.8560428619385,10.4759044647217,10.345892906189
265.070007324219,57.1763000488281,7.8907265663147,2.30718469619751,1.47638916969299,0.850824177265167,0.863542377948761,0.558513820171356,2.00947141647339,3.53249788284302,7.19648694992065,9.80519676208496,13.3716487884521,14.0385665893555,11.5363693237305,7.21573972702026,5.54967832565308,3.38299655914307,4.58680868148804,5.87417078018188,5.61686849594116,6.27308940887451,7.49071836471558,7.56355047225952,7.84486532211304,9.14935779571533,8.41158866882324,8.31434917449951,8.7947244644165,8.65527820587158,7.65646600723267,10.3203496932983,9.61375427246094,10.573917388916,11.633659362793,10.8766746520996,11.8869094848633,13.949987411499,11.978271484375,13.3320569992065,14.7018423080444,15.0007038116455,18.8878021240234,16.735767364502,18.5267276763916,20.5556640625,21.7327251434326,22.4585113525391,22.072286605835,24.8399276733398,26.4267845153809,30.6402034759521,32.3930511474609,36.2053985595703,39.5738105773926,39.4144439697266,41.5777473449707,47.1111831665039,47.4340744018555,53.8474426269531,55.2327651977539,48.0113868713379,49.6628684997559,53.1912498474121,55.0576400756836,57.6630439758301,59.303050994873,59.5189437866211,62.7071533203125,68.1028289794922,67.9614486694336,71.9859390258789,73.3905944824219,74.8780899047852,78.4244537353516,80.8570175170898,80.7804412841797,82.7432479858398,88.4050979614258,83.0337677001953,89.6150283813477,85.5876998901367,86.391716003418,88.1592178344727,89.2069549560547,88.4974899291992,84.1719665527344,86.8303604125977,83.8456802368164,87.555046081543,84.4905853271484,84.6749496459961,84.5862045288086,83.8906478881836,88.7015609741211,88.1482696533203,91.4064865112305,89.3728408813477,89.1220397949219,90.6203918457031,90.6054229736328,87.8863677978516,90.4767532348633,84.0645980834961,86.2654113769531,80.3731002807617,82.6781234741211,81.5945281982422,77.4819717407227,77.8545837402344,80.2250213623047,75.9480209350586,71.7847900390625,73.3064346313477,72.2521438598633,68.3833389282227,67.7042922973633,65.3980102539063,64.5502319335938,64.3194732666016,63.0373344421387,58.514949798584,56.6966018676758,51.3207778930664,53.3122520446777,51.7756385803223,49.2152633666992,44.8588676452637,46.4149360656738,45.6537857055664,45.3151435852051,44.7669830322266,42.4200744628906,40.034122467041,37.8450889587402,35.8715400695801,36.0295829772949,34.2998199462891,33.0887260437012,33.1660270690918,30.0428981781006,28.9540042877197,28.0469131469727,28.1716327667236,27.4801845550537,24.9739475250244,22.4906444549561,23.1881084442139,20.8524436950684,20.5907917022705,20.2145328521729,17.0425262451172,17.8312873840332,16.20485496521,12.7843732833862,13.4695329666138,13.8757963180542,14.1462802886963,13.1784038543701,12.086856842041,12.1234922409058,10.9785404205322,11.3222570419312,8.99913787841797,9.55794906616211,9.34309482574463,8.91064739227295
