Wavelength (nm),Intensity (a.u.),Z Axis,
,4june12L227_EM_270.00,4june12L227_EM_272.00,4june12L227_EM_274.00,4june12L227_EM_276.00,4june12L227_EM_278.00,4june12L227_EM_280.00,4june12L227_EM_282.00,4june12L227_EM_284.00,4june12L227_EM_286.00,4june12L227_EM_288.00,4june12L227_EM_290.00,4june12L227_EM_292.00,4june12L227_EM_294.00,4june12L227_EM_296.00,4june12L227_EM_298.00,4june12L227_EM_300.00,4june12L227_EM_302.00,4june12L227_EM_304.00,4june12L227_EM_306.00,4june12L227_EM_308.00,4june12L227_EM_310.00,4june12L227_EM_312.00,4june12L227_EM_314.00,4june12L227_EM_316.00,4june12L227_EM_318.00,4june12L227_EM_320.00,4june12L227_EM_322.00,4june12L227_EM_324.00,4june12L227_EM_326.00,4june12L227_EM_328.00,4june12L227_EM_330.00,4june12L227_EM_332.00,4june12L227_EM_334.00,4june12L227_EM_336.00,4june12L227_EM_338.00,4june12L227_EM_340.00,4june12L227_EM_342.00,4june12L227_EM_344.00,4june12L227_EM_346.00,4june12L227_EM_348.00,4june12L227_EM_350.00,4june12L227_EM_352.00,4june12L227_EM_354.00,4june12L227_EM_356.00,4june12L227_EM_358.00,4june12L227_EM_360.00,4june12L227_EM_362.00,4june12L227_EM_364.00,4june12L227_EM_366.00,4june12L227_EM_368.00,4june12L227_EM_370.00,4june12L227_EM_372.00,4june12L227_EM_374.00,4june12L227_EM_376.00,4june12L227_EM_378.00,4june12L227_EM_380.00,4june12L227_EM_382.00,4june12L227_EM_384.00,4june12L227_EM_386.00,4june12L227_EM_388.00,4june12L227_EM_390.00,4june12L227_EM_392.00,4june12L227_EM_394.00,4june12L227_EM_396.00,4june12L227_EM_398.00,4june12L227_EM_400.00,4june12L227_EM_402.00,4june12L227_EM_404.00,4june12L227_EM_406.00,4june12L227_EM_408.00,4june12L227_EM_410.00,4june12L227_EM_412.00,4june12L227_EM_414.00,4june12L227_EM_416.00,4june12L227_EM_418.00,4june12L227_EM_420.00,4june12L227_EM_422.00,4june12L227_EM_424.00,4june12L227_EM_426.00,4june12L227_EM_428.00,4june12L227_EM_430.00,4june12L227_EM_432.00,4june12L227_EM_434.00,4june12L227_EM_436.00,4june12L227_EM_438.00,4june12L227_EM_440.00,4june12L227_EM_442.00,4june12L227_EM_444.00,4june12L227_EM_446.00,4june12L227_EM_448.00,4june12L227_EM_450.00,4june12L227_EM_452.00,4june12L227_EM_454.00,4june12L227_EM_456.00,4june12L227_EM_458.00,4june12L227_EM_460.00,4june12L227_EM_462.00,4june12L227_EM_464.00,4june12L227_EM_466.00,4june12L227_EM_468.00,4june12L227_EM_470.00,4june12L227_EM_472.00,4june12L227_EM_474.00,4june12L227_EM_476.00,4june12L227_EM_478.00,4june12L227_EM_480.00,4june12L227_EM_482.00,4june12L227_EM_484.00,4june12L227_EM_486.00,4june12L227_EM_488.00,4june12L227_EM_490.00,4june12L227_EM_492.00,4june12L227_EM_494.00,4june12L227_EM_496.00,4june12L227_EM_498.00,4june12L227_EM_500.00,4june12L227_EM_502.00,4june12L227_EM_504.00,4june12L227_EM_506.00,4june12L227_EM_508.00,4june12L227_EM_510.00,4june12L227_EM_512.00,4june12L227_EM_514.00,4june12L227_EM_516.00,4june12L227_EM_518.00,4june12L227_EM_520.00,4june12L227_EM_522.00,4june12L227_EM_524.00,4june12L227_EM_526.00,4june12L227_EM_528.00,4june12L227_EM_530.00,4june12L227_EM_532.00,4june12L227_EM_534.00,4june12L227_EM_536.00,4june12L227_EM_538.00,4june12L227_EM_540.00,4june12L227_EM_542.00,4june12L227_EM_544.00,4june12L227_EM_546.00,4june12L227_EM_548.00,4june12L227_EM_550.00,4june12L227_EM_552.00,4june12L227_EM_554.00,4june12L227_EM_556.00,4june12L227_EM_558.00,4june12L227_EM_560.00,4june12L227_EM_562.00,4june12L227_EM_564.00,4june12L227_EM_566.00,4june12L227_EM_568.00,4june12L227_EM_570.00,4june12L227_EM_572.00,4june12L227_EM_574.00,4june12L227_EM_576.00,4june12L227_EM_578.00,4june12L227_EM_580.00,4june12L227_EM_582.00,4june12L227_EM_584.00,4june12L227_EM_586.00,4june12L227_EM_588.00,4june12L227_EM_590.00,4june12L227_EM_592.00,4june12L227_EM_594.00,4june12L227_EM_596.00,4june12L227_EM_598.00,4june12L227_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,2.31794214248657,4.22984075546265,2.87065601348877,1.40886187553406,2.63427400588989,2.02833294868469,3.21103191375732,5.12439298629761,5.56252241134644,6.26791954040527,6.41294574737549,10.0641832351685,9.46457576751709,9.91337585449219,13.0095281600952,14.1638956069946,16.6450424194336,15.5035858154297,19.3764476776123,14.7545213699341,18.9702777862549,17.7012825012207,16.9352931976318,21.6766815185547,22.6179695129395,18.3742637634277,22.2050266265869,22.2348690032959,25.0704479217529,24.9582233428955,28.4503517150879,29.2201118469238,29.2071723937988,32.1416664123535,30.408239364624,30.4636268615723,36.6621513366699,38.6652488708496,37.4478340148926,33.6329879760742,38.9212951660156,43.3659210205078,43.5887260437012,43.4627304077148,44.401554107666,52.8718338012695,53.9665641784668,54.5869598388672,61.6588478088379,55.3455429077148,64.2069854736328,64.3432464599609,69.094596862793,75.8130874633789,81.1180953979492,86.5525665283203,87.4219436645508,94.1881713867187,100.196968078613,100.26050567627,84.436164855957,102.773735046387,93.120246887207,99.2819137573242,110.557670593262,112.888694763184,104.027381896973,125.084732055664,116.463272094727,126.21989440918,125.943733215332,124.234939575195,128.808227539062,135.256988525391,133.599899291992,138.102157592773,139.998626708984,133.955459594727,137.611968994141,138.68473815918,141.780380249023,136.523666381836,136.995178222656,139.482208251953,127.465721130371,144.293121337891,130.047073364258,132.120620727539,125.566673278809,130.826034545898,124.133590698242,128.321060180664,124.905624389648,127.807914733887,126.081848144531,129.553680419922,133.981887817383,120.525314331055,122.657943725586,130.297637939453,120.19864654541,126.808013916016,117.724273681641,115.975296020508,109.706512451172,107.372993469238,102.709197998047,107.678611755371,99.9033279418945,96.9494857788086,100.997894287109,98.1391220092773,97.1504821777344,92.6738967895508,82.0696105957031,80.7067794799805,76.6851425170898,76.2235488891602,77.4660339355469,82.5598526000977,69.9082489013672,70.7521820068359,69.370002746582,67.0593795776367,65.7331237792969,65.0389022827148,53.2135543823242,56.9234580993652,59.0020980834961,49.8208770751953,46.925609588623,49.2019462585449,52.3705825805664,45.7609062194824,50.8672790527344,43.5493621826172,44.8741264343262,41.5117683410645,40.7475357055664,35.9100685119629,37.641918182373,33.6609878540039,29.6862030029297,29.4800872802734,30.02587890625,29.0380668640137,27.6481304168701,27.4739418029785,29.5738620758057,24.5572872161865,23.4731578826904,20.2845325469971,19.0611915588379,17.4535083770752,21.1865577697754,16.5544166564941,17.7052898406982,14.9908838272095,15.389310836792,18.4750690460205,13.1320028305054,14.3468294143677,13.361626625061,12.1633996963501,13.4175758361816,12.6066131591797
235,2.8287935256958,2.5438756942749,2.06869888305664,2.25547552108765,1.28133165836334,2.11116886138916,1.05484759807587,3.73992109298706,2.77220821380615,4.56685590744019,4.6189398765564,4.92227172851562,4.82228326797485,7.15704536437988,10.3275346755981,6.72266244888306,11.4440240859985,10.394983291626,11.4028549194336,12.3720359802246,11.2289152145386,12.3579931259155,11.1719779968262,12.3404474258423,15.9869251251221,13.6038961410522,16.3802471160889,16.2695236206055,18.51296043396,19.7258739471436,17.0589294433594,19.825309753418,21.5255241394043,21.7347373962402,21.6227340698242,24.0566349029541,23.2228870391846,23.9439105987549,27.4018039703369,31.7758197784424,27.8123188018799,33.8017082214355,28.4208354949951,37.7057037353516,35.2771835327148,45.2691345214844,40.4863624572754,43.7046051025391,49.189582824707,55.2539558410645,51.1688499450684,55.6953010559082,61.1817283630371,69.2689590454102,68.5107421875,73.2978591918945,73.7467727661133,85.2533111572266,92.3627243041992,91.0805358886719,80.7076416015625,87.012451171875,86.6291427612305,83.5641326904297,100.204879760742,100.99333190918,98.2605895996094,101.240142822266,108.671867370605,113.273513793945,117.737670898438,121.0810546875,123.649116516113,120.466804504395,125.584671020508,120.201072692871,128.565460205078,123.838668823242,125.63387298584,119.690925598145,125.398559570312,125.865875244141,133.925659179688,126.464897155762,119.81160736084,112.811790466309,113.866081237793,119.149627685547,109.24592590332,113.068534851074,119.686477661133,114.102630615234,111.214988708496,123.306625366211,108.077438354492,114.384796142578,109.833297729492,111.26628112793,119.913146972656,110.659042358398,112.490104675293,107.602157592773,105.442840576172,106.54712677002,104.660568237305,94.8609466552734,99.1894149780273,98.8329696655273,93.3036880493164,91.3895797729492,98.1606369018555,83.3865509033203,87.0178451538086,86.1851959228516,82.5148696899414,78.0899887084961,83.8928985595703,75.2387390136719,64.8307723999023,73.8207702636719,66.9657745361328,63.3525848388672,63.6924514770508,65.875129699707,60.2763137817383,62.8841743469238,53.4867401123047,59.3436622619629,54.4098052978516,56.553882598877,50.1127052307129,45.5472412109375,46.1772537231445,45.3717765808105,41.005199432373,41.1581077575684,37.0950584411621,35.3367462158203,34.05224609375,32.465389251709,32.9485359191895,33.7822456359863,30.9381504058838,29.6357822418213,30.3279228210449,29.3066387176514,27.212366104126,26.2090339660645,26.6430492401123,21.9245147705078,18.3456420898438,16.830005645752,17.4590702056885,18.9891605377197,19.7572460174561,16.4955577850342,13.7061462402344,14.9605188369751,14.8429250717163,15.6129035949707,12.9934549331665,10.5436706542969,11.4431619644165,14.7780027389526,11.436128616333,13.1385364532471
240,3.41223192214966,3.36156797409058,2.06991457939148,1.58508205413818,1.55051684379578,1.55518436431885,1.96799445152283,1.61153972148895,1.65379786491394,2.53779792785645,2.40305948257446,3.29275608062744,4.42116022109985,3.4701771736145,3.68330383300781,5.13873147964478,6.59907150268555,5.17283773422241,7.56240463256836,6.30287170410156,7.9929895401001,8.20461463928223,9.81375217437744,9.33184814453125,8.86087131500244,8.24571800231934,10.9461364746094,9.97195148468018,11.1518363952637,10.3937492370605,12.1849088668823,14.5860500335693,13.4400644302368,13.4744863510132,17.1086711883545,19.9764060974121,19.8326396942139,20.1173286437988,21.3625316619873,24.3066921234131,23.9406852722168,29.8481483459473,29.8570594787598,29.6525192260742,32.4524536132812,36.3481369018555,37.8963050842285,37.7951164245605,43.9939079284668,50.4976577758789,52.2108192443848,52.3422241210937,60.9630546569824,60.3532485961914,68.0029067993164,67.5802841186523,79.8566207885742,77.1728134155273,82.7771530151367,86.9679794311523,78.2904586791992,82.7340545654297,85.0939636230469,94.1204986572266,91.7042007446289,95.5505065917969,96.1287307739258,98.4193267822266,103.941528320312,105.697235107422,110.966461181641,108.573707580566,119.381797790527,115.103004455566,122.007202148438,129.982620239258,121.769622802734,121.258209228516,127.531120300293,123.074859619141,125.492332458496,123.831642150879,124.258499145508,122.395278930664,120.237342834473,117.908561706543,122.845054626465,112.65185546875,115.360862731934,112.28963470459,113.721992492676,111.288764953613,108.827743530273,117.312797546387,110.866508483887,122.790054321289,117.57381439209,116.664306640625,114.093078613281,119.263557434082,113.447822570801,107.988220214844,106.954650878906,105.654945373535,103.155807495117,105.793518066406,95.8505783081055,94.4932632446289,95.6599426269531,89.5267333984375,89.9699630737305,90.9906921386719,82.6610641479492,83.9127960205078,83.3601379394531,78.0123596191406,79.5038375854492,80.6877517700195,72.8782424926758,72.519287109375,68.245231628418,69.5780868530273,66.8371047973633,63.2461624145508,63.4066772460937,59.0009689331055,58.4308052062988,57.2389793395996,52.1872749328613,55.2757568359375,50.1167869567871,46.8462409973145,46.9258460998535,45.2692375183105,41.0599784851074,40.3941040039063,39.5438995361328,40.8700408935547,35.1721649169922,36.430233001709,31.7692623138428,33.0656509399414,31.2780456542969,28.0200157165527,32.4912376403809,27.5530242919922,27.0791320800781,22.9759349822998,25.8839721679687,23.9350490570068,21.7835884094238,21.1423606872559,18.8346519470215,19.3658924102783,19.7007446289062,18.8370704650879,14.2144002914429,15.1272315979004,19.254264831543,15.2019071578979,14.9756679534912,12.1176490783691,13.1827001571655,13.9446039199829,11.080641746521,12.5509119033813
245,23.0599670410156,14.7731828689575,6.58330154418945,2.93057203292847,2.13530349731445,1.1938259601593,1.25430333614349,1.78536176681519,1.22607624530792,1.90513968467712,1.77347791194916,2.81015682220459,2.76373338699341,2.64743185043335,2.91076326370239,3.4963698387146,3.54302215576172,5.13466882705688,5.0719895362854,5.14138317108154,6.94010972976685,7.19294691085815,5.81723928451538,6.77905035018921,8.39156055450439,8.18353748321533,7.99540948867798,8.73003196716309,9.46282863616943,10.9913187026978,9.73498249053955,10.9180250167847,12.0966644287109,12.527491569519,13.9833183288574,12.9330968856812,14.5589962005615,13.5494632720947,16.5951824188232,20.1192665100098,22.4021282196045,22.1480407714844,23.8473167419434,28.1320323944092,28.4116230010986,31.3966579437256,32.9575881958008,36.0571823120117,39.9436531066895,42.6882057189941,46.9723625183105,47.8180541992188,53.4413414001465,53.3174705505371,61.5098266601562,61.5788345336914,63.9404296875,65.5333557128906,73.2548370361328,78.5814819335938,68.4249572753906,69.7799224853516,73.9116516113281,80.6199798583984,82.8855514526367,87.0563659667969,89.6688995361328,87.8715362548828,95.3515853881836,94.0262145996094,103.324096679688,101.944351196289,105.556671142578,107.623054504395,110.09171295166,108.69807434082,112.69059753418,111.803207397461,109.911613464355,114.130218505859,118.744270324707,116.578216552734,111.230857849121,110.473747253418,114.87540435791,109.093948364258,109.109107971191,106.461082458496,109.162086486816,103.109985351562,102.436653137207,105.543098449707,107.702606201172,104.72151184082,100.75853729248,109.456436157227,109.391174316406,107.568077087402,103.217933654785,107.490386962891,99.3965835571289,102.296119689941,99.9014358520508,102.152275085449,100.608283996582,96.2369613647461,94.526741027832,89.0372772216797,87.8127746582031,86.3224029541016,83.3323440551758,87.784309387207,79.6577911376953,80.1439361572266,78.0853042602539,74.352180480957,71.1198196411133,72.1399841308594,69.229133605957,67.5096740722656,69.0254287719727,66.7408905029297,61.3962211608887,57.2457733154297,57.1929168701172,54.2825050354004,56.2282218933105,54.4593467712402,52.7316932678223,48.4698371887207,45.8640632629395,44.3431091308594,43.7812118530273,42.8674201965332,41.7467803955078,40.0090255737305,37.6147384643555,36.3288764953613,34.1787300109863,33.3056831359863,35.1656150817871,33.2992172241211,33.2204208374023,30.1478996276855,25.7469902038574,27.9268245697021,23.2428188323975,26.3995113372803,24.9770851135254,22.0770092010498,20.9123039245605,19.0252075195313,18.0485057830811,19.6989364624023,16.0650367736816,18.2438526153564,16.0854835510254,15.9946393966675,15.5533990859985,13.3468637466431,14.5785455703735,10.6834335327148,12.4019956588745,12.4315061569214,9.55921745300293,11.5589122772217
250,14.4608764648438,22.5347442626953,21.0160503387451,16.248628616333,9.69898414611816,4.71075677871704,2.18864631652832,1.59194612503052,1.84336876869202,1.68931579589844,2.21870708465576,1.96575355529785,2.17269802093506,3.00009965896606,2.79166984558105,3.24453973770142,3.42412328720093,3.93358087539673,4.91106414794922,5.27794647216797,5.52243089675903,6.15131092071533,5.83636951446533,6.54875421524048,6.68694591522217,7.08970069885254,7.65439367294312,9.04027843475342,8.61528396606445,8.0631685256958,11.2216863632202,9.435378074646,11.1160469055176,11.1315803527832,11.6280202865601,12.7352313995361,15.5079374313354,13.8654184341431,14.745361328125,17.7988605499268,19.3158988952637,18.4352703094482,19.2201232910156,22.5446109771729,25.0695934295654,26.7704944610596,26.9981460571289,32.2273406982422,29.4877738952637,36.3282623291016,38.0248870849609,39.7573928833008,44.8556900024414,45.7226295471191,52.2312202453613,50.5342750549316,57.3936233520508,58.8449974060059,59.9800834655762,65.2142791748047,57.5932693481445,59.2033767700195,64.4444274902344,67.8756637573242,67.7019653320312,71.4097213745117,77.2937698364258,79.2568511962891,81.2653427124023,81.1323547363281,91.6377944946289,86.6735305786133,88.0841064453125,91.7991104125977,95.7677154541016,93.2267379760742,98.508918762207,102.451164245605,95.1648025512695,97.6786880493164,95.1683731079102,97.7591857910156,96.9655914306641,98.8641510009766,95.544548034668,94.0980377197266,92.626823425293,98.8509902954102,89.2638092041016,95.4827117919922,93.6193237304687,91.8896636962891,94.1962509155273,91.5091781616211,92.2671661376953,98.2376708984375,93.8043823242188,91.0791854858398,94.9567718505859,94.2785568237305,91.397346496582,89.2782974243164,91.1908950805664,88.2026672363281,87.8264617919922,87.2737808227539,80.4402618408203,83.3160858154297,80.0371170043945,77.6382064819336,78.3525390625,74.9541931152344,71.7472686767578,70.655029296875,71.5939788818359,71.64501953125,65.7046432495117,64.7342224121094,59.6391487121582,60.8788528442383,59.3022956848145,53.1370315551758,52.996940612793,52.6357231140137,53.4878005981445,50.4465484619141,48.4082260131836,45.3043174743652,47.4332084655762,45.6085319519043,40.7575225830078,44.1710319519043,39.7001457214355,38.2632331848145,37.9955368041992,35.080207824707,33.5337257385254,34.0601348876953,32.5102882385254,27.71630859375,28.306604385376,28.9023265838623,29.1436157226562,26.0641651153564,26.0121059417725,26.0933685302734,24.7203598022461,19.6334571838379,23.5202865600586,20.900634765625,17.0054702758789,17.1577930450439,15.625467300415,16.7380142211914,15.3498888015747,15.0534143447876,15.8217144012451,13.5032396316528,14.0914497375488,11.976450920105,12.5996370315552,11.7535238265991,11.9380464553833,9.48112487792969,11.6113662719727,9.34130001068115
255,2.80062341690063,2.98362636566162,5.23109102249146,10.3698196411133,17.317943572998,16.2378787994385,14.9577083587646,10.3789205551147,6.74973440170288,3.35478830337524,1.971355676651,3.41546583175659,3.40909719467163,3.757248878479,3.25135374069214,3.69684457778931,5.09567880630493,4.08096694946289,4.86933708190918,6.26692056655884,5.24790048599243,6.56270313262939,6.34922218322754,8.47897243499756,6.83603620529175,8.09251308441162,8.3048152923584,9.99494457244873,10.0448093414307,8.43664932250977,9.30843544006348,8.76175022125244,13.8165769577026,11.5645055770874,11.5515851974487,11.8925561904907,13.2204742431641,13.2011547088623,15.2314252853394,15.5798082351685,15.872971534729,15.7961702346802,20.3454971313477,20.0410652160645,24.0714149475098,24.8951320648193,25.5517463684082,27.7417049407959,30.6581611633301,35.3219985961914,36.1257820129395,38.7905807495117,39.5105400085449,42.1578521728516,47.8027610778809,45.34033203125,49.6204452514648,53.4694862365723,55.5984878540039,59.2520523071289,48.7423362731934,54.889575958252,57.4267082214355,61.2423439025879,64.4773330688477,66.5725784301758,66.535758972168,69.2112503051758,71.6967620849609,75.8807983398438,77.9564590454102,77.697021484375,79.2366714477539,82.7977905273437,84.8244781494141,83.6119995117187,88.9548034667969,91.0097732543945,91.5633850097656,97.708854675293,91.5572662353516,92.1637496948242,89.3559875488281,92.0608444213867,87.1685104370117,90.1226959228516,89.7600402832031,86.2475280761719,86.4808120727539,89.7645950317383,91.429069519043,86.5796737670898,84.5764083862305,84.5732803344727,86.8269348144531,90.8282470703125,89.9498062133789,93.6789474487305,92.5013809204102,90.961784362793,84.2866897583008,84.4714660644531,87.6607818603516,88.6750411987305,81.1885375976563,83.4123458862305,75.688720703125,78.6568984985352,74.3938217163086,78.3033676147461,77.0389938354492,75.0447463989258,73.7543716430664,73.6394882202148,74.661491394043,65.935173034668,62.4398002624512,64.6589279174805,62.1834602355957,57.7362937927246,60.1370544433594,56.2498168945313,57.8502159118652,51.6940383911133,44.4489479064941,48.3904113769531,50.6791725158691,48.5625,50.4008941650391,43.4011383056641,43.7873611450195,41.7357902526855,40.0855407714844,38.1523323059082,41.1158638000488,32.8528327941895,34.7399444580078,32.7356071472168,32.1351089477539,30.8535442352295,26.8832359313965,28.3103790283203,28.4926776885986,28.3500862121582,23.9381446838379,22.8018951416016,25.9763355255127,21.6424655914307,20.6992511749268,22.4965171813965,19.3142204284668,16.5249347686768,16.3633651733398,14.8533420562744,14.0896797180176,14.1669750213623,16.482982635498,13.6474685668945,12.644624710083,14.1151809692383,13.217001914978,11.3537874221802,11.9331007003784,10.8470697402954,8.61169910430908,8.99289989471436
260,3.25723695755005,2.30098628997803,2.41984987258911,2.67298221588135,2.59891605377197,3.97689008712769,10.5659236907959,18.3560123443604,19.5208702087402,18.0341720581055,10.6117277145386,5.34205627441406,4.35054445266724,3.60293912887573,4.20915603637695,4.39705562591553,4.46018028259277,4.98474931716919,5.39394617080688,5.92397928237915,5.92310810089111,6.03669166564941,7.88268995285034,7.59196043014526,8.0516881942749,8.1548490524292,8.67599582672119,9.09632682800293,9.98266315460205,9.95147228240967,11.9361743927002,10.9394559860229,11.5792903900146,10.767279624939,12.1836614608765,13.2445230484009,14.6136016845703,13.9805192947388,14.4898090362549,16.2332897186279,17.4073085784912,19.528528213501,19.4699058532715,19.9246616363525,21.4260883331299,23.17600440979,23.5925254821777,27.3140468597412,28.7625160217285,30.0488719940186,31.1348991394043,33.1748275756836,37.8507995605469,40.4572601318359,42.1041145324707,42.2853507995605,45.4412422180176,50.8801498413086,51.0215644836426,53.2024307250977,47.6391487121582,53.4005661010742,52.2336616516113,55.5331497192383,59.4185485839844,62.5201416015625,63.8652229309082,66.3749923706055,69.4608154296875,72.551643371582,71.8585586547852,74.1779632568359,76.9568786621094,78.639030456543,78.55810546875,79.551399230957,83.6996688842773,80.6813278198242,84.0630569458008,84.1332931518555,84.8007888793945,87.5912628173828,84.4187622070312,86.5097427368164,85.411003112793,89.2894973754883,84.1933975219727,88.6274490356445,82.8907241821289,82.7795791625977,83.9070053100586,87.0645217895508,87.2355422973633,86.0988311767578,83.7962112426758,87.8249206542969,90.2111740112305,89.4208755493164,89.9046249389648,91.0559387207031,85.8899917602539,84.1513366699219,84.2737503051758,84.4956207275391,82.3919067382813,79.6781768798828,78.3858947753906,77.5290222167969,75.5697784423828,72.6545867919922,72.7763061523437,73.4669799804687,71.3412017822266,70.4213180541992,67.3880920410156,64.8722686767578,64.0981369018555,62.9404945373535,58.842357635498,60.9649124145508,58.5235977172852,55.6925239562988,53.1443672180176,50.5807762145996,50.8693351745605,51.1598320007324,49.0339164733887,45.9334449768066,45.2682991027832,43.0461273193359,41.2097015380859,41.0460968017578,40.9795684814453,38.9370384216309,38.250114440918,35.4885482788086,34.3035583496094,33.9168510437012,31.6960983276367,30.5491847991943,30.6680030822754,28.0651779174805,26.1269664764404,25.1296977996826,25.9652462005615,24.5348949432373,23.6736660003662,22.3462657928467,22.3414287567139,20.0780982971191,16.8878612518311,17.0922451019287,16.2366905212402,16.5236511230469,16.1212177276611,15.6961688995361,13.8910999298096,14.0307130813599,12.3982715606689,12.3794231414795,11.2259864807129,12.1648426055908,12.2152872085571,9.91436004638672,9.72207546234131,10.2467832565308
265.070007324219,50.8781509399414,9.22651290893555,3.23339176177978,3.15368318557739,3.69317674636841,2.5006959438324,2.57198977470398,3.14708757400513,4.57469940185547,8.35303688049316,15.2180824279785,18.5532627105713,17.8890495300293,12.9292478561401,8.87187767028809,7.11214876174927,5.81452560424805,6.44174337387085,5.89528656005859,6.79346895217896,7.84628486633301,8.30928802490234,7.01701307296753,8.2094144821167,8.69618320465088,7.87803506851196,7.71025896072388,10.3041009902954,8.93055152893066,8.85641098022461,11.7170925140381,10.5878963470459,12.2283840179443,11.2874422073364,13.5118398666382,12.4322328567505,13.2335472106934,14.4198017120361,13.7617073059082,16.3477191925049,17.1275901794434,17.6865119934082,17.7052955627441,17.6026477813721,20.0695285797119,22.7383289337158,22.652961730957,24.8932456970215,25.5507736206055,26.2742652893066,26.7543277740479,30.9208946228027,32.8452377319336,33.6654396057129,36.2615089416504,39.816333770752,43.3269882202148,40.6373901367188,47.7939033508301,48.7408676147461,43.2696113586426,41.6802597045898,48.7122268676758,49.8894386291504,52.2669563293457,53.3730545043945,55.37060546875,54.1850280761719,57.9747695922852,59.8302421569824,59.2574462890625,61.1506843566895,63.8689117431641,67.2257308959961,67.8070373535156,67.5707702636719,72.9911956787109,68.1906356811523,73.9984664916992,72.2953338623047,71.6745910644531,73.1001281738281,72.424186706543,71.4781036376953,70.3824920654297,75.1041259765625,74.7778167724609,76.7397613525391,75.8059463500977,74.3837585449219,74.0626983642578,72.6070098876953,72.2664566040039,75.3299865722656,77.3339233398438,74.78515625,79.3551406860352,77.9096984863281,79.1843338012695,76.5404968261719,80.5847473144531,78.4469680786133,75.7283325195313,74.5555877685547,74.7529220581055,71.3919372558594,73.2633056640625,68.2390823364258,66.0004119873047,67.2102508544922,66.7602233886719,63.9965324401855,64.1201934814453,62.9226226806641,62.1419219970703,55.0765647888184,58.9076385498047,54.5310096740723,54.9754524230957,51.9243011474609,52.1538925170898,48.9408531188965,50.6195411682129,48.1317443847656,47.3782997131348,47.1179695129395,42.195987701416,40.4036979675293,43.9000282287598,41.3230209350586,36.0020408630371,37.3594856262207,35.3025207519531,33.7758407592773,33.1258773803711,33.2554740905762,31.8725929260254,32.1175193786621,29.7486152648926,27.3068561553955,26.4929618835449,25.6558513641357,24.6921577453613,24.7555389404297,21.9180583953857,22.1119003295898,21.5728416442871,20.806941986084,20.326192855835,19.5990314483643,16.3711757659912,16.3065624237061,14.9377765655518,15.4531135559082,15.0080270767212,14.6124486923218,13.6060171127319,13.4422292709351,11.0243320465088,12.3687505722046,10.3562126159668,11.0133810043335,10.7592887878418,10.9389066696167,9.61163806915283,8.52273178100586
