Wavelength (nm),Intensity (a.u.),Z Axis,
,31mayL239_EM_270.00,31mayL239_EM_272.00,31mayL239_EM_274.00,31mayL239_EM_276.00,31mayL239_EM_278.00,31mayL239_EM_280.00,31mayL239_EM_282.00,31mayL239_EM_284.00,31mayL239_EM_286.00,31mayL239_EM_288.00,31mayL239_EM_290.00,31mayL239_EM_292.00,31mayL239_EM_294.00,31mayL239_EM_296.00,31mayL239_EM_298.00,31mayL239_EM_300.00,31mayL239_EM_302.00,31mayL239_EM_304.00,31mayL239_EM_306.00,31mayL239_EM_308.00,31mayL239_EM_310.00,31mayL239_EM_312.00,31mayL239_EM_314.00,31mayL239_EM_316.00,31mayL239_EM_318.00,31mayL239_EM_320.00,31mayL239_EM_322.00,31mayL239_EM_324.00,31mayL239_EM_326.00,31mayL239_EM_328.00,31mayL239_EM_330.00,31mayL239_EM_332.00,31mayL239_EM_334.00,31mayL239_EM_336.00,31mayL239_EM_338.00,31mayL239_EM_340.00,31mayL239_EM_342.00,31mayL239_EM_344.00,31mayL239_EM_346.00,31mayL239_EM_348.00,31mayL239_EM_350.00,31mayL239_EM_352.00,31mayL239_EM_354.00,31mayL239_EM_356.00,31mayL239_EM_358.00,31mayL239_EM_360.00,31mayL239_EM_362.00,31mayL239_EM_364.00,31mayL239_EM_366.00,31mayL239_EM_368.00,31mayL239_EM_370.00,31mayL239_EM_372.00,31mayL239_EM_374.00,31mayL239_EM_376.00,31mayL239_EM_378.00,31mayL239_EM_380.00,31mayL239_EM_382.00,31mayL239_EM_384.00,31mayL239_EM_386.00,31mayL239_EM_388.00,31mayL239_EM_390.00,31mayL239_EM_392.00,31mayL239_EM_394.00,31mayL239_EM_396.00,31mayL239_EM_398.00,31mayL239_EM_400.00,31mayL239_EM_402.00,31mayL239_EM_404.00,31mayL239_EM_406.00,31mayL239_EM_408.00,31mayL239_EM_410.00,31mayL239_EM_412.00,31mayL239_EM_414.00,31mayL239_EM_416.00,31mayL239_EM_418.00,31mayL239_EM_420.00,31mayL239_EM_422.00,31mayL239_EM_424.00,31mayL239_EM_426.00,31mayL239_EM_428.00,31mayL239_EM_430.00,31mayL239_EM_432.00,31mayL239_EM_434.00,31mayL239_EM_436.00,31mayL239_EM_438.00,31mayL239_EM_440.00,31mayL239_EM_442.00,31mayL239_EM_444.00,31mayL239_EM_446.00,31mayL239_EM_448.00,31mayL239_EM_450.00,31mayL239_EM_452.00,31mayL239_EM_454.00,31mayL239_EM_456.00,31mayL239_EM_458.00,31mayL239_EM_460.00,31mayL239_EM_462.00,31mayL239_EM_464.00,31mayL239_EM_466.00,31mayL239_EM_468.00,31mayL239_EM_470.00,31mayL239_EM_472.00,31mayL239_EM_474.00,31mayL239_EM_476.00,31mayL239_EM_478.00,31mayL239_EM_480.00,31mayL239_EM_482.00,31mayL239_EM_484.00,31mayL239_EM_486.00,31mayL239_EM_488.00,31mayL239_EM_490.00,31mayL239_EM_492.00,31mayL239_EM_494.00,31mayL239_EM_496.00,31mayL239_EM_498.00,31mayL239_EM_500.00,31mayL239_EM_502.00,31mayL239_EM_504.00,31mayL239_EM_506.00,31mayL239_EM_508.00,31mayL239_EM_510.00,31mayL239_EM_512.00,31mayL239_EM_514.00,31mayL239_EM_516.00,31mayL239_EM_518.00,31mayL239_EM_520.00,31mayL239_EM_522.00,31mayL239_EM_524.00,31mayL239_EM_526.00,31mayL239_EM_528.00,31mayL239_EM_530.00,31mayL239_EM_532.00,31mayL239_EM_534.00,31mayL239_EM_536.00,31mayL239_EM_538.00,31mayL239_EM_540.00,31mayL239_EM_542.00,31mayL239_EM_544.00,31mayL239_EM_546.00,31mayL239_EM_548.00,31mayL239_EM_550.00,31mayL239_EM_552.00,31mayL239_EM_554.00,31mayL239_EM_556.00,31mayL239_EM_558.00,31mayL239_EM_560.00,31mayL239_EM_562.00,31mayL239_EM_564.00,31mayL239_EM_566.00,31mayL239_EM_568.00,31mayL239_EM_570.00,31mayL239_EM_572.00,31mayL239_EM_574.00,31mayL239_EM_576.00,31mayL239_EM_578.00,31mayL239_EM_580.00,31mayL239_EM_582.00,31mayL239_EM_584.00,31mayL239_EM_586.00,31mayL239_EM_588.00,31mayL239_EM_590.00,31mayL239_EM_592.00,31mayL239_EM_594.00,31mayL239_EM_596.00,31mayL239_EM_598.00,31mayL239_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,1.08682310581207,2.78209519386291,2.039057970047,2.60019421577454,3.54183077812195,1.91902709007263,2.63036513328552,4.49399995803833,5.11930799484253,5.92583179473877,6.06954002380371,9.31588077545166,14.5875015258789,14.0154657363892,16.2422714233398,14.9838762283325,14.5837965011597,15.7276430130005,16.2377243041992,15.416543006897,18.3255424499512,19.2939262390137,20.2269306182861,19.00315284729,24.4894256591797,18.94215965271,22.0039615631104,26.8093700408936,26.3895587921143,27.6681842803955,26.6418609619141,29.1371994018555,32.1544990539551,30.0845355987549,33.0846672058105,28.8432960510254,33.3689994812012,32.4146614074707,34.1887969970703,36.191162109375,33.4589424133301,38.0418548583984,40.8052444458008,41.0410766601562,41.1479911804199,40.2788543701172,44.8220520019531,51.0667190551758,50.5114440917969,56.8155517578125,57.5150184631348,65.3132095336914,64.0965728759766,65.453369140625,67.0233001708984,70.9326400756836,83.5995330810547,78.3330841064453,86.0709686279297,84.6697235107422,77.582649230957,82.9049377441406,89.08642578125,96.1243286132813,92.664794921875,91.24658203125,98.6826400756836,97.5525207519531,104.385726928711,104.191986083984,112.747207641602,110.437469482422,111.551956176758,112.950508117676,112.074348449707,121.779312133789,120.206565856934,117.092155456543,116.517776489258,116.574333190918,114.176452636719,115.378471374512,113.801162719727,114.660354614258,111.63355255127,108.459274291992,114.959297180176,110.512939453125,107.989501953125,103.871376037598,106.934783935547,102.636863708496,100.85124206543,102.043434143066,101.735870361328,109.080253601074,93.3132858276367,105.193130493164,102.919311523438,101.49568939209,92.1192932128906,97.9855880737305,106.134117126465,91.0865249633789,87.0265197753906,85.7459869384766,87.6590881347656,77.8700714111328,81.3567962646484,83.3873977661133,77.8663787841797,73.2429122924805,77.5038146972656,70.9853515625,65.9643936157227,68.7965393066406,70.1101455688477,60.6766586303711,59.1929168701172,57.410831451416,56.507152557373,56.797607421875,54.1018218994141,53.9451637268066,52.7927665710449,51.107536315918,49.7399826049805,45.221981048584,41.9617309570313,45.1606941223145,43.7056159973145,40.3009414672852,33.8713874816895,39.8918380737305,34.6868133544922,33.0965118408203,33.3728294372559,33.4795989990234,32.7812919616699,25.3867950439453,29.8713550567627,23.4047966003418,24.1111526489258,24.9477863311768,23.0165767669678,24.1246223449707,22.7402496337891,22.0755729675293,17.3504257202148,17.8287467956543,15.1502418518066,15.0078945159912,17.2662353515625,16.6881904602051,13.8492774963379,12.8234586715698,12.549994468689,11.136248588562,11.1825160980225,11.3151664733887,10.4199504852295,11.5466175079346,10.5067539215088,9.10877895355225,10.754280090332,10.5493097305298
235,1.65968060493469,2.05965781211853,0.312639653682709,3.3195366859436,1.19468927383423,2.2052800655365,1.42180120944977,2.06005454063416,3.89199185371399,3.41787838935852,3.78384113311768,4.58443212509155,5.87675857543945,5.13994455337524,10.1739454269409,6.75319766998291,9.40255260467529,10.1911611557007,6.74577951431274,10.5495777130127,12.0785531997681,12.2832717895508,13.7890787124634,13.709810256958,14.7735929489136,11.1505889892578,14.2020883560181,17.8350009918213,16.4156627655029,16.8700275421143,17.8967304229736,20.7884674072266,19.3342628479004,19.4381637573242,20.396448135376,20.223611831665,20.0429096221924,22.779857635498,24.6812610626221,27.5610446929932,26.5468845367432,28.563814163208,27.1499252319336,35.4005279541016,31.8293190002441,29.8458290100098,35.4153480529785,49.7208595275879,42.8005676269531,50.0466079711914,49.1717720031738,50.2908592224121,59.9126281738281,56.6330871582031,57.8495864868164,67.3396148681641,71.8741073608398,71.5362930297852,76.6651000976563,80.6935577392578,70.2754440307617,70.0415496826172,73.6991882324219,76.6449203491211,77.2605590820312,85.2414245605469,92.869743347168,89.125846862793,94.7527236938477,94.5575103759766,98.0948181152344,101.723625183105,97.5979461669922,106.336387634277,105.002151489258,108.263969421387,102.362258911133,109.462615966797,108.096717834473,107.534103393555,112.165191650391,110.488288879395,106.613967895508,102.948287963867,104.809509277344,106.871383666992,98.8866806030273,97.6654663085938,93.7025680541992,98.5327072143555,98.7716064453125,91.5159683227539,92.0301361083984,94.0095748901367,98.1949768066406,93.6403656005859,98.6019897460937,91.6796188354492,89.3647079467773,88.8695373535156,86.7268447875977,88.5335464477539,82.3895721435547,88.6041793823242,81.1873321533203,80.2113418579102,76.1114883422852,70.9490051269531,73.3387985229492,71.7630310058594,75.2022018432617,68.1366119384766,61.5864067077637,64.3274688720703,68.7458419799805,66.442138671875,58.3751335144043,54.2822685241699,61.3741416931152,54.0335540771484,52.7440910339355,53.4786605834961,49.5458946228027,49.319278717041,44.5791511535645,38.5897598266602,47.3417854309082,42.9910469055176,39.7898330688477,37.3710975646973,34.0347137451172,32.9753723144531,32.1075859069824,38.1394844055176,32.3392143249512,29.4490661621094,32.2449798583984,26.6737060546875,25.7253875732422,26.2158546447754,27.688362121582,28.425407409668,24.4927654266357,23.2903289794922,20.9481105804443,24.5514831542969,18.6636657714844,16.7785682678223,16.93967628479,17.406457901001,16.0109214782715,14.9716625213623,14.0664148330688,13.9273376464844,11.7207946777344,12.1279134750366,10.529782295227,12.0321283340454,10.6727542877197,13.5280504226685,6.35411548614502,9.62416553497314,9.58728790283203,8.91428184509277,8.86984634399414,7.79222011566162
240,2.67395329475403,1.18517851829529,1.37411117553711,1.02846574783325,0.722581803798676,0.443385988473892,0.87194150686264,0.958244740962982,1.93169581890106,1.79563868045807,2.46531558036804,2.11773467063904,4.17507600784302,5.32336759567261,4.47688293457031,4.49875783920288,5.55159854888916,4.61284971237183,5.9106011390686,6.63563108444214,8.01246356964111,8.16218280792236,7.96190738677978,9.7087574005127,9.37372970581055,10.9174165725708,9.51050853729248,9.46876621246338,12.9538831710815,12.6300039291382,13.0299854278564,12.4911861419678,14.6498146057129,15.384765625,14.1650228500366,16.5639266967773,17.6277809143066,15.1829957962036,19.2327899932861,21.4574584960938,20.3660621643066,25.5709934234619,23.2368087768555,28.3200302124023,30.5470638275146,29.6694068908691,34.7497596740723,34.1581878662109,41.3086547851562,41.7177200317383,44.0733871459961,45.1919593811035,51.7209129333496,52.6166038513184,57.015869140625,61.8135833740234,57.8013114929199,64.7913436889648,70.0766372680664,73.5244293212891,67.7345962524414,71.786262512207,72.1223526000977,74.83984375,78.1022262573242,80.7697601318359,81.2947998046875,90.6416397094727,94.514289855957,92.2286682128906,97.8148956298828,93.1254348754883,101.300323486328,98.1321029663086,108.2509765625,97.8096313476563,107.549736022949,103.864013671875,110.866279602051,101.427467346191,104.392738342285,98.4268646240234,102.570541381836,101.921852111816,101.921295166016,97.2894058227539,102.850028991699,92.1133651733398,98.6824722290039,94.8707427978516,92.5632629394531,93.6045455932617,96.0792617797852,87.3694686889648,92.9746551513672,94.7547378540039,90.8432235717773,96.1223526000977,91.8984603881836,92.0785369873047,93.0576248168945,85.443244934082,92.4855880737305,83.6316680908203,83.3929290771484,81.1037673950195,75.3570251464844,77.7901382446289,82.7808990478516,77.6710052490234,73.1622924804687,73.1881408691406,65.5440216064453,66.6027679443359,68.728141784668,63.1463928222656,59.2004127502441,59.9799270629883,55.678596496582,57.9321670532227,54.8048667907715,54.5451354980469,51.0820388793945,51.0082855224609,45.884407043457,47.0283279418945,42.4986114501953,40.2072219848633,42.6901588439941,34.3212547302246,39.4410095214844,37.6935997009277,34.0663223266602,34.8474769592285,31.8093185424805,33.6140785217285,29.0414981842041,32.1205406188965,26.5972785949707,25.6624050140381,26.9608402252197,24.5305767059326,22.3852024078369,24.3213233947754,22.432430267334,24.328332901001,19.8543758392334,18.8983535766602,18.4322109222412,20.5733623504639,15.8823022842407,16.5668964385986,14.7573738098145,15.1175498962402,14.2036867141724,16.2085800170898,14.5860567092896,11.0976781845093,13.0964317321777,10.3249769210815,9.07459259033203,10.9384737014771,8.13059616088867,8.78460788726807,7.9933614730835,7.28811073303223
245,24.6904125213623,14.6643600463867,6.33307790756226,2.14799690246582,1.68218302726746,0.337278336286545,0.859195053577423,0.83344554901123,1.14503395557404,1.47827970981598,1.71006095409393,2.41338968276978,2.48072719573975,2.88172221183777,3.42602777481079,3.24762630462646,4.12670135498047,4.16681432723999,4.96487379074097,5.99279022216797,5.76957607269287,5.88068294525146,5.84376525878906,7.27441120147705,7.30862760543823,7.32889938354492,8.11980819702148,8.66200256347656,8.49023818969727,9.78514003753662,10.5377864837646,12.5735235214233,10.5663280487061,11.4612970352173,12.8370304107666,12.5634412765503,13.3496313095093,15.7103509902954,16.9495220184326,20.1958599090576,19.2086219787598,18.8705348968506,20.5857849121094,23.6439685821533,26.3453521728516,27.8663921356201,27.7909393310547,32.8437118530273,36.2570419311523,37.1011543273926,40.6170806884766,41.4965476989746,44.1714668273926,48.1083335876465,50.1742095947266,51.9848976135254,56.5008506774902,69.0698013305664,64.4404144287109,67.6789627075195,56.1172218322754,65.6144485473633,64.4339141845703,63.308536529541,73.9309463500977,71.4977416992188,75.5654907226563,78.7134704589844,79.2172622680664,86.1591262817383,86.6325149536133,84.1216888427734,86.4917144775391,92.0826416015625,91.9093704223633,92.6191635131836,97.7548751831055,96.7937240600586,95.7872619628906,95.4302215576172,93.6215591430664,94.4827423095703,96.0230331420898,94.7528610229492,93.3744888305664,91.6294326782227,91.9929580688477,89.2573013305664,89.1812896728516,89.023551940918,87.9327011108398,84.8821105957031,85.3813400268555,86.8713150024414,81.8561477661133,89.4530639648438,89.6602630615234,86.5257720947266,82.1266555786133,84.1405029296875,82.6286926269531,82.7849502563477,81.1098175048828,84.2151718139648,80.0005111694336,75.2131500244141,74.6878128051758,72.6739349365234,67.5312347412109,70.2685241699219,67.6690444946289,64.9172973632813,63.0862350463867,63.1362419128418,62.935546875,59.1635055541992,59.8460540771484,59.1340637207031,55.7070655822754,56.0179481506348,49.0589332580566,48.1563606262207,49.1635208129883,47.4130363464355,44.8346672058105,44.1326942443848,42.2531929016113,38.3796730041504,40.6432647705078,41.6359558105469,35.6663551330566,35.343879699707,32.905387878418,31.3157329559326,31.3037109375,29.5715656280518,29.0883846282959,28.3117961883545,29.0192985534668,27.1866416931152,24.5676136016846,21.7410945892334,21.3954734802246,22.4358463287354,21.2519836425781,20.2879981994629,18.9436187744141,19.2966327667236,18.4957408905029,19.0911827087402,16.4933280944824,14.1695327758789,14.6286315917969,13.9879989624023,14.4161958694458,12.4729261398315,12.9848642349243,11.4295301437378,10.9669141769409,10.9069156646729,9.18538570404053,9.09015274047852,8.73529148101807,9.69358539581299,9.23916721343994,6.6651029586792
250,12.5830898284912,19.2131633758545,21.8566932678223,19.3728218078613,9.18592071533203,3.55781674385071,1.77703022956848,1.5132794380188,1.26377010345459,1.6403876543045,1.741006731987,2.31375741958618,2.92048501968384,2.74214339256287,3.47283577919006,4.55853652954102,4.05714511871338,4.71345138549805,5.53950309753418,5.18566274642944,6.34151268005371,6.30947208404541,7.23778629302979,7.29589223861694,7.2157621383667,7.44597578048706,6.79983615875244,7.84532976150513,7.69543027877808,9.4169225692749,8.65038013458252,8.82951736450195,10.343035697937,11.1481533050537,12.1156873703003,10.834020614624,13.402304649353,14.0589962005615,13.1344757080078,15.0153188705444,16.2046508789062,19.4999370574951,16.5155906677246,21.1960792541504,22.8849143981934,22.4639911651611,25.6733341217041,26.9556274414062,28.6804752349854,29.2723121643066,33.2709465026855,35.5642433166504,33.1406784057617,41.1701812744141,41.8682479858398,48.232177734375,50.4806709289551,51.5028381347656,58.852611541748,56.5734443664551,51.6065483093262,49.6982803344727,55.7011451721191,57.9819679260254,59.4800186157227,65.9718780517578,59.6396751403809,65.5417098999023,67.7261581420898,69.1213760375977,72.8703689575195,72.5911407470703,78.9242630004883,72.2796020507812,80.1375427246094,84.6946868896484,85.342887878418,81.9827041625977,78.9946136474609,86.5069580078125,83.0454254150391,84.9221038818359,79.7002029418945,81.982292175293,76.2569046020508,78.7721862792969,80.4071960449219,79.4601898193359,76.1303024291992,78.6632766723633,77.2431182861328,78.8486404418945,74.0818710327148,74.9094085693359,74.8249588012695,74.3626556396484,80.0375823974609,78.759895324707,76.2899017333984,74.0113754272461,75.3313293457031,74.4142761230469,76.0990829467773,70.7737045288086,70.454475402832,66.7676391601562,66.2411880493164,64.7637252807617,66.85595703125,59.1293716430664,61.543872833252,61.3808479309082,56.9492454528809,56.994026184082,55.4247741699219,52.7310409545898,51.9710845947266,52.1456031799316,49.2316551208496,48.3170623779297,43.0299758911133,44.8396339416504,44.6252136230469,44.2657051086426,39.4784126281738,40.6894416809082,39.6470642089844,37.0618476867676,35.9231262207031,34.4492988586426,32.7986221313477,26.5878829956055,30.2722206115723,28.659496307373,28.8884086608887,26.4441795349121,28.1702461242676,24.8357601165771,24.6976928710938,23.5040740966797,22.8751811981201,22.4636306762695,23.0786991119385,19.9669380187988,18.8049297332764,19.5756435394287,18.8202285766602,16.2869739532471,18.3809013366699,17.1678924560547,15.2369604110718,14.2106170654297,11.9922428131104,11.2952661514282,11.2366237640381,10.6358633041382,10.9613094329834,8.76470756530762,9.39799976348877,10.1994132995605,9.47042560577393,7.7391848564148,8.89071941375732,7.28643989562988,7.48631572723389,6.7620062828064
255,1.88793611526489,2.37146639823914,4.86536645889282,10.0117273330688,17.6633682250977,17.6891212463379,15.9072904586792,10.136305809021,6.89465761184692,4.22947788238525,1.78412771224976,4.40595626831055,3.04283261299133,3.42995119094849,4.97824096679687,5.75671815872192,5.68403577804565,6.06208610534668,7.38398456573486,6.82451915740967,6.31566286087036,6.14883279800415,5.9567813873291,7.24476957321167,8.48692417144775,8.28235530853271,9.60132789611816,10.0558481216431,9.46793270111084,7.63313817977905,9.45318126678467,9.84457397460937,11.4102735519409,13.3299798965454,11.6439399719238,11.4513654708862,12.050609588623,13.0870409011841,13.5936117172241,14.3134422302246,12.7372589111328,16.499382019043,20.170841217041,18.6905708312988,18.5926971435547,22.1028461456299,23.7009201049805,24.7480983734131,28.2658767700195,30.7939643859863,29.467357635498,30.0292320251465,33.9149780273438,40.1446952819824,39.676830291748,43.5260810852051,42.7834739685059,47.2035140991211,48.3417587280273,50.8083992004395,46.4123382568359,45.6112976074219,54.2141418457031,51.383617401123,54.5098342895508,55.2436103820801,59.7633399963379,61.7602462768555,63.8812255859375,63.969051361084,66.8762359619141,67.1856460571289,70.7797012329102,71.2543792724609,73.6178131103516,78.8644561767578,73.2866668701172,75.3370513916016,73.0074920654297,74.9430923461914,76.5166931152344,76.700065612793,71.3810348510742,78.8491744995117,77.2404022216797,68.9274444580078,75.91943359375,76.0600738525391,71.4820251464844,71.9926071166992,75.4500503540039,73.2726669311523,70.5425033569336,68.7896347045898,66.4519805908203,80.3519821166992,68.4040756225586,76.1836776733398,75.2964706420898,75.6138153076172,66.9945755004883,72.3124618530273,67.9855728149414,70.8072280883789,67.9633483886719,67.7108154296875,65.3534622192383,64.8616943359375,62.3924064636231,59.8638381958008,58.8419761657715,61.5958061218262,57.3547248840332,55.8978385925293,51.1413879394531,52.0068778991699,50.4282188415527,49.1516761779785,46.539176940918,47.3945236206055,46.0618629455566,44.5891799926758,49.1416854858398,41.8016548156738,41.0454902648926,38.6679725646973,36.1782073974609,36.5044822692871,32.683219909668,34.0507011413574,31.8148803710937,31.1414661407471,29.8233661651611,28.1311874389648,27.1997776031494,29.029914855957,25.6880359649658,24.9227199554443,24.1084384918213,23.6069393157959,20.3714771270752,22.4156589508057,19.9503059387207,18.9731769561768,19.5452079772949,17.6066551208496,19.4356937408447,17.3179607391357,15.65452003479,14.9965400695801,12.4493312835693,12.6402969360352,11.7486181259155,11.1533823013306,11.4985818862915,11.4113531112671,10.3645830154419,10.2779769897461,9.67085361480713,9.09983539581299,7.92711734771729,10.105731010437,6.48776149749756,6.57502365112305,8.73382472991943,7.5004448890686
260,2.14537000656128,1.9253922700882,1.91471910476685,1.72251582145691,1.98175466060638,3.91908764839172,10.2377128601074,17.8466892242432,21.2979774475098,17.302827835083,11.0911207199097,6.19719362258911,4.64873170852661,5.76217126846313,6.49997138977051,5.74508619308472,6.28362798690796,6.88702440261841,6.41300296783447,6.70417642593384,7.28314542770386,7.93559455871582,8.19601535797119,8.57242774963379,7.88972187042236,7.81640195846558,9.29741859436035,9.4638147354126,8.9290075302124,9.5418872833252,10.0402908325195,11.4213438034058,10.4765920639038,11.8168697357178,11.4853801727295,11.8343448638916,12.4733171463013,13.1978845596313,15.2180185317993,14.0918302536011,15.7921266555786,16.4151058197021,16.7799968719482,18.6688861846924,20.4200973510742,20.8992290496826,22.2082080841064,22.8838424682617,24.7310085296631,26.5501689910889,27.9279975891113,29.8711204528809,32.9472541809082,36.6671409606934,35.9755897521973,40.5097694396973,40.5599098205566,42.7592430114746,46.4066772460937,47.7470817565918,41.9681205749512,44.0187568664551,47.0837059020996,50.1336059570313,50.5944595336914,51.7954292297363,55.8682250976562,57.3108177185059,59.9852104187012,59.2492637634277,59.2934722900391,63.4793815612793,65.2087249755859,67.4092178344727,65.1088485717773,68.9334564208984,70.0348892211914,67.9400024414062,73.0999221801758,75.344970703125,73.1882705688477,70.9028701782227,73.0058898925781,75.8054885864258,72.4742660522461,70.619010925293,73.4548263549805,70.0870056152344,69.4648666381836,73.1820373535156,69.6216888427734,71.7597885131836,70.1205902099609,68.4030990600586,69.7473526000977,72.5820083618164,74.1414413452148,72.0200576782227,70.2197341918945,74.1628646850586,72.9984588623047,68.121955871582,70.2475509643555,65.1891784667969,67.5065231323242,67.4420013427734,62.9468879699707,64.3130569458008,60.5296249389648,60.4851913452148,58.3429336547852,56.1361694335937,56.0646095275879,55.1531677246094,52.4758987426758,51.5362663269043,47.8382301330566,50.0566520690918,48.1523628234863,46.2764549255371,42.281681060791,46.336067199707,43.5533790588379,41.2122268676758,40.7515106201172,38.3878746032715,38.022777557373,34.8458786010742,35.1516151428223,33.2131652832031,32.3779182434082,32.9035568237305,30.1138820648193,28.1669273376465,29.8670654296875,28.0886611938477,24.8516159057617,25.2806987762451,24.3454189300537,24.4384212493896,22.4035549163818,23.1924514770508,20.9025726318359,18.5425682067871,18.8939266204834,17.8994045257568,17.4940700531006,16.1215629577637,14.4998741149902,14.8419017791748,12.9635829925537,13.4051666259766,13.7589340209961,11.2564172744751,11.8473434448242,12.1563949584961,10.0404577255249,10.2356157302856,9.69906139373779,9.79571437835693,9.40675926208496,8.61677169799805,10.0121126174927,8.03507614135742,7.17669868469238,7.50179719924927
265.070007324219,45.5231018066406,16.2840728759766,2.33425784111023,2.60950613021851,2.31096863746643,2.45937156677246,2.69439029693604,3.40355205535889,6.13906240463257,10.5078716278076,17.733585357666,20.0530586242676,22.0503787994385,14.458197593689,11.4945259094238,7.94760608673096,8.49686908721924,7.74923658370972,6.81406116485596,8.58965969085693,7.70260715484619,8.81840324401855,9.06371593475342,8.91311359405518,8.33008670806885,8.66457843780518,8.78955268859863,9.16130065917969,10.0458288192749,9.50021266937256,10.1046495437622,10.8754358291626,11.0340032577515,11.5389614105225,11.5893974304199,12.202202796936,13.0432653427124,12.1349792480469,12.8273153305054,14.4666233062744,14.5983467102051,14.997802734375,16.5565052032471,17.1533908843994,18.1223106384277,19.7368297576904,20.8864974975586,19.8968276977539,22.9440116882324,22.2590026855469,27.0025482177734,25.745491027832,30.2770252227783,30.8960361480713,32.0725326538086,34.307861328125,34.7305450439453,37.8950080871582,39.1275405883789,41.0593643188477,35.1152229309082,37.467960357666,39.0508651733398,42.2853813171387,41.7993316650391,42.912181854248,44.8380126953125,46.2082710266113,45.9699363708496,48.6015167236328,54.1181945800781,55.9784965515137,52.1910552978516,57.1963386535645,59.7486000061035,58.0772247314453,60.1218185424805,60.6918830871582,63.3511619567871,59.8487396240234,64.5063018798828,63.8093681335449,63.0211334228516,58.3752593994141,59.9633293151855,59.8195266723633,60.1515731811523,62.9121246337891,62.0613861083984,60.5311698913574,58.5634117126465,59.2188301086426,58.7123603820801,63.1552658081055,57.9574317932129,61.9740524291992,63.3109588623047,61.8407135009766,60.3628616333008,61.2668037414551,60.2664985656738,63.4257888793945,63.6562347412109,57.976863861084,59.3674278259277,59.7851028442383,58.5177841186523,57.9176864624023,52.9220504760742,51.0116004943848,55.5069389343262,52.8120918273926,48.2393341064453,49.4614524841309,47.4319000244141,45.6619834899902,42.9997901916504,43.3860397338867,42.5922927856445,42.5117225646973,40.4751892089844,38.6334495544434,37.7530708312988,38.1277923583984,35.3811798095703,35.5194664001465,33.9920692443848,33.3727607727051,31.6716842651367,30.0380172729492,29.6116638183594,27.4245624542236,26.7650279998779,26.9705085754395,27.2454967498779,26.0553855895996,24.5620975494385,22.8440704345703,23.8115348815918,21.4820346832275,19.5756759643555,18.3488807678223,18.3913822174072,17.1654720306396,17.3200302124023,16.6281337738037,15.7686853408813,15.3594341278076,14.5797681808472,15.8087539672852,12.9516696929932,11.3489227294922,10.4901132583618,13.1389484405518,10.3091421127319,10.0775871276855,10.5176115036011,11.3323183059692,10.1350717544556,8.96050071716309,9.4943037033081,8.54588127136231,7.00179433822632,6.92451095581055,6.35649824142456,7.29656076431274
