Wavelength (nm),Intensity (a.u.),Z Axis,
,6aug12L302epi_EM_270.00,6aug12L302epi_EM_272.00,6aug12L302epi_EM_274.00,6aug12L302epi_EM_276.00,6aug12L302epi_EM_278.00,6aug12L302epi_EM_280.00,6aug12L302epi_EM_282.00,6aug12L302epi_EM_284.00,6aug12L302epi_EM_286.00,6aug12L302epi_EM_288.00,6aug12L302epi_EM_290.00,6aug12L302epi_EM_292.00,6aug12L302epi_EM_294.00,6aug12L302epi_EM_296.00,6aug12L302epi_EM_298.00,6aug12L302epi_EM_300.00,6aug12L302epi_EM_302.00,6aug12L302epi_EM_304.00,6aug12L302epi_EM_306.00,6aug12L302epi_EM_308.00,6aug12L302epi_EM_310.00,6aug12L302epi_EM_312.00,6aug12L302epi_EM_314.00,6aug12L302epi_EM_316.00,6aug12L302epi_EM_318.00,6aug12L302epi_EM_320.00,6aug12L302epi_EM_322.00,6aug12L302epi_EM_324.00,6aug12L302epi_EM_326.00,6aug12L302epi_EM_328.00,6aug12L302epi_EM_330.00,6aug12L302epi_EM_332.00,6aug12L302epi_EM_334.00,6aug12L302epi_EM_336.00,6aug12L302epi_EM_338.00,6aug12L302epi_EM_340.00,6aug12L302epi_EM_342.00,6aug12L302epi_EM_344.00,6aug12L302epi_EM_346.00,6aug12L302epi_EM_348.00,6aug12L302epi_EM_350.00,6aug12L302epi_EM_352.00,6aug12L302epi_EM_354.00,6aug12L302epi_EM_356.00,6aug12L302epi_EM_358.00,6aug12L302epi_EM_360.00,6aug12L302epi_EM_362.00,6aug12L302epi_EM_364.00,6aug12L302epi_EM_366.00,6aug12L302epi_EM_368.00,6aug12L302epi_EM_370.00,6aug12L302epi_EM_372.00,6aug12L302epi_EM_374.00,6aug12L302epi_EM_376.00,6aug12L302epi_EM_378.00,6aug12L302epi_EM_380.00,6aug12L302epi_EM_382.00,6aug12L302epi_EM_384.00,6aug12L302epi_EM_386.00,6aug12L302epi_EM_388.00,6aug12L302epi_EM_390.00,6aug12L302epi_EM_392.00,6aug12L302epi_EM_394.00,6aug12L302epi_EM_396.00,6aug12L302epi_EM_398.00,6aug12L302epi_EM_400.00,6aug12L302epi_EM_402.00,6aug12L302epi_EM_404.00,6aug12L302epi_EM_406.00,6aug12L302epi_EM_408.00,6aug12L302epi_EM_410.00,6aug12L302epi_EM_412.00,6aug12L302epi_EM_414.00,6aug12L302epi_EM_416.00,6aug12L302epi_EM_418.00,6aug12L302epi_EM_420.00,6aug12L302epi_EM_422.00,6aug12L302epi_EM_424.00,6aug12L302epi_EM_426.00,6aug12L302epi_EM_428.00,6aug12L302epi_EM_430.00,6aug12L302epi_EM_432.00,6aug12L302epi_EM_434.00,6aug12L302epi_EM_436.00,6aug12L302epi_EM_438.00,6aug12L302epi_EM_440.00,6aug12L302epi_EM_442.00,6aug12L302epi_EM_444.00,6aug12L302epi_EM_446.00,6aug12L302epi_EM_448.00,6aug12L302epi_EM_450.00,6aug12L302epi_EM_452.00,6aug12L302epi_EM_454.00,6aug12L302epi_EM_456.00,6aug12L302epi_EM_458.00,6aug12L302epi_EM_460.00,6aug12L302epi_EM_462.00,6aug12L302epi_EM_464.00,6aug12L302epi_EM_466.00,6aug12L302epi_EM_468.00,6aug12L302epi_EM_470.00,6aug12L302epi_EM_472.00,6aug12L302epi_EM_474.00,6aug12L302epi_EM_476.00,6aug12L302epi_EM_478.00,6aug12L302epi_EM_480.00,6aug12L302epi_EM_482.00,6aug12L302epi_EM_484.00,6aug12L302epi_EM_486.00,6aug12L302epi_EM_488.00,6aug12L302epi_EM_490.00,6aug12L302epi_EM_492.00,6aug12L302epi_EM_494.00,6aug12L302epi_EM_496.00,6aug12L302epi_EM_498.00,6aug12L302epi_EM_500.00,6aug12L302epi_EM_502.00,6aug12L302epi_EM_504.00,6aug12L302epi_EM_506.00,6aug12L302epi_EM_508.00,6aug12L302epi_EM_510.00,6aug12L302epi_EM_512.00,6aug12L302epi_EM_514.00,6aug12L302epi_EM_516.00,6aug12L302epi_EM_518.00,6aug12L302epi_EM_520.00,6aug12L302epi_EM_522.00,6aug12L302epi_EM_524.00,6aug12L302epi_EM_526.00,6aug12L302epi_EM_528.00,6aug12L302epi_EM_530.00,6aug12L302epi_EM_532.00,6aug12L302epi_EM_534.00,6aug12L302epi_EM_536.00,6aug12L302epi_EM_538.00,6aug12L302epi_EM_540.00,6aug12L302epi_EM_542.00,6aug12L302epi_EM_544.00,6aug12L302epi_EM_546.00,6aug12L302epi_EM_548.00,6aug12L302epi_EM_550.00,6aug12L302epi_EM_552.00,6aug12L302epi_EM_554.00,6aug12L302epi_EM_556.00,6aug12L302epi_EM_558.00,6aug12L302epi_EM_560.00,6aug12L302epi_EM_562.00,6aug12L302epi_EM_564.00,6aug12L302epi_EM_566.00,6aug12L302epi_EM_568.00,6aug12L302epi_EM_570.00,6aug12L302epi_EM_572.00,6aug12L302epi_EM_574.00,6aug12L302epi_EM_576.00,6aug12L302epi_EM_578.00,6aug12L302epi_EM_580.00,6aug12L302epi_EM_582.00,6aug12L302epi_EM_584.00,6aug12L302epi_EM_586.00,6aug12L302epi_EM_588.00,6aug12L302epi_EM_590.00,6aug12L302epi_EM_592.00,6aug12L302epi_EM_594.00,6aug12L302epi_EM_596.00,6aug12L302epi_EM_598.00,6aug12L302epi_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,2.81073760986328,3.70230913162231,1.89533936977386,0.230371296405792,1.42694926261902,1.26521241664886,2.87495422363281,2.69818544387817,2.44939374923706,4.81621217727661,8.14720439910889,8.54256248474121,11.433087348938,15.5296106338501,16.9255065917969,14.1919937133789,15.8326873779297,18.8230171203613,20.7512531280518,23.5979175567627,25.169942855835,24.4254608154297,28.2006549835205,26.256275177002,31.0803604125977,26.8826465606689,27.5432262420654,30.5156021118164,29.1124629974365,27.430871963501,37.1802749633789,33.761116027832,34.045524597168,34.3635406494141,37.6610450744629,36.0392189025879,38.1903762817383,37.764892578125,41.5425071716309,40.864933013916,38.574592590332,42.0284805297852,43.7117729187012,45.770565032959,45.6093406677246,48.7993812561035,49.3881912231445,52.1880798339844,54.6582412719727,46.617130279541,57.8221778869629,53.4206924438477,58.9951934814453,66.0116958618164,64.1464157104492,63.6115798950195,58.1228523254394,74.3396224975586,63.404411315918,73.997917175293,65.731330871582,65.6962280273437,76.9826736450195,75.5153121948242,77.2393264770508,76.9931945800781,77.8316192626953,80.9825668334961,87.5285110473633,82.9452972412109,85.0201797485352,81.0554656982422,90.1696701049805,90.7660522460937,93.4135894775391,80.5287551879883,85.5016860961914,85.7676696777344,86.0940246582031,88.1977310180664,93.7977066040039,84.1312713623047,86.9993515014648,85.0290832519531,79.51220703125,82.3689804077148,79.7035369873047,71.7238922119141,80.297607421875,80.9128341674805,79.6958465576172,74.1935119628906,70.123779296875,69.5227737426758,76.0844039916992,77.4484939575195,76.411506652832,68.3217926025391,75.0841903686523,74.6131057739258,67.4271011352539,65.8577041625977,69.9138031005859,67.8111267089844,61.0761833190918,63.732479095459,67.9743957519531,68.5243301391602,58.382999420166,55.6884651184082,55.7275886535645,52.8969421386719,58.3908958435059,53.9957275390625,48.6524658203125,46.9997100830078,43.0091972351074,44.4497528076172,45.6979713439941,44.1584434509277,39.6607398986816,38.267650604248,40.4529685974121,36.59814453125,39.2586936950684,33.884651184082,34.6442985534668,33.3676834106445,30.5435638427734,27.9414958953857,31.1272621154785,29.122709274292,29.3389778137207,25.6356372833252,24.4248161315918,25.2432250976562,24.3191032409668,23.0960178375244,21.1694774627686,17.4914608001709,18.3472156524658,21.7149963378906,16.1875476837158,16.7174892425537,15.9619064331055,16.2022380828857,15.430383682251,14.0887498855591,13.3405313491821,13.7276782989502,12.2809896469116,11.6324090957642,10.4697046279907,8.15917873382568,9.32047843933105,8.6930980682373,9.93610763549805,8.44124412536621,7.17102336883545,7.0481538772583,6.79608058929443,7.2057204246521,8.19245147705078,6.76654815673828,6.047523021698,5.69216442108154
235,1.50538611412048,2.40734958648682,2.10234308242798,0.527483582496643,2.20322704315186,1.59723258018494,1.44686233997345,2.86029195785522,2.78409337997437,2.70832633972168,3.85827398300171,5.23369312286377,6.0831127166748,6.71512508392334,8.70365810394287,7.91582345962524,13.61168384552,11.7563982009888,14.2245206832886,13.1545333862305,14.256311416626,17.0105686187744,11.6588802337646,13.6962385177612,17.3873291015625,13.4693927764893,19.5215091705322,18.583065032959,24.8240375518799,20.0967884063721,21.4414749145508,21.7011451721191,20.646671295166,23.5957126617432,27.1458530426025,27.2738361358643,28.5924777984619,26.8442134857178,23.8329753875732,26.3990879058838,30.800500869751,27.6249008178711,31.4318714141846,34.532299041748,32.0408706665039,42.8168411254883,35.5445938110352,36.7082405090332,36.5678787231445,41.9659614562988,38.7734642028809,47.926139831543,48.2776985168457,50.8222160339355,52.9652290344238,56.075611114502,53.7577438354492,60.5732612609863,63.2120819091797,59.7029457092285,55.9339904785156,47.6894073486328,55.9287033081055,64.6078796386719,59.0896224975586,68.5168380737305,65.2866058349609,68.774543762207,70.4253158569336,67.1193618774414,73.6715393066406,67.5283126831055,75.8286590576172,80.563850402832,74.7634201049805,81.4532318115234,80.306884765625,80.5302200317383,78.4019775390625,76.8590774536133,73.5359954833984,83.1661987304687,76.1270599365234,76.9619598388672,69.4591445922852,73.2725830078125,76.3063812255859,72.0976715087891,65.8280792236328,73.9109344482422,64.5569229125977,61.1100044250488,67.1934509277344,67.1508560180664,68.0974502563477,67.94482421875,67.3587036132813,67.505500793457,69.5105056762695,59.5916786193848,63.2409439086914,65.4373397827148,63.2752685546875,58.846061706543,54.8124656677246,59.5242156982422,58.775032043457,54.4413261413574,56.2289581298828,48.7331161499023,59.6721076965332,51.3262939453125,49.8937492370605,50.3327369689941,50.5242691040039,41.7139358520508,41.3816757202148,44.929630279541,42.4944915771484,49.9100112915039,35.9621276855469,36.739013671875,30.8480262756348,35.5676231384277,32.8026123046875,30.3932666778564,30.6279411315918,31.2348442077637,27.5964069366455,32.7502861022949,28.4997501373291,23.4398097991943,25.986213684082,22.3208618164062,22.7747478485107,23.0574207305908,19.7234344482422,20.2269496917725,21.3849201202393,18.3011207580566,17.5114116668701,19.1863765716553,16.9395542144775,11.946268081665,16.4112167358398,18.6253280639648,15.403284072876,12.5780591964722,11.5330009460449,10.1373929977417,12.2314434051514,12.1857786178589,9.56996917724609,10.3679189682007,9.76834201812744,9.15834140777588,9.81973838806152,7.03896999359131,7.32589340209961,8.14939689636231,5.94180011749268,7.42565631866455,5.8243556022644,7.66192960739136,7.25616073608398,6.23807954788208
240,3.60583305358887,1.31057274341583,1.09318053722382,0.619410574436188,1.52941954135895,0.699547290802002,0.098419576883316,0.604028344154358,1.12955379486084,1.64790534973145,2.82708740234375,2.69585800170898,3.92458581924438,3.90170907974243,5.23906564712524,5.12435817718506,6.13742351531982,7.62900733947754,7.11396360397339,8.58279132843018,9.29083347320557,10.0602016448975,9.96214962005615,10.6382637023926,12.4809122085571,11.7960720062256,13.7659215927124,14.006588935852,12.6942834854126,15.3975849151611,14.3606042861938,15.2826614379883,17.0643920898438,17.0458202362061,18.1371631622314,14.6654891967773,19.5145893096924,18.4765586853027,19.604434967041,22.5186328887939,25.5577449798584,19.7871131896973,23.5301952362061,27.7519416809082,28.2579307556152,28.6124324798584,34.8326873779297,34.3866004943848,36.4613037109375,37.4683723449707,38.487907409668,42.4884872436523,43.6122245788574,49.9010696411133,51.3222618103027,53.0268669128418,51.1398010253906,52.12255859375,55.5926513671875,58.9522857666016,52.1607704162598,53.6851768493652,58.4868621826172,60.3486442565918,70.1407012939453,57.0958023071289,64.4833297729492,66.9052581787109,66.4421844482422,67.3970108032227,74.7000427246094,75.4307479858398,78.3158569335938,75.387825012207,80.7063598632813,83.6273193359375,80.2979507446289,80.632453918457,77.9147262573242,75.6389694213867,75.4183883666992,74.152099609375,75.3926315307617,77.9528121948242,72.1153182983398,74.8258743286133,74.9978485107422,70.954475402832,67.5887603759766,75.5305328369141,65.8007202148438,72.9720840454102,66.3717803955078,68.1868209838867,68.8182754516602,65.9159164428711,70.3139343261719,66.9344482421875,70.0164642333984,66.7750473022461,64.8303375244141,62.2855110168457,58.6100997924805,65.0390701293945,60.9996566772461,59.4633636474609,57.8014297485352,55.6590042114258,53.3466491699219,50.2449989318848,51.7468719482422,47.693920135498,49.3002281188965,48.9140472412109,49.1099014282227,40.559627532959,43.5094985961914,44.6002731323242,42.8767395019531,39.4598960876465,37.9659271240234,38.317195892334,35.98876953125,33.5082206726074,32.7206916809082,32.846809387207,31.8272247314453,30.3436031341553,30.3367614746094,29.0671710968018,26.5620002746582,28.6263980865479,25.0941848754883,23.9059886932373,24.2658214569092,22.8668346405029,21.2264976501465,21.5288066864014,20.2770881652832,16.8305053710938,19.4217357635498,16.8234004974365,15.5889844894409,16.8173389434814,16.735933303833,14.2838706970215,14.0793056488037,13.1193590164185,14.9013652801514,14.4525651931763,12.2149696350098,12.677285194397,9.15099716186523,9.31168079376221,10.7018594741821,8.93778896331787,9.71553516387939,9.91637325286865,7.68267011642456,7.55980443954468,8.29867267608643,6.59593534469604,9.1685037612915,6.56620693206787,5.84164237976074,6.75028467178345
245,27.9610195159912,19.8486404418945,8.66217613220215,1.89360105991364,1.24683499336243,0.883663535118103,0.692677855491638,0.742750406265259,0.769183278083801,0.363265216350555,0.955854058265686,1.7266331911087,2.0910587310791,3.23450946807861,3.70069789886475,3.75304555892944,4.83227109909058,4.72678804397583,5.72817611694336,6.65779685974121,7.22748327255249,7.81772565841675,8.77247619628906,9.12700843811035,9.67379379272461,7.90438318252563,10.8684720993042,11.7400312423706,11.0874195098877,11.8235740661621,14.1105489730835,13.3073883056641,12.8711643218994,14.1057577133179,15.1945476531982,16.814884185791,16.9955768585205,14.5137634277344,16.7986850738525,17.3320713043213,19.6798973083496,21.1657276153564,22.1802253723145,23.0274639129639,25.148365020752,25.4786739349365,28.2232608795166,29.4005279541016,29.9262084960937,34.310733795166,33.734058380127,34.7430686950684,39.2831077575684,41.7255668640137,43.979248046875,45.7757453918457,46.8336143493652,47.0841102600098,50.9234237670898,55.9386558532715,48.6356048583984,46.6664237976074,50.5446166992188,51.898250579834,56.9772682189941,57.7164421081543,59.1826400756836,57.2066459655762,61.4579086303711,64.063232421875,64.7879028320312,62.2731285095215,66.125244140625,64.0826034545898,69.3833618164062,71.0596923828125,68.5954513549805,71.3106307983398,67.9648284912109,68.5578765869141,70.0112533569336,74.4132461547852,71.4448852539063,70.9854202270508,64.3974304199219,63.9449272155762,66.9064712524414,67.8207473754883,63.6620063781738,66.0817031860352,60.8631057739258,58.3546676635742,61.9145011901855,64.0205154418945,59.3837203979492,63.64404296875,64.4798278808594,64.4981689453125,60.268009185791,62.148021697998,62.7744255065918,57.6120300292969,61.0564308166504,58.3377456665039,53.7609786987305,54.7182273864746,56.135196685791,52.4708633422852,51.5940628051758,50.5799331665039,49.4555473327637,46.9332237243652,45.495979309082,46.8856391906738,43.7625427246094,42.8361968994141,40.3683700561523,37.7387466430664,38.821720123291,39.1976165771484,36.2533187866211,32.3116149902344,34.8125801086426,31.7792510986328,32.6208572387695,30.0033302307129,29.484167098999,29.2713623046875,27.630277633667,25.2768573760986,22.2442474365234,24.2969932556152,25.1648426055908,23.0181503295898,24.1651554107666,22.3988761901855,20.4182777404785,19.9680843353271,18.8402137756348,18.0823516845703,17.8479270935059,19.1385879516602,16.0788497924805,15.6551084518433,14.4177589416504,13.8303546905518,12.9942817687988,12.8024759292603,13.4546155929565,11.6649551391602,9.87668037414551,9.32499980926514,9.82745361328125,9.94266796112061,8.26383686065674,8.75160312652588,6.99452972412109,7.49346446990967,7.39604091644287,6.82352781295776,7.16035079956055,7.06814098358154,6.13245248794556,5.78990697860718,4.56910753250122,4.67248153686523
250,16.4794082641602,23.6620559692383,25.8758583068848,17.5595779418945,11.5152378082275,3.79415893554687,1.0872163772583,0.7347491979599,1.04279673099518,1.55092453956604,1.02975738048553,1.43190443515778,1.77738606929779,2.9636697769165,3.4788031578064,4.0377836227417,3.23955154418945,4.11581659317017,5.94823598861694,5.40630102157593,7.01635837554932,7.53797626495361,8.59281635284424,8.14663505554199,8.93654537200928,8.51964569091797,8.93607425689697,8.74313449859619,9.96503639221191,11.025429725647,10.4106769561768,11.7027168273926,12.9135398864746,12.6517686843872,12.3442687988281,13.7088088989258,13.493390083313,15.3505601882935,15.1284589767456,17.578519821167,17.446662902832,17.1946220397949,17.9871273040771,19.1297645568848,20.1555805206299,23.2328090667725,23.529670715332,22.5897064208984,28.0285682678223,28.0524978637695,30.50124168396,31.3738098144531,32.148021697998,34.9150466918945,34.9949531555176,37.726936340332,39.0602035522461,41.3215980529785,41.5373954772949,43.5344886779785,39.5520935058594,40.2221794128418,44.5394401550293,45.3061256408691,46.2956428527832,49.2784843444824,49.1788063049316,51.8622856140137,50.6691665649414,53.9846687316895,51.9400901794434,55.3798675537109,56.8492660522461,59.6792449951172,62.108024597168,61.7995262145996,62.1892356872559,59.0084266662598,60.1678924560547,58.1627998352051,59.2361946105957,62.1100578308105,60.2315139770508,58.4869117736816,58.2585220336914,55.1963424682617,59.5807723999023,56.0961074829102,56.6604919433594,57.0082092285156,54.7480621337891,57.1363945007324,54.6870803833008,56.3833847045898,53.1159400939941,58.3439598083496,56.5911750793457,57.6605339050293,53.5780143737793,54.0454521179199,51.7988929748535,53.1407699584961,50.1920127868652,52.7086753845215,48.3069343566895,48.6947288513184,47.2479629516602,46.7132949829102,46.9935493469238,43.5961418151855,46.282958984375,40.777458190918,43.0907402038574,40.833683013916,41.1424827575684,39.0110778808594,37.4416580200195,37.8685913085937,35.9188652038574,33.3421630859375,32.4076766967773,33.300106048584,30.1816806793213,26.9444007873535,29.6268978118897,28.4646167755127,28.3936004638672,26.2320327758789,24.272970199585,24.3706569671631,23.2307109832764,20.1934566497803,21.5481929779053,20.5915813446045,19.9938507080078,20.7603282928467,20.3622055053711,17.4556064605713,16.5592575073242,16.0562477111816,16.5867862701416,14.1880617141724,14.5761137008667,12.3296937942505,13.5216236114502,12.9110794067383,12.0267553329468,13.1539039611816,10.8758783340454,10.5380859375,8.72772598266602,9.94715213775635,8.3249044418335,8.25327110290527,7.39101505279541,9.07214736938477,6.8539662361145,7.1442985534668,7.79715204238892,6.27011108398438,5.43506479263306,6.64350652694702,6.1184401512146,5.05369901657105,4.4647421836853,4.41627168655396
255,2.40344572067261,2.8963041305542,6.10903406143188,12.3574495315552,17.569522857666,18.6202507019043,16.9778537750244,11.1559572219849,7.38665008544922,2.42170524597168,2.64950513839722,1.84089720249176,2.55172491073608,3.02108097076416,4.51578760147095,3.37595176696777,5.00210618972778,4.75684881210327,5.97140121459961,7.87540292739868,6.8675479888916,7.97368669509888,8.50704956054687,9.85179901123047,9.24543285369873,8.60944652557373,9.83387279510498,9.60181140899658,7.83807325363159,11.38796043396,11.1084461212158,11.6332349777222,13.4536437988281,12.5049486160278,12.9174947738647,14.6110849380493,14.3793706893921,14.0613508224487,15.6037912368774,16.7417736053467,15.9590396881104,16.1705551147461,17.4332256317139,19.9661979675293,21.2666091918945,20.3166160583496,25.5358753204346,23.6563205718994,23.3042888641357,25.1660747528076,27.9750061035156,27.4245052337646,31.3324737548828,30.2975406646729,31.3388290405273,33.458065032959,33.4998435974121,38.7485046386719,40.7472877502441,43.7962799072266,34.1203460693359,36.4366874694824,43.0201683044434,40.2346038818359,40.4714241027832,43.8177108764648,43.9564437866211,46.2978439331055,48.1855506896973,49.2045860290527,49.0734024047852,49.0794105529785,49.314079284668,53.8407669067383,53.6912269592285,53.5982322692871,56.4331550598145,54.370475769043,55.0713806152344,53.6801261901855,53.4775543212891,53.0989685058594,55.1467666625977,54.5719871520996,52.7818946838379,57.5502586364746,53.2215270996094,51.6466102600098,51.3203201293945,52.0709075927734,49.1664924621582,54.6932067871094,49.6282234191895,48.6301155090332,51.3292427062988,54.7916107177734,55.0547065734863,54.112361907959,55.8087997436523,48.8723983764648,51.4240188598633,51.2636108398438,45.7534713745117,43.9149894714355,45.6243133544922,46.2290840148926,44.5606918334961,44.6156616210937,44.220890045166,40.2519760131836,45.118221282959,40.4091377258301,41.4964485168457,41.4982566833496,40.6105651855469,34.3276176452637,37.1947593688965,35.6598434448242,34.6917114257812,33.1319541931152,31.0312232971191,30.1072959899902,30.8616485595703,27.8300399780273,28.6641693115234,25.734691619873,28.1366367340088,25.7042140960693,25.3798503875732,24.093297958374,23.0874328613281,21.8318061828613,21.7346897125244,20.1385135650635,21.1883850097656,19.4872131347656,18.5862274169922,17.4947471618652,15.5686855316162,15.6675682067871,17.7965068817139,15.8517627716064,12.9172334671021,12.3719310760498,13.069393157959,13.8726930618286,11.5330228805542,11.7351894378662,11.3954372406006,12.1787977218628,7.57041692733765,8.74513339996338,9.42832946777344,8.85399055480957,7.10994863510132,7.62665939331055,6.92547512054443,7.61607313156128,6.95227861404419,7.28330564498901,5.82481718063354,5.25123643875122,5.22796440124512,4.68374252319336,5.98086643218994,4.4533839225769
260,2.13721990585327,1.96114027500153,2.36784553527832,2.19615697860718,1.99769747257233,5.06742811203003,10.1751661300659,17.8073806762695,23.3640060424805,18.6100234985352,11.3221578598022,4.67777633666992,3.55198001861572,3.88741111755371,3.75824880599976,4.15743350982666,4.98293018341064,5.31420946121216,6.36556148529053,7.04699850082397,8.06783676147461,8.58416843414307,9.30171298980713,8.97000885009766,9.64508247375488,11.3098516464233,10.2538166046143,11.459153175354,11.5359182357788,12.1969213485718,13.6306047439575,13.1571683883667,13.407247543335,13.2801570892334,14.2527008056641,13.6834802627563,13.2673101425171,14.9391927719116,15.7471122741699,16.0089683532715,17.3293342590332,17.1438465118408,17.5269336700439,19.3595504760742,18.3408451080322,21.8605461120605,22.5086631774902,21.6842670440674,25.2919139862061,25.7030601501465,27.0267105102539,28.1996555328369,27.4151134490967,28.3001613616943,30.2403774261475,32.1353645324707,33.644115447998,35.6836547851562,38.2249946594238,39.2902641296387,33.4018783569336,33.7765159606934,36.2032470703125,37.3965606689453,39.5220489501953,41.5648498535156,42.73779296875,40.6252326965332,44.7862663269043,43.4748420715332,43.9709320068359,46.7700881958008,46.7060050964355,49.328254699707,50.0386428833008,50.3972587585449,50.1808547973633,51.9257469177246,51.9468078613281,49.9489212036133,53.8540153503418,50.923957824707,51.638500213623,50.7439498901367,48.6683616638184,51.3580513000488,48.3241310119629,51.1716194152832,50.6397361755371,48.5080337524414,50.3708419799805,48.4667701721191,50.6000213623047,48.4228248596191,49.3163528442383,51.1878280639648,51.4050674438477,48.861743927002,51.2896118164063,50.456356048584,48.5492935180664,49.4591827392578,49.0579490661621,46.0084075927734,47.0685691833496,45.468318939209,44.2554588317871,42.2248916625977,43.3897018432617,42.9598579406738,40.5400009155273,38.8084373474121,38.951244354248,37.666145324707,38.2468376159668,39.3753318786621,35.0035629272461,35.9221992492676,33.7831802368164,31.3082027435303,32.6979827880859,29.3098182678223,29.3439636230469,27.4291591644287,29.3951072692871,25.7631912231445,25.3047580718994,27.3431816101074,24.8649063110352,23.5457534790039,22.6968116760254,21.698694229126,21.6012172698975,18.7066478729248,20.8285961151123,19.0701999664307,20.1994514465332,16.3343982696533,16.7017631530762,14.6965780258179,16.1999206542969,15.7392292022705,14.4038887023926,13.9738101959229,13.2985706329346,13.1379451751709,12.2128076553345,10.7971506118774,11.0287895202637,11.3655834197998,9.46218872070312,8.04692363739014,7.94721555709839,8.8701229095459,8.05888366699219,7.89128923416138,7.23103475570679,7.35451889038086,5.97916126251221,6.16231489181519,5.95165586471558,5.11890125274658,5.40483808517456,4.70981931686401,5.00147294998169,4.26298332214355
265.070007324219,58.7490539550781,11.9168834686279,2.32270288467407,2.77548599243164,2.93096399307251,2.3090329170227,2.02870655059814,2.57519054412842,5.51765155792236,8.80517768859863,16.3934364318848,21.0510158538818,21.956298828125,15.055380821228,9.154709815979,6.70392751693726,6.2666335105896,6.28633213043213,6.05202341079712,7.947913646698,8.10107707977295,8.72223091125488,8.49258327484131,9.34213829040527,9.91558933258057,11.1115341186523,11.2560415267944,11.5461359024048,10.4042367935181,11.460036277771,11.4436511993408,12.9700479507446,11.8365135192871,13.0556087493896,13.2215585708618,14.4898262023926,16.5319709777832,13.4743700027466,15.2132797241211,13.9564437866211,14.6721296310425,16.495189666748,17.1221485137939,16.5860614776611,17.9950904846191,20.2482452392578,21.397876739502,20.2444496154785,21.7818031311035,22.7512645721436,22.2337970733643,24.8893623352051,25.1983871459961,26.4375743865967,29.4481620788574,28.5994167327881,30.6215343475342,30.5255031585693,32.2345809936523,34.5607643127441,28.3791160583496,29.5314674377441,31.3172664642334,33.9197120666504,32.2761077880859,33.2363433837891,33.1317176818848,37.6437606811523,37.9184951782227,37.4167175292969,38.385066986084,39.204402923584,40.2929496765137,39.2575149536133,41.7820816040039,45.1149635314941,39.6025352478027,43.8118209838867,42.8075370788574,45.0994682312012,43.4109764099121,43.2673225402832,44.3705978393555,43.3237380981445,40.6728668212891,42.2144470214844,45.0904541015625,42.2291793823242,45.9911270141602,41.5024452209473,40.8688583374023,42.9280319213867,44.3525238037109,40.724048614502,42.9823455810547,44.3643951416016,44.5442657470703,43.0918121337891,45.4132957458496,42.5778541564941,42.7972717285156,45.719799041748,43.7381973266602,45.1872711181641,41.0479469299316,40.4459991455078,41.7748680114746,39.6049690246582,37.7616004943848,38.8909072875977,34.5713768005371,38.9358253479004,33.741096496582,34.4178619384766,32.8718376159668,32.2435302734375,31.7169227600098,30.8113574981689,29.2651424407959,29.9687786102295,28.2277355194092,27.6173896789551,27.916690826416,26.584005355835,25.0621280670166,23.3651027679443,23.8944454193115,23.4668083190918,22.3380584716797,21.419469833374,20.2962093353271,20.6420059204102,19.0081119537354,18.1402320861816,16.7811279296875,17.0593280792236,16.2406215667725,15.2911682128906,15.5647735595703,13.3354091644287,14.9640130996704,13.2483739852905,12.0745086669922,13.5151844024658,12.0581512451172,10.8935060501099,9.76107788085938,9.61130142211914,10.4928464889526,9.48625469207764,9.18195343017578,7.15585517883301,8.34496307373047,8.4373664855957,6.58805322647095,6.92205953598022,5.22021627426147,5.83417367935181,6.16595315933228,6.21317005157471,6.07902956008911,5.50922203063965,5.40288400650024,5.17340660095215,4.09738969802856,5.29479217529297
