Wavelength (nm),Intensity (a.u.),Z Axis,
,25june12L302Sepi_EM_270.00,25june12L302Sepi_EM_272.00,25june12L302Sepi_EM_274.00,25june12L302Sepi_EM_276.00,25june12L302Sepi_EM_278.00,25june12L302Sepi_EM_280.00,25june12L302Sepi_EM_282.00,25june12L302Sepi_EM_284.00,25june12L302Sepi_EM_286.00,25june12L302Sepi_EM_288.00,25june12L302Sepi_EM_290.00,25june12L302Sepi_EM_292.00,25june12L302Sepi_EM_294.00,25june12L302Sepi_EM_296.00,25june12L302Sepi_EM_298.00,25june12L302Sepi_EM_300.00,25june12L302Sepi_EM_302.00,25june12L302Sepi_EM_304.00,25june12L302Sepi_EM_306.00,25june12L302Sepi_EM_308.00,25june12L302Sepi_EM_310.00,25june12L302Sepi_EM_312.00,25june12L302Sepi_EM_314.00,25june12L302Sepi_EM_316.00,25june12L302Sepi_EM_318.00,25june12L302Sepi_EM_320.00,25june12L302Sepi_EM_322.00,25june12L302Sepi_EM_324.00,25june12L302Sepi_EM_326.00,25june12L302Sepi_EM_328.00,25june12L302Sepi_EM_330.00,25june12L302Sepi_EM_332.00,25june12L302Sepi_EM_334.00,25june12L302Sepi_EM_336.00,25june12L302Sepi_EM_338.00,25june12L302Sepi_EM_340.00,25june12L302Sepi_EM_342.00,25june12L302Sepi_EM_344.00,25june12L302Sepi_EM_346.00,25june12L302Sepi_EM_348.00,25june12L302Sepi_EM_350.00,25june12L302Sepi_EM_352.00,25june12L302Sepi_EM_354.00,25june12L302Sepi_EM_356.00,25june12L302Sepi_EM_358.00,25june12L302Sepi_EM_360.00,25june12L302Sepi_EM_362.00,25june12L302Sepi_EM_364.00,25june12L302Sepi_EM_366.00,25june12L302Sepi_EM_368.00,25june12L302Sepi_EM_370.00,25june12L302Sepi_EM_372.00,25june12L302Sepi_EM_374.00,25june12L302Sepi_EM_376.00,25june12L302Sepi_EM_378.00,25june12L302Sepi_EM_380.00,25june12L302Sepi_EM_382.00,25june12L302Sepi_EM_384.00,25june12L302Sepi_EM_386.00,25june12L302Sepi_EM_388.00,25june12L302Sepi_EM_390.00,25june12L302Sepi_EM_392.00,25june12L302Sepi_EM_394.00,25june12L302Sepi_EM_396.00,25june12L302Sepi_EM_398.00,25june12L302Sepi_EM_400.00,25june12L302Sepi_EM_402.00,25june12L302Sepi_EM_404.00,25june12L302Sepi_EM_406.00,25june12L302Sepi_EM_408.00,25june12L302Sepi_EM_410.00,25june12L302Sepi_EM_412.00,25june12L302Sepi_EM_414.00,25june12L302Sepi_EM_416.00,25june12L302Sepi_EM_418.00,25june12L302Sepi_EM_420.00,25june12L302Sepi_EM_422.00,25june12L302Sepi_EM_424.00,25june12L302Sepi_EM_426.00,25june12L302Sepi_EM_428.00,25june12L302Sepi_EM_430.00,25june12L302Sepi_EM_432.00,25june12L302Sepi_EM_434.00,25june12L302Sepi_EM_436.00,25june12L302Sepi_EM_438.00,25june12L302Sepi_EM_440.00,25june12L302Sepi_EM_442.00,25june12L302Sepi_EM_444.00,25june12L302Sepi_EM_446.00,25june12L302Sepi_EM_448.00,25june12L302Sepi_EM_450.00,25june12L302Sepi_EM_452.00,25june12L302Sepi_EM_454.00,25june12L302Sepi_EM_456.00,25june12L302Sepi_EM_458.00,25june12L302Sepi_EM_460.00,25june12L302Sepi_EM_462.00,25june12L302Sepi_EM_464.00,25june12L302Sepi_EM_466.00,25june12L302Sepi_EM_468.00,25june12L302Sepi_EM_470.00,25june12L302Sepi_EM_472.00,25june12L302Sepi_EM_474.00,25june12L302Sepi_EM_476.00,25june12L302Sepi_EM_478.00,25june12L302Sepi_EM_480.00,25june12L302Sepi_EM_482.00,25june12L302Sepi_EM_484.00,25june12L302Sepi_EM_486.00,25june12L302Sepi_EM_488.00,25june12L302Sepi_EM_490.00,25june12L302Sepi_EM_492.00,25june12L302Sepi_EM_494.00,25june12L302Sepi_EM_496.00,25june12L302Sepi_EM_498.00,25june12L302Sepi_EM_500.00,25june12L302Sepi_EM_502.00,25june12L302Sepi_EM_504.00,25june12L302Sepi_EM_506.00,25june12L302Sepi_EM_508.00,25june12L302Sepi_EM_510.00,25june12L302Sepi_EM_512.00,25june12L302Sepi_EM_514.00,25june12L302Sepi_EM_516.00,25june12L302Sepi_EM_518.00,25june12L302Sepi_EM_520.00,25june12L302Sepi_EM_522.00,25june12L302Sepi_EM_524.00,25june12L302Sepi_EM_526.00,25june12L302Sepi_EM_528.00,25june12L302Sepi_EM_530.00,25june12L302Sepi_EM_532.00,25june12L302Sepi_EM_534.00,25june12L302Sepi_EM_536.00,25june12L302Sepi_EM_538.00,25june12L302Sepi_EM_540.00,25june12L302Sepi_EM_542.00,25june12L302Sepi_EM_544.00,25june12L302Sepi_EM_546.00,25june12L302Sepi_EM_548.00,25june12L302Sepi_EM_550.00,25june12L302Sepi_EM_552.00,25june12L302Sepi_EM_554.00,25june12L302Sepi_EM_556.00,25june12L302Sepi_EM_558.00,25june12L302Sepi_EM_560.00,25june12L302Sepi_EM_562.00,25june12L302Sepi_EM_564.00,25june12L302Sepi_EM_566.00,25june12L302Sepi_EM_568.00,25june12L302Sepi_EM_570.00,25june12L302Sepi_EM_572.00,25june12L302Sepi_EM_574.00,25june12L302Sepi_EM_576.00,25june12L302Sepi_EM_578.00,25june12L302Sepi_EM_580.00,25june12L302Sepi_EM_582.00,25june12L302Sepi_EM_584.00,25june12L302Sepi_EM_586.00,25june12L302Sepi_EM_588.00,25june12L302Sepi_EM_590.00,25june12L302Sepi_EM_592.00,25june12L302Sepi_EM_594.00,25june12L302Sepi_EM_596.00,25june12L302Sepi_EM_598.00,25june12L302Sepi_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,-0.0681073665618897,1.13365340232849,1.42418432235718,2.54946756362915,1.28051853179932,1.72241711616516,1.75435900688171,3.27739596366882,5.7005820274353,4.70708894729614,5.48756980895996,6.32362461090088,9.63241004943848,10.8300065994263,13.3093786239624,13.3385229110718,14.9459037780762,17.4096012115479,17.9932975769043,18.7973880767822,21.8573226928711,17.0528240203857,22.8786849975586,21.390552520752,27.3002605438232,21.7571315765381,22.5185432434082,26.5405559539795,29.1575908660889,27.5487327575684,27.3718204498291,28.6796951293945,30.3249244689941,32.6605682373047,29.6545677185059,33.7421188354492,30.3536510467529,33.2980842590332,34.3402328491211,36.5761756896973,38.5014305114746,35.5276222229004,40.1231498718262,39.5321655273438,43.1968803405762,42.2105751037598,47.6580848693848,40.8664817810059,44.6936492919922,46.6765403747559,52.1501121520996,53.9425964355469,53.021728515625,55.8310089111328,57.90673828125,63.1553764343262,58.5442848205566,66.4000778198242,64.2291488647461,70.6664428710937,61.3530235290527,60.1296501159668,67.7829360961914,65.007194519043,73.7812805175781,72.7575836181641,68.0563125610352,72.2540817260742,75.8005981445313,77.7301559448242,77.4296493530273,87.1602325439453,86.6415557861328,81.7625732421875,83.2635498046875,87.8543167114258,82.4349822998047,83.9757843017578,81.3237228393555,85.4658279418945,87.4525451660156,85.1616363525391,78.0360641479492,79.2587890625,74.5718002319336,73.3116455078125,71.646110534668,74.6471405029297,72.7871322631836,72.931640625,73.7197952270508,77.3734664916992,68.7526779174805,72.3006134033203,68.9161148071289,67.6310882568359,77.7626876831055,70.8605041503906,70.442024230957,72.2243499755859,67.5093612670898,70.5254058837891,58.2891044616699,58.7498283386231,62.6823463439941,62.1674156188965,56.905158996582,59.2447509765625,53.9858589172363,56.311107635498,52.9600524902344,49.027702331543,48.5825614929199,50.4133605957031,49.0770645141602,49.5736045837402,44.6613121032715,41.8088760375977,46.0135955810547,40.0070457458496,38.1496200561523,37.8637733459473,36.6273956298828,37.6271591186523,34.7138061523438,31.962007522583,34.4986953735352,32.3873901367188,31.8093013763428,30.2458095550537,28.9355125427246,25.6576118469238,26.9388751983643,25.5998916625977,23.3779106140137,22.7747592926025,23.4614086151123,22.5256252288818,20.0428009033203,18.3868732452393,17.4591636657715,17.0214824676514,17.9300956726074,16.2458782196045,15.7457218170166,11.8321781158447,17.148588180542,9.64405155181885,17.5118999481201,12.2190093994141,12.8526458740234,12.9468803405762,9.36073780059814,11.4885225296021,8.35535049438477,6.89634323120117,6.65179252624512,7.97844171524048,8.05963516235352,6.02616357803345,7.16936254501343,6.89442729949951,7.04867172241211,5.7183198928833,5.49808406829834,5.4980640411377
235,1.35215759277344,1.68360042572021,2.04274463653564,2.29680800437927,2.3172242641449,1.21811676025391,1.00896453857422,1.90182852745056,2.27084922790527,3.20156502723694,3.57759714126587,2.42361998558044,4.41247987747192,6.69234657287598,7.01843786239624,7.51630163192749,7.71334981918335,8.98398017883301,10.3696308135986,10.0562477111816,11.536190032959,13.1103563308716,10.8272256851196,15.8690700531006,16.7850303649902,14.6729755401611,14.3982849121094,14.0001831054687,17.6535377502441,18.7956066131592,18.6420230865479,20.04443359375,21.2740917205811,19.092700958252,20.777250289917,21.7044448852539,25.1024227142334,25.6412982940674,25.9958648681641,26.2524642944336,26.3782424926758,26.7370834350586,26.8263244628906,31.1959190368652,29.3017692565918,33.9848022460937,36.0535278320313,35.2816772460937,34.7414436340332,41.9857406616211,41.3916969299316,40.3249664306641,44.5308380126953,49.7831077575684,51.0618057250977,52.7730178833008,51.6288566589355,53.408935546875,56.0165405273438,59.0478706359863,52.3171691894531,59.4803581237793,51.0095443725586,59.0873603820801,59.1197662353516,58.1440315246582,61.9216270446777,65.3594970703125,60.3020973205566,66.410026550293,73.380973815918,68.7231826782227,70.7351989746094,65.3244476318359,73.3221054077148,73.1182403564453,70.9522171020508,71.4892807006836,75.1790237426758,76.6710815429688,77.1195755004883,71.5095520019531,75.8297805786133,76.720588684082,68.0009613037109,67.8071365356445,72.5673828125,70.3395843505859,66.95263671875,67.2835311889648,64.4218368530273,67.1352081298828,59.3025360107422,65.7132034301758,58.2569923400879,63.9463996887207,64.2534866333008,69.5390472412109,59.8954849243164,63.7226219177246,62.8795471191406,58.954029083252,58.8939399719238,58.4874649047852,57.0282897949219,55.2789192199707,56.9147033691406,53.0012435913086,50.454662322998,50.9166793823242,55.5862998962402,48.7724685668945,45.0226707458496,42.630542755127,44.9722557067871,44.902271270752,40.7894287109375,45.7071189880371,35.385498046875,37.2138557434082,36.9785575866699,35.1526832580566,34.9391670227051,31.2910919189453,29.8492012023926,29.566764831543,24.2459812164307,27.5350246429443,24.8186016082764,28.3365993499756,23.1049861907959,23.0943927764893,20.8405170440674,23.4495277404785,19.3657894134521,22.1476421356201,18.3737335205078,19.8120346069336,19.8279628753662,18.6597919464111,15.9049034118652,20.6392478942871,14.3930063247681,14.1839170455933,11.8300695419312,12.585786819458,14.0452575683594,14.1012516021729,10.6329641342163,10.687647819519,11.1343479156494,8.58368110656738,9.68340587615967,8.7175178527832,9.62273693084717,11.5055751800537,6.18383169174194,6.3162670135498,6.16729927062988,8.41971778869629,6.59978103637695,5.44500827789307,5.58025026321411,3.76731109619141,6.59258270263672,5.43132209777832
240,3.11970376968384,1.3877329826355,0.84846442937851,0.884605348110199,0.149860262870789,0.481174290180206,-0.0722572207450867,0.513085663318634,1.27011322975159,1.23135304450989,1.96363687515259,1.70985150337219,4.06346797943115,4.92761516571045,5.06287574768066,5.29068088531494,5.63972187042236,7.13085079193115,5.91245889663696,8.4008903503418,7.30275106430054,9.31829071044922,9.43851280212402,11.2170848846436,12.1899547576904,9.35976505279541,13.6685361862183,10.3890762329102,11.9040479660034,13.3096513748169,13.522536277771,14.8107757568359,15.7297286987305,14.5747766494751,14.6372385025024,16.6411609649658,16.8251323699951,17.8718891143799,19.9590396881104,20.7771587371826,23.3115463256836,21.6959915161133,26.6800193786621,25.2825889587402,27.7726879119873,31.1718425750732,30.9331226348877,29.2383880615234,32.9929656982422,36.834358215332,36.4022331237793,42.2366104125977,38.8752861022949,45.7292327880859,45.1323394775391,51.0600891113281,47.8724517822266,54.9914131164551,56.849536895752,58.2831687927246,49.6613006591797,49.6589317321777,60.859691619873,57.8764877319336,57.2133140563965,57.9777908325195,62.2193756103516,61.8549537658691,63.0282173156738,65.0426559448242,61.9857177734375,72.2075653076172,67.9612655639648,72.7765884399414,73.3593368530273,74.3618850708008,67.1305389404297,72.1058349609375,77.4437942504883,74.2338104248047,71.7414398193359,66.4130401611328,71.0904159545898,67.9422302246094,68.9728240966797,68.5684509277344,71.9021072387695,67.5221176147461,64.9204864501953,65.5280303955078,63.2805976867676,68.9486694335938,67.2746887207031,65.782096862793,63.4162330627441,62.4752044677734,71.4081420898438,64.6279754638672,66.1591339111328,62.7285385131836,57.0112419128418,66.0100631713867,67.3791427612305,60.183708190918,60.4167938232422,52.450023651123,52.5865478515625,57.5099449157715,50.1089553833008,51.7483673095703,51.0331840515137,48.4063110351562,41.458309173584,49.0490226745605,44.0270767211914,42.3987274169922,41.6926536560059,39.5993537902832,39.5395698547363,36.9409332275391,35.5851173400879,32.6283340454102,32.5402603149414,29.9571304321289,24.4215507507324,31.1776790618897,31.2871208190918,29.3682022094727,27.9925003051758,24.9121875762939,22.4468231201172,24.3733615875244,24.5752658843994,21.6102657318115,25.547233581543,21.899471282959,18.4125480651855,17.5340480804443,18.4719333648682,18.8903636932373,14.6291990280151,15.5858058929443,15.5953998565674,16.979793548584,14.0000696182251,14.8970890045166,11.9176292419434,11.5024490356445,12.141676902771,12.3457813262939,12.709584236145,9.96648025512695,9.50869274139404,10.7063255310059,8.07791328430176,8.04859447479248,8.02250576019287,6.28777170181274,7.0512433052063,8.22378635406494,5.07394504547119,6.90603065490723,6.22558259963989,5.45041751861572,4.53388023376465,4.21689033508301
245,30.3621425628662,18.3761386871338,7.21910810470581,2.14694762229919,0.783516466617584,0.414797842502594,-0.254651814699173,0.553981006145477,0.507715404033661,0.282936215400696,0.921245038509369,1.32035660743713,2.43682074546814,3.09590935707092,2.57260131835938,3.1869683265686,4.96728897094727,4.93723917007446,5.1374135017395,6.35449123382568,6.18566560745239,7.03524255752563,9.13361549377441,9.86024570465088,9.42601203918457,9.18956565856934,9.47361278533935,11.3416080474854,11.7109289169312,11.814245223999,11.8570957183838,12.1906881332397,12.5288171768188,14.1472911834717,15.7127361297607,14.7437572479248,15.0575046539307,14.5832967758179,16.9630813598633,18.7287693023682,17.815242767334,17.1006393432617,20.4290885925293,21.3709144592285,22.6496353149414,27.1273078918457,26.3369197845459,26.7380867004395,27.3219814300537,32.1444931030273,32.935474395752,33.5129852294922,36.8026809692383,37.6875152587891,39.055492401123,44.241828918457,45.2599563598633,43.6791305541992,49.6266479492188,51.6155052185059,46.0290412902832,46.1338539123535,52.3144683837891,49.4009628295898,54.8535499572754,52.4040107727051,55.6637191772461,53.8982162475586,57.4750480651855,60.3526725769043,60.6616439819336,61.5771102905273,62.5372467041016,62.8048706054687,63.6752586364746,66.0849456787109,67.2100677490234,63.0059013366699,63.4299812316895,64.7706146240234,66.0139617919922,64.0315246582031,66.3454818725586,62.7402000427246,64.5270156860352,62.9178581237793,58.5628356933594,60.549976348877,60.6766166687012,57.0776443481445,62.6390228271484,59.1577682495117,58.8356475830078,61.6936950683594,59.0833969116211,59.3847770690918,56.6835327148438,59.1846923828125,59.1261405944824,57.3809051513672,59.0345611572266,60.1049461364746,53.0620269775391,54.2270317077637,53.2826881408691,51.3800201416016,52.8984642028809,50.0293502807617,47.0846710205078,45.6034088134766,51.7503471374512,43.5860176086426,42.9989624023438,42.3019065856934,43.4708099365234,41.0677757263184,36.7158584594727,38.2597389221191,34.342716217041,36.0183601379395,36.1879119873047,33.5167236328125,31.2111701965332,31.0691986083984,31.0700149536133,31.3127059936523,28.1348896026611,27.8784198760986,26.9086036682129,22.6986789703369,24.3784141540527,22.5148754119873,20.7297382354736,23.4430351257324,20.0019702911377,20.387020111084,18.1895923614502,18.60133934021,17.2858695983887,15.1990566253662,15.8686656951904,15.2677307128906,14.3774061203003,14.0813751220703,12.9656028747559,12.9695863723755,13.13112449646,12.7995834350586,11.5359363555908,10.0881929397583,8.05422115325928,10.0728416442871,9.44049644470215,8.33200740814209,8.00332641601562,7.54832887649536,8.43299865722656,7.70676565170288,5.97219562530518,6.72189092636108,5.44688177108765,5.58358526229858,5.07153177261353,6.11006832122803,6.07705354690552,4.47282981872559
250,14.4890375137329,24.1116046905518,25.070384979248,18.4212760925293,11.0283975601196,2.99603223800659,0.679276764392853,0.744445621967316,0.438894093036652,1.07723164558411,1.05118250846863,1.4246711730957,1.68380784988403,2.06115126609802,2.01725578308105,3.85943508148193,3.93271970748901,4.49244403839111,5.35162401199341,5.7539587020874,5.41922998428345,7.27722549438477,8.74941539764404,7.72508764266968,7.62196969985962,8.04669094085693,9.40398216247559,9.4481201171875,10.1645631790161,9.5334005355835,11.2465629577637,10.4695444107056,13.796724319458,13.0788822174072,11.479287147522,11.7632608413696,14.4066009521484,14.3075790405273,14.7663583755493,14.9045715332031,16.2168388366699,19.0601634979248,16.3779563903809,18.7941017150879,20.6897926330566,20.7940654754639,21.1601104736328,24.1664409637451,25.0508460998535,27.5277709960938,24.6470851898193,28.5330467224121,31.2129402160645,34.7447509765625,31.7188358306885,36.7689094543457,41.5064163208008,39.8006019592285,40.7208023071289,41.7554664611816,36.7119293212891,37.3006858825684,40.3745613098145,39.4947166442871,42.6002616882324,47.782901763916,43.7756195068359,49.0353164672852,49.4481925964355,51.9808769226074,50.7960739135742,52.836971282959,55.2568588256836,55.3424453735352,53.9594039916992,54.5066413879395,57.818244934082,57.186450958252,56.4775161743164,55.0362358093262,54.0672378540039,57.8383255004883,53.2761650085449,51.261058807373,54.9674530029297,56.0435409545898,54.2018661499023,56.7217330932617,52.0942687988281,52.6884574890137,49.8255500793457,50.8760681152344,51.2271041870117,50.106388092041,47.9461631774902,54.165958404541,52.4091911315918,49.5629539489746,52.0804290771484,51.174690246582,49.7227935791016,48.2773857116699,51.0680351257324,48.5450057983398,45.6811714172363,43.6073951721191,47.4889678955078,45.2459106445313,44.1617012023926,41.1906280517578,41.979621887207,40.3668518066406,37.5447311401367,35.8973426818848,35.6352043151855,36.892936706543,35.5369567871094,32.9241638183594,32.3776168823242,32.3256759643555,29.7247447967529,28.2368927001953,29.0069122314453,29.9063720703125,26.4199409484863,25.9701309204102,23.5898342132568,24.4524059295654,22.6085166931152,20.1653900146484,22.2454929351807,19.5584049224854,22.1402568817139,21.586009979248,16.1092529296875,17.2851123809814,16.7287063598633,16.7334327697754,14.5642738342285,14.8122749328613,13.4184970855713,14.7961044311523,11.8648195266724,12.428729057312,12.5178966522217,11.2161798477173,11.6638803482056,10.2585916519165,10.0964851379395,9.73379707336426,9.79285621643066,8.07201671600342,8.92992687225342,6.95631504058838,8.05428123474121,6.96208047866821,7.65953302383423,5.81137323379517,5.32195806503296,5.88322257995606,5.43599987030029,4.81656837463379,4.54994869232178,4.44463396072388,4.54884719848633,4.2752571105957
255,1.76268243789673,3.10035967826843,6.46993970870972,12.3602733612061,19.4091529846191,18.5074691772461,15.4920063018799,12.0356016159058,6.60335350036621,3.60298347473145,2.1206419467926,2.45138788223267,3.82208585739136,3.54042816162109,3.38122272491455,2.89285445213318,3.65098857879639,2.86243939399719,4.12501096725464,5.9443793296814,6.71838998794556,7.5881142616272,7.21321868896484,9.09588432312012,7.76158666610718,8.50071430206299,8.58490943908691,10.3038311004639,11.1074190139771,11.1722202301025,12.6724338531494,11.0035285949707,10.5284185409546,13.7149591445923,13.3181085586548,14.1168432235718,14.6590433120728,15.324390411377,16.085750579834,15.7084712982178,17.6866054534912,18.0198421478271,17.6695556640625,18.25168800354,16.1536808013916,19.6788749694824,20.928524017334,25.6431827545166,22.9659671783447,24.7751750946045,25.0173740386963,28.5609149932861,28.1817150115967,29.2436008453369,28.9833316802978,31.9880428314209,35.1447296142578,31.665563583374,38.9819984436035,39.1815605163574,33.759033203125,31.9474506378174,38.0533027648926,38.6325035095215,40.3831825256348,39.8046760559082,39.0576820373535,43.4512977600098,45.2836570739746,47.0167694091797,47.7473449707031,50.1233024597168,47.9930038452148,49.0072784423828,51.8764762878418,54.043399810791,47.8819198608398,50.3427200317383,49.1077766418457,50.6580963134766,53.237720489502,52.1969528198242,52.1340217590332,51.3922500610352,52.3204956054687,48.4742774963379,50.4839057922363,48.3651504516602,48.9809837341309,49.2104187011719,48.9957313537598,50.8661003112793,51.8604049682617,50.7727890014648,47.6492576599121,48.0218124389648,48.0156097412109,49.3512344360352,48.4015655517578,48.8406448364258,44.4654884338379,45.2581787109375,48.0175552368164,45.2949752807617,44.028621673584,45.3443374633789,42.9716567993164,42.8886489868164,40.8229179382324,38.9325408935547,41.1549072265625,42.5418357849121,38.0185852050781,37.7383117675781,34.4887962341309,35.6490364074707,34.4658050537109,34.9230804443359,30.4348697662354,29.4899616241455,28.7773532867432,26.1118717193604,29.3451023101807,26.6283473968506,27.1556644439697,27.4964084625244,24.3742427825928,21.2472839355469,23.8240337371826,20.9068965911865,22.5357074737549,18.6675796508789,20.6533737182617,18.017650604248,16.6113834381104,15.9376888275146,16.3143978118896,15.9875316619873,17.2520523071289,15.5014572143555,16.42112159729,12.8140411376953,13.7421188354492,14.2727193832397,11.650505065918,11.2700710296631,12.4424695968628,10.9237155914307,8.97271823883057,10.0963850021362,8.02643585205078,7.59710168838501,8.16065311431885,8.45475482940674,9.1167631149292,6.67638874053955,7.68027067184448,6.35299205780029,6.17294931411743,6.85227155685425,4.98864364624023,5.3834056854248,3.89279127120972,4.60829067230225,3.96916580200195,3.99280261993408
260,1.83876276016235,1.22434210777283,1.93977952003479,1.32511734962463,1.81827044487,3.27440118789673,10.4110288619995,18.7037010192871,22.5740337371826,18.2586994171143,10.6002550125122,4.57752656936646,3.62042713165283,2.96235179901123,4.03134202957153,3.9341025352478,4.60956335067749,5.11594772338867,5.78978776931763,5.15892791748047,7.54270696640015,7.83450746536255,7.86162996292114,9.32184600830078,9.37291526794434,9.89502334594727,10.1951112747192,9.90520858764648,12.0484209060669,11.5959253311157,11.4508171081543,13.0116214752197,12.3208837509155,13.2062110900879,12.9895839691162,14.938702583313,14.6681289672852,14.3633518218994,16.300163269043,16.0991268157959,15.7433490753174,16.7932529449463,18.5222282409668,18.5754776000977,17.0975360870361,20.7913932800293,19.5991191864014,21.5850467681885,23.2212562561035,22.9050750732422,23.5944328308105,26.2010746002197,27.4039554595947,28.9549617767334,28.4635009765625,30.8331527709961,32.4255180358887,32.2364234924316,34.3546295166016,37.2658653259277,32.4676628112793,31.1817188262939,32.9001388549805,35.4943504333496,37.3637084960937,39.3825950622559,39.379581451416,39.8551216125488,40.0503158569336,40.8844261169434,40.408561706543,43.4116592407227,42.8945350646973,47.2987594604492,45.3872756958008,46.424430847168,49.6114387512207,49.5915794372559,48.1171264648438,48.9676551818848,48.6217803955078,47.9881782531738,49.235523223877,49.4174995422363,46.5647430419922,46.1216049194336,45.5390701293945,47.3909645080566,47.9721031188965,45.7714500427246,44.8330001831055,45.2225761413574,44.1127815246582,46.1587829589844,47.7310409545898,47.3044357299805,51.6635856628418,48.4723243713379,45.0687065124512,46.3863487243652,43.9497261047363,46.2196884155273,45.289665222168,45.2041358947754,41.9457092285156,43.822925567627,43.2157669067383,42.0601654052734,41.6336326599121,38.0932884216309,37.5158882141113,37.6942481994629,37.1615905761719,36.9688758850098,33.5036315917969,34.6052398681641,31.2987289428711,32.329475402832,33.9160652160645,28.5623989105225,29.8781681060791,28.8864974975586,27.4514961242676,24.7265644073486,26.0585250854492,24.141019821167,23.9026069641113,24.7405700683594,23.0038032531738,21.1387596130371,21.1639060974121,20.6620864868164,19.4852123260498,18.47096824646,17.8950500488281,18.7940483093262,17.9830551147461,15.653039932251,16.2490158081055,14.277440071106,15.4145374298096,12.3917770385742,14.02734375,12.6855773925781,11.7521905899048,10.7850570678711,12.4057464599609,10.3545417785645,11.2840394973755,9.3360595703125,8.36507987976074,8.1596040725708,6.69088649749756,7.57317304611206,6.49079751968384,6.75554323196411,6.50282382965088,5.28891324996948,5.87856292724609,5.62174797058105,5.65601778030396,6.14662837982178,4.18715047836304,4.15381002426147,4.98042631149292,4.56405067443848
265.070007324219,54.7052154541016,11.2225131988525,2.6184413433075,1.46740865707397,1.94141912460327,0.836111605167389,1.43025517463684,2.2688729763031,4.48621940612793,9.22715377807617,14.8298311233521,20.0360679626465,18.3730792999268,14.8604011535645,9.41432476043701,4.94785976409912,5.13603925704956,5.70405578613281,6.43458032608032,5.83103275299072,6.89467906951904,7.62665033340454,7.59845781326294,9.00018215179443,10.0310535430908,8.47991466522217,9.26841831207275,10.892406463623,10.7341251373291,11.5233221054077,11.0928602218628,12.3424577713013,12.0006246566772,11.9051942825317,12.6877107620239,13.5683612823486,14.7955074310303,14.0586414337158,15.0040597915649,14.947319984436,14.3121004104614,14.4930591583252,15.1104202270508,15.5859203338623,17.8329410552979,17.6716156005859,20.316349029541,18.2921943664551,18.7255058288574,20.667085647583,21.1659908294678,25.0007743835449,23.3063697814941,25.2062931060791,23.9016132354736,27.2734279632568,28.4145126342773,27.6318283081055,27.5880355834961,31.1530933380127,27.1696720123291,26.906982421875,27.3117771148682,29.5058670043945,30.4629135131836,30.6553649902344,32.5620079040527,34.109302520752,35.3724517822266,32.1053924560547,36.3430633544922,37.6543807983398,38.2733154296875,36.3425712585449,38.0704193115234,39.9243240356445,38.6555671691895,40.2600059509277,42.4033317565918,38.3148345947266,40.7299346923828,39.2347450256348,39.4457206726074,43.0105018615723,39.9257011413574,40.871997833252,40.004207611084,41.5913047790527,37.346607208252,41.569450378418,39.5582618713379,37.8547019958496,41.8349914550781,40.579174041748,39.20263671875,39.0702781677246,40.2898750305176,42.1319923400879,40.5583229064941,40.1583480834961,40.4267654418945,39.7367324829102,38.7376747131348,39.6841239929199,39.8690528869629,35.1072425842285,36.6249694824219,35.7332038879395,38.1616134643555,35.1186447143555,33.3076820373535,35.5487632751465,34.037654876709,33.5666084289551,30.6293392181396,29.0239086151123,28.4849586486816,28.8713359832764,28.1114826202393,25.4327774047852,26.1893444061279,24.7915534973145,24.4389038085938,23.4215755462646,21.0673809051514,22.6916942596436,21.1283264160156,19.4997711181641,20.8429870605469,18.0517082214355,18.534595489502,17.2097568511963,17.3837871551514,17.4885559082031,17.5403900146484,15.822660446167,14.6299200057983,14.3757162094116,13.2778387069702,14.3594961166382,13.2699365615845,13.0994291305542,11.2090358734131,11.0774297714233,11.4656715393066,10.4892549514771,10.3581056594849,9.01412868499756,8.53115367889404,9.52368831634521,7.98627519607544,7.53669881820679,6.81109619140625,6.35825824737549,6.31353330612183,5.60062217712402,5.11113882064819,6.07327699661255,5.08041334152222,4.92011642456055,4.97957897186279,5.02268171310425,5.02909278869629,4.35193967819214,4.37924480438232,2.68058013916016
