Wavelength (nm),Intensity (a.u.),Z Axis,
,30may12L222hypo_EM_270.00,30may12L222hypo_EM_272.00,30may12L222hypo_EM_274.00,30may12L222hypo_EM_276.00,30may12L222hypo_EM_278.00,30may12L222hypo_EM_280.00,30may12L222hypo_EM_282.00,30may12L222hypo_EM_284.00,30may12L222hypo_EM_286.00,30may12L222hypo_EM_288.00,30may12L222hypo_EM_290.00,30may12L222hypo_EM_292.00,30may12L222hypo_EM_294.00,30may12L222hypo_EM_296.00,30may12L222hypo_EM_298.00,30may12L222hypo_EM_300.00,30may12L222hypo_EM_302.00,30may12L222hypo_EM_304.00,30may12L222hypo_EM_306.00,30may12L222hypo_EM_308.00,30may12L222hypo_EM_310.00,30may12L222hypo_EM_312.00,30may12L222hypo_EM_314.00,30may12L222hypo_EM_316.00,30may12L222hypo_EM_318.00,30may12L222hypo_EM_320.00,30may12L222hypo_EM_322.00,30may12L222hypo_EM_324.00,30may12L222hypo_EM_326.00,30may12L222hypo_EM_328.00,30may12L222hypo_EM_330.00,30may12L222hypo_EM_332.00,30may12L222hypo_EM_334.00,30may12L222hypo_EM_336.00,30may12L222hypo_EM_338.00,30may12L222hypo_EM_340.00,30may12L222hypo_EM_342.00,30may12L222hypo_EM_344.00,30may12L222hypo_EM_346.00,30may12L222hypo_EM_348.00,30may12L222hypo_EM_350.00,30may12L222hypo_EM_352.00,30may12L222hypo_EM_354.00,30may12L222hypo_EM_356.00,30may12L222hypo_EM_358.00,30may12L222hypo_EM_360.00,30may12L222hypo_EM_362.00,30may12L222hypo_EM_364.00,30may12L222hypo_EM_366.00,30may12L222hypo_EM_368.00,30may12L222hypo_EM_370.00,30may12L222hypo_EM_372.00,30may12L222hypo_EM_374.00,30may12L222hypo_EM_376.00,30may12L222hypo_EM_378.00,30may12L222hypo_EM_380.00,30may12L222hypo_EM_382.00,30may12L222hypo_EM_384.00,30may12L222hypo_EM_386.00,30may12L222hypo_EM_388.00,30may12L222hypo_EM_390.00,30may12L222hypo_EM_392.00,30may12L222hypo_EM_394.00,30may12L222hypo_EM_396.00,30may12L222hypo_EM_398.00,30may12L222hypo_EM_400.00,30may12L222hypo_EM_402.00,30may12L222hypo_EM_404.00,30may12L222hypo_EM_406.00,30may12L222hypo_EM_408.00,30may12L222hypo_EM_410.00,30may12L222hypo_EM_412.00,30may12L222hypo_EM_414.00,30may12L222hypo_EM_416.00,30may12L222hypo_EM_418.00,30may12L222hypo_EM_420.00,30may12L222hypo_EM_422.00,30may12L222hypo_EM_424.00,30may12L222hypo_EM_426.00,30may12L222hypo_EM_428.00,30may12L222hypo_EM_430.00,30may12L222hypo_EM_432.00,30may12L222hypo_EM_434.00,30may12L222hypo_EM_436.00,30may12L222hypo_EM_438.00,30may12L222hypo_EM_440.00,30may12L222hypo_EM_442.00,30may12L222hypo_EM_444.00,30may12L222hypo_EM_446.00,30may12L222hypo_EM_448.00,30may12L222hypo_EM_450.00,30may12L222hypo_EM_452.00,30may12L222hypo_EM_454.00,30may12L222hypo_EM_456.00,30may12L222hypo_EM_458.00,30may12L222hypo_EM_460.00,30may12L222hypo_EM_462.00,30may12L222hypo_EM_464.00,30may12L222hypo_EM_466.00,30may12L222hypo_EM_468.00,30may12L222hypo_EM_470.00,30may12L222hypo_EM_472.00,30may12L222hypo_EM_474.00,30may12L222hypo_EM_476.00,30may12L222hypo_EM_478.00,30may12L222hypo_EM_480.00,30may12L222hypo_EM_482.00,30may12L222hypo_EM_484.00,30may12L222hypo_EM_486.00,30may12L222hypo_EM_488.00,30may12L222hypo_EM_490.00,30may12L222hypo_EM_492.00,30may12L222hypo_EM_494.00,30may12L222hypo_EM_496.00,30may12L222hypo_EM_498.00,30may12L222hypo_EM_500.00,30may12L222hypo_EM_502.00,30may12L222hypo_EM_504.00,30may12L222hypo_EM_506.00,30may12L222hypo_EM_508.00,30may12L222hypo_EM_510.00,30may12L222hypo_EM_512.00,30may12L222hypo_EM_514.00,30may12L222hypo_EM_516.00,30may12L222hypo_EM_518.00,30may12L222hypo_EM_520.00,30may12L222hypo_EM_522.00,30may12L222hypo_EM_524.00,30may12L222hypo_EM_526.00,30may12L222hypo_EM_528.00,30may12L222hypo_EM_530.00,30may12L222hypo_EM_532.00,30may12L222hypo_EM_534.00,30may12L222hypo_EM_536.00,30may12L222hypo_EM_538.00,30may12L222hypo_EM_540.00,30may12L222hypo_EM_542.00,30may12L222hypo_EM_544.00,30may12L222hypo_EM_546.00,30may12L222hypo_EM_548.00,30may12L222hypo_EM_550.00,30may12L222hypo_EM_552.00,30may12L222hypo_EM_554.00,30may12L222hypo_EM_556.00,30may12L222hypo_EM_558.00,30may12L222hypo_EM_560.00,30may12L222hypo_EM_562.00,30may12L222hypo_EM_564.00,30may12L222hypo_EM_566.00,30may12L222hypo_EM_568.00,30may12L222hypo_EM_570.00,30may12L222hypo_EM_572.00,30may12L222hypo_EM_574.00,30may12L222hypo_EM_576.00,30may12L222hypo_EM_578.00,30may12L222hypo_EM_580.00,30may12L222hypo_EM_582.00,30may12L222hypo_EM_584.00,30may12L222hypo_EM_586.00,30may12L222hypo_EM_588.00,30may12L222hypo_EM_590.00,30may12L222hypo_EM_592.00,30may12L222hypo_EM_594.00,30may12L222hypo_EM_596.00,30may12L222hypo_EM_598.00,30may12L222hypo_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,1.16020846366882,0.17406177520752,0.620596349239349,2.09940838813782,1.24875044822693,1.20752930641174,1.36590003967285,2.13257646560669,2.2648868560791,2.96764183044434,5.38758277893066,6.20416402816772,6.97815799713135,7.85168886184692,11.7911434173584,11.6282587051392,15.7554988861084,13.625880241394,11.9459390640259,16.0445785522461,14.3445539474487,14.7700805664062,17.8499622344971,15.7160968780518,21.8969058990479,22.7501487731934,19.8376178741455,21.5663318634033,18.8609771728516,23.6097202301025,22.5977687835693,24.107931137085,24.7549114227295,26.6396369934082,26.2259273529053,23.8047199249268,26.6504249572754,28.7930202484131,29.8779239654541,31.1416034698486,29.2854995727539,36.7482032775879,40.5095252990723,39.7712554931641,40.8134155273438,47.6885299682617,52.2650833129883,55.94189453125,56.1697120666504,63.2074012756348,63.0233573913574,69.1106338500977,76.230583190918,76.7554779052734,83.0284881591797,93.9966278076172,95.8375091552734,99.3675308227539,105.488380432129,118.063552856445,99.048957824707,104.710945129395,111.516532897949,117.66325378418,119.963340759277,126.460433959961,139.643569946289,144.943115234375,150.893890380859,155.892700195313,152.321365356445,156.4775390625,166.258483886719,169.729415893555,172.107162475586,167.985961914062,176.407318115234,179.413146972656,167.253234863281,173.516296386719,177.116912841797,169.998062133789,168.527679443359,167.268127441406,160.007415771484,164.814971923828,164.442428588867,165.5634765625,157.038513183594,158.079010009766,156.453323364258,163.224197387695,148.705581665039,152.863632202148,167.05305480957,168.406433105469,156.822952270508,158.437347412109,151.277282714844,155.084854125977,148.813980102539,143.050964355469,145.150039672852,153.798278808594,140.960525512695,138.459075927734,138.24821472168,133.394058227539,124.794082641602,118.162322998047,128.725708007812,115.66690826416,117.656112670898,115.164192199707,100.999755859375,98.5112686157227,99.6847076416016,96.9441375732422,92.0364761352539,87.4677734375,89.5256805419922,78.6795806884766,80.6969985961914,79.7465286254883,77.2058715820312,69.7279739379883,73.8322906494141,69.276481628418,68.3516540527344,60.4577331542969,67.5441360473633,63.4775810241699,51.908576965332,53.3261909484863,54.6795196533203,47.3869743347168,46.451545715332,52.3864402770996,46.1531524658203,41.9900093078613,39.4746894836426,40.7873077392578,37.1554260253906,38.1694641113281,36.505744934082,33.1778297424316,32.8398857116699,29.5138359069824,27.2164840698242,27.8058929443359,24.0301704406738,24.3395595550537,24.1113548278809,26.3738422393799,17.688850402832,21.2114067077637,17.8197841644287,14.7332725524902,15.0878992080688,15.5721397399902,13.4980316162109,16.479736328125,10.7663011550903,14.1582775115967,14.3821506500244,11.4546661376953
235,1.73499846458435,2.24752330780029,1.06670689582825,1.92008495330811,1.40890097618103,1.30889821052551,1.29745316505432,1.44849348068237,1.77943468093872,3.1856734752655,3.78733658790588,4.51739978790283,4.75491666793823,4.0069260597229,7.55812406539917,7.5457968711853,8.98017120361328,8.36521434783935,9.4917631149292,11.050609588623,11.2592868804932,10.5887660980225,9.79784297943115,11.9811391830444,13.1213026046753,11.483660697937,11.5412664413452,13.7400922775269,17.2414169311523,14.9315853118896,15.921085357666,14.7738132476807,16.753231048584,17.4413509368896,20.2113304138184,23.7975635528564,24.9351577758789,24.7190322875977,26.113842010498,24.7482986450195,35.9337997436523,28.7239456176758,26.6708297729492,35.9125709533691,37.8035316467285,43.4996337890625,43.5376167297363,48.664909362793,44.8537330627441,55.2750205993652,59.8554496765137,64.7961730957031,62.6223449707031,72.3952484130859,82.6359634399414,78.1872787475586,88.353141784668,93.8691711425781,98.8328323364258,104.378936767578,91.2034454345703,96.3335266113281,112.147644042969,109.132255554199,109.477516174316,114.962944030762,122.071746826172,136.927749633789,134.108123779297,131.893280029297,142.278610229492,148.703735351562,154.198913574219,154.165679931641,143.441665649414,145.435241699219,166.261474609375,149.126480102539,151.53337097168,159.767913818359,157.767868041992,148.000991821289,156.900268554687,147.153884887695,153.19367980957,149.892547607422,156.121551513672,154.450820922852,156.49153137207,148.828567504883,151.511993408203,147.44367980957,138.656845092773,142.242797851562,131.238037109375,141.408889770508,142.3232421875,144.857803344727,144.645935058594,144.558120727539,127.546081542969,130.53630065918,135.489334106445,121.707962036133,116.577751159668,128.807327270508,118.967384338379,120.265075683594,118.131950378418,111.862022399902,113.31224822998,107.919410705566,100.499481201172,105.946846008301,96.8621368408203,95.7789993286133,88.9962692260742,89.6755523681641,85.1428527832031,84.9079132080078,77.1774520874023,76.3891754150391,79.0559005737305,75.1475372314453,71.5734176635742,64.2305221557617,59.697322845459,63.6753730773926,60.042552947998,53.7333717346191,58.6713562011719,56.1898880004883,48.5783882141113,46.9417839050293,47.3726081848145,47.6809310913086,47.2396430969238,44.632438659668,46.3152198791504,41.0206336975098,39.8969459533691,33.498119354248,34.8023262023926,40.4044609069824,34.7639503479004,28.3834323883057,28.5001564025879,33.9827156066895,25.2996139526367,23.6888847351074,24.8806324005127,22.7546253204346,26.185152053833,20.2171611785889,20.2067203521729,16.0110702514648,17.5823230743408,18.5415515899658,16.4610767364502,16.1219825744629,16.3899002075195,12.1392707824707,13.5797739028931,12.2620506286621,12.0003709793091,10.0137958526611
240,1.77669477462769,1.81804203987122,1.84682726860046,0.603268444538116,1.51387882232666,-0.256792157888412,1.22153663635254,0.0271070003509521,2.00643682479858,1.67455649375916,1.55281162261963,1.75250482559204,2.3617103099823,2.73810005187988,2.23784375190735,3.61188292503357,4.42831182479858,5.83111763000488,5.44545888900757,6.31803798675537,7.05297946929932,5.79724407196045,7.60557794570923,5.8283200263977,7.54140043258667,8.80578136444092,9.44888496398926,7.86632108688354,9.56277751922607,8.99124050140381,12.7944068908691,11.8620004653931,13.0018396377563,12.966438293457,12.6848993301392,17.3901329040527,15.1303148269653,16.7293357849121,20.4751071929932,20.2198352813721,19.2490005493164,25.5043621063232,26.5801525115967,31.6728382110596,31.5834445953369,34.8999328613281,33.8520965576172,42.6361389160156,45.5082550048828,44.185188293457,55.9706344604492,62.5333557128906,63.2332649230957,68.3765029907227,74.8348693847656,72.6855621337891,82.536865234375,86.492431640625,92.9386291503906,96.8301620483398,91.68212890625,94.7544021606445,101.221282958984,106.217918395996,107.77613067627,112.187431335449,125.42985534668,130.620635986328,130.98161315918,125.982078552246,137.680465698242,133.037139892578,137.617721557617,143.53791809082,149.396423339844,151.803115844727,158.178283691406,152.591094970703,150.596389770508,161.738632202148,159.006439208984,157.401779174805,151.798156738281,153.084869384766,154.852737426758,146.163848876953,153.099349975586,153.158142089844,144.489135742187,141.124160766602,142.816452026367,146.463348388672,139.174011230469,144.619644165039,143.76220703125,153.057098388672,143.259658813477,144.545486450195,145.945739746094,140.276473999023,144.155334472656,133.668594360352,128.881103515625,139.41520690918,121.85277557373,126.180313110352,122.960777282715,122.47705078125,121.223419189453,111.163078308105,112.530380249023,106.435997009277,109.801864624023,104.041572570801,100.324974060059,100.876129150391,99.7839660644531,98.5765228271484,92.7662048339844,87.8353729248047,77.354850769043,82.8194198608398,79.3326568603516,78.1257934570312,69.0647125244141,70.0227203369141,70.489501953125,66.5729064941406,66.3114013671875,60.7534713745117,57.9851722717285,53.7581367492676,51.8658638000488,52.3175392150879,55.5873527526855,51.7501068115234,47.265079498291,45.8501853942871,44.5366630554199,45.7078056335449,41.1153907775879,39.0295372009277,39.015453338623,37.1821823120117,32.2095031738281,35.2619857788086,30.4944248199463,30.0030422210693,28.2928218841553,25.6194362640381,25.4304542541504,23.287483215332,22.0548210144043,20.8710384368896,19.6481685638428,18.3814277648926,19.0561828613281,17.4983348846436,15.0129337310791,18.6968669891357,15.8444557189941,13.6532135009766,14.1509923934937,14.2847204208374,15.58376121521,12.9177684783936
245,16.9400463104248,10.5182180404663,4.36418151855469,1.23858380317688,0.601973235607147,0.418698787689209,0.381417036056519,0.208373665809631,0.85249000787735,0.482251465320587,0.869460046291351,1.55554676055908,1.64606261253357,1.23270320892334,1.89011836051941,2.12588167190552,3.67422747611999,3.40494155883789,3.78177285194397,4.04252099990845,5.04633903503418,5.44122219085693,5.20727872848511,5.02565670013428,6.9951319694519,6.06599426269531,6.53724718093872,7.85740900039673,7.96052503585815,7.47186326980591,9.80311489105225,10.4561910629272,11.130913734436,11.3900585174561,11.708025932312,11.824333190918,13.8042268753052,14.6623506546021,16.9373359680176,18.6305274963379,18.2918529510498,21.5352458953857,25.6927261352539,27.8607654571533,29.7983589172363,33.097957611084,33.7148361206055,38.166877746582,38.8698348999023,46.0227661132812,50.0621643066406,53.1790885925293,55.8866882324219,63.4476852416992,68.4289093017578,71.74072265625,73.541130065918,82.8933258056641,84.9266357421875,90.2620239257812,77.4441909790039,85.4552230834961,92.4394760131836,91.7286224365234,99.8433685302734,103.92813873291,110.622268676758,111.745460510254,123.219459533691,120.355346679688,118.767143249512,128.231735229492,131.923721313477,135.154907226562,129.693649291992,137.163040161133,144.323791503906,138.572601318359,142.087326049805,139.396697998047,144.136077880859,143.492202758789,139.776245117188,138.353622436523,140.731872558594,141.017562866211,137.965225219727,139.579238891602,130.027114868164,135.836669921875,133.357833862305,135.410491943359,129.048767089844,130.249801635742,131.664978027344,139.347274780273,138.646911621094,135.131744384766,139.140090942383,134.243499755859,130.280426025391,133.469619750977,127.494903564453,123.819358825684,118.605590820312,120.000640869141,114.450592041016,116.255752563477,112.758087158203,108.936408996582,104.93187713623,101.554084777832,98.3834991455078,96.0269775390625,90.9987335205078,92.0717315673828,90.5389709472656,92.7082672119141,80.7041549682617,83.0977172851562,79.4773025512695,78.2270889282227,73.3009185791016,73.0053253173828,67.0273132324219,68.6310958862305,66.8344116210937,63.8733940124512,60.5565948486328,62.9318656921387,56.1187210083008,55.3247947692871,55.8941955566406,49.7539443969727,51.6698532104492,49.5569648742676,50.9870491027832,42.9323348999023,40.725269317627,40.2073059082031,39.648494720459,35.9639587402344,38.3727111816406,31.9692058563232,31.9439296722412,32.1865653991699,31.5140819549561,27.8410797119141,29.3032341003418,24.3756885528564,23.4423046112061,23.2288284301758,22.509880065918,21.3587703704834,19.7319889068604,20.9675445556641,18.4923553466797,18.0167598724365,16.6290149688721,17.2886753082275,15.8540668487549,13.1037464141846,12.9642963409424,13.417537689209,13.4769554138184,11.5267353057861
250,10.6120386123657,15.4621305465698,16.0120105743408,12.9343709945679,7.53407049179077,2.53217101097107,0.205289661884308,1.08030223846436,0.551761209964752,1.20949006080627,1.21399474143982,2.21259522438049,2.12593865394592,1.76430201530457,2.52750539779663,1.96135354042053,2.730788230896,2.67861557006836,3.05069088935852,3.49875903129578,4.27024555206299,4.43111085891724,5.36092758178711,5.82751846313477,6.45067119598389,5.32961082458496,5.79729461669922,6.43096351623535,7.58572340011597,7.41634941101074,7.93828725814819,8.62640190124512,9.69510459899902,9.5620584487915,10.3688659667969,9.28327751159668,13.5999250411987,13.3052701950073,14.4323062896729,14.6999387741089,15.9432964324951,17.9951000213623,18.8579444885254,23.3022422790527,23.4016609191895,27.0966033935547,30.0650882720947,31.644380569458,33.4372711181641,38.2459754943848,42.9999961853027,44.1003074645996,46.2631340026855,48.7915725708008,57.6779441833496,61.8119964599609,64.5846099853516,68.9047546386719,73.4583587646484,73.706672668457,67.3433837890625,73.3597259521484,76.2175445556641,82.4978713989258,84.9031829833984,90.8182601928711,93.8863830566406,93.6998138427734,96.0893325805664,98.9965896606445,106.690818786621,106.035766601562,109.275268554688,117.13402557373,117.616607666016,118.78572845459,118.516059875488,127.62158203125,126.812713623047,119.430053710938,124.379333496094,123.583702087402,123.024742126465,121.775619506836,116.659675598145,117.210960388184,120.632461547852,120.166351318359,119.185638427734,117.492057800293,119.012977600098,119.656623840332,116.799560546875,112.954772949219,120.771171569824,123.495208740234,120.454971313477,120.628387451172,119.031311035156,119.561187744141,116.478973388672,116.189781188965,110.431144714355,107.025199890137,110.014823913574,103.906120300293,104.600929260254,104.15486907959,100.242820739746,99.2004928588867,97.5221939086914,93.6963424682617,92.6174697875977,86.0161743164062,82.4286117553711,85.2702178955078,78.4219818115234,79.4468765258789,79.7013778686523,80.3987045288086,71.4884643554687,68.6854248046875,64.0935745239258,67.9679718017578,64.5331573486328,61.2799911499023,59.4616394042969,59.2905921936035,55.0861740112305,55.1986198425293,50.2622718811035,52.4354782104492,44.6115989685059,48.0212135314941,42.9814796447754,42.0907783508301,44.9805793762207,39.8130722045898,40.2316970825195,36.0988731384277,34.5214500427246,37.2212524414063,32.4306259155273,30.5447978973389,30.9565277099609,28.5019607543945,27.1234703063965,24.4837684631348,24.7149505615234,25.0710010528564,21.0596561431885,19.2604541778564,21.185375213623,15.921350479126,17.5389785766602,17.543586730957,16.1530933380127,14.908543586731,13.7345552444458,12.9599342346191,12.7134122848511,12.3481245040894,11.2284965515137,10.6031866073608,11.0106439590454,10.6846466064453
255,1.67456388473511,2.63013792037964,5.03196001052856,8.33462810516357,11.6942281723022,12.0969390869141,12.2878360748291,7.78051042556763,4.87948322296143,2.35871291160583,2.18006443977356,2.83245301246643,2.94057440757751,2.99897241592407,2.55929207801819,2.92630481719971,3.34904932975769,3.75835537910461,4.06850957870483,4.1725001335144,4.82450103759766,4.86955547332764,6.82208251953125,6.16165924072266,6.34371900558472,7.57479810714722,6.6902437210083,6.52176237106323,7.51155996322632,7.59179162979126,9.0097599029541,8.91002559661865,8.99172115325928,9.7365083694458,11.9885759353638,10.3240365982056,11.108793258667,12.0006942749023,14.7004718780518,14.1528949737549,15.7828903198242,19.1946678161621,19.5065822601318,20.1104030609131,22.9537982940674,24.5088367462158,28.7134208679199,30.8300380706787,33.6275863647461,34.3345222473145,38.1105117797852,38.3892860412598,42.4613723754883,47.0590629577637,48.2442207336426,53.9216995239258,54.5862083435059,59.649055480957,66.6526565551758,70.153938293457,61.4411926269531,68.1356201171875,67.0527496337891,70.6889266967773,81.6369323730469,81.6981506347656,85.4297027587891,91.1363754272461,87.6640243530273,93.1531677246094,98.8758163452148,103.669471740723,100.04859161377,108.13737487793,112.19620513916,112.757705688477,108.306282043457,118.014404296875,109.97624206543,112.230239868164,118.464004516602,113.441116333008,121.086837768555,112.03783416748,111.16072845459,113.437644958496,109.751884460449,111.547142028809,113.763526916504,111.402137756348,112.568214416504,112.953971862793,114.321746826172,110.541076660156,112.500373840332,113.017478942871,114.811912536621,115.80712890625,114.787292480469,113.026649475098,107.172630310059,113.953979492187,108.313262939453,103.931182861328,106.656196594238,104.579635620117,101.41633605957,98.1440658569336,96.9695281982422,95.6980285644531,93.1657104492188,95.6025238037109,90.4952392578125,88.873046875,83.7919845581055,82.2540740966797,79.0757827758789,79.1590194702148,76.1579666137695,73.9274597167969,74.3727111816406,70.3106002807617,67.6612930297852,60.7193870544434,63.1101951599121,57.9293327331543,57.1602745056152,55.7007369995117,53.3461837768555,56.4123382568359,49.3559036254883,45.2110900878906,46.459659576416,46.5607643127441,43.8563575744629,44.1811561584473,46.7166862487793,39.0882606506348,40.9118843078613,35.8706245422363,35.1317481994629,33.9650344848633,30.0726280212402,33.7846221923828,30.7693843841553,28.7237949371338,26.1558723449707,26.3323345184326,24.130054473877,22.6418132781982,22.8730773925781,20.8874988555908,19.9898281097412,19.1185455322266,14.9807252883911,17.1211738586426,17.2859077453613,17.2883777618408,14.9640884399414,13.2108373641968,13.7363395690918,11.690577507019,12.319881439209,11.9014577865601,12.0647220611572,10.5944776535034
260,2.07515907287598,1.59507060050964,1.59530091285706,1.7642457485199,1.95226669311523,2.47126984596252,7.53362417221069,13.4453687667847,13.9820413589478,13.4579477310181,7.93830347061157,4.45804595947266,3.42388081550598,3.63527417182922,4.08320713043213,4.50853824615479,4.9874906539917,4.69736576080322,4.10852956771851,5.1016640663147,5.90009307861328,5.78720998764038,6.69319200515747,6.91746759414673,7.55933618545532,6.38841533660889,7.2410569190979,7.3809962272644,7.5417103767395,8.01074028015137,9.08456897735596,9.83024311065674,10.2942991256714,9.07662582397461,12.3594608306885,11.2837677001953,11.6388607025146,12.7767496109009,13.6662187576294,16.2042026519775,14.4782819747925,17.5442142486572,18.8896236419678,20.9853610992432,20.9466419219971,23.5445308685303,24.3796920776367,28.6224155426025,31.0500869750977,32.0035362243652,34.1693992614746,37.121639251709,39.8956832885742,44.7929306030273,45.3163414001465,50.6378631591797,55.436939239502,57.7924957275391,59.5820007324219,67.522102355957,57.8086395263672,63.8414039611816,65.0102615356445,67.0351638793945,74.0324935913086,74.1527786254883,76.9098892211914,81.1238403320312,83.7978439331055,87.176872253418,91.3598098754883,91.3652572631836,98.5201187133789,100.652732849121,99.0217590332031,103.618110656738,104.77099609375,107.589508056641,109.24089050293,109.455123901367,112.48607635498,109.463203430176,110.073928833008,107.238899230957,111.027931213379,111.581298828125,111.192497253418,109.527397155762,110.193565368652,111.319732666016,109.354270935059,110.27124786377,106.452407836914,108.387504577637,106.278274536133,116.431694030762,110.770355224609,117.205017089844,113.179641723633,112.848114013672,111.529922485352,112.567359924316,109.026069641113,106.976501464844,103.480606079102,101.15087890625,101.887664794922,99.1071701049805,98.9643936157227,96.7577056884766,91.8698272705078,93.7498321533203,89.6397247314453,86.6025009155273,83.7013549804687,85.2168350219727,80.3997039794922,77.937141418457,73.6639785766602,76.2565231323242,72.6189346313477,66.8564376831055,66.5686416625977,65.3680572509766,66.4001007080078,61.2789459228516,60.8367233276367,57.6601676940918,56.227367401123,51.7703437805176,53.4631271362305,52.7972373962402,46.8934135437012,47.8302040100098,45.2328414916992,42.4511070251465,40.0779724121094,41.7169342041016,38.8943405151367,35.7348442077637,34.3587265014648,34.7776679992676,32.7319183349609,31.0073394775391,28.8577690124512,27.8894195556641,27.4198436737061,29.0336589813232,24.8273086547852,24.6411266326904,21.4474754333496,21.2433547973633,19.581449508667,17.6620845794678,17.7459087371826,17.8138236999512,17.88161277771,16.4509105682373,15.0159111022949,14.9326486587524,14.9070472717285,12.8673982620239,13.0428457260132,12.7469539642334,10.2271842956543,11.0352916717529
265.070007324219,62.624813079834,10.8160467147827,2.0409939289093,2.21146416664124,2.47693610191345,1.51536130905151,1.90637969970703,2.56187558174133,4.1219596862793,7.6881947517395,11.7186279296875,14.7989931106567,15.7191467285156,9.30796051025391,7.23748397827148,6.00473308563232,4.29505491256714,4.85968351364136,7.11749029159546,6.75593423843384,6.40541553497314,6.75469732284546,6.6193995475769,6.78954267501831,7.98018598556519,5.85356330871582,7.66743040084839,8.65242195129395,7.64312410354614,8.04189491271973,8.46603679656982,8.7304801940918,9.72566413879395,9.78519821166992,11.8716840744019,12.1016674041748,11.1926136016846,13.2431831359863,12.8791217803955,13.3330936431885,13.895809173584,15.862907409668,15.4091491699219,20.4569435119629,20.6244945526123,22.8312702178955,24.1607608795166,25.3302116394043,28.15305519104,27.8879661560059,30.9321002960205,34.3431358337402,33.7989311218262,37.6440048217773,41.0575256347656,42.6429290771484,46.7458648681641,48.8929328918457,54.540828704834,56.7833938598633,48.5373687744141,50.4256591796875,53.787036895752,58.773567199707,61.457447052002,64.6702423095703,66.2925262451172,70.3708877563477,71.4859924316406,77.4801330566406,77.3230514526367,78.1345901489258,78.3624420166016,85.3959655761719,84.0796356201172,89.5774230957031,88.1394195556641,91.3683471679688,92.5788879394531,93.9028091430664,94.0772857666016,88.3067092895508,92.8223266601562,94.3928375244141,88.9564437866211,92.6623001098633,92.0398101806641,97.4071884155273,98.1556396484375,93.3227844238281,94.0918426513672,94.1702728271484,95.565803527832,92.2576751708984,94.246337890625,97.3429718017578,101.07048034668,103.938247680664,98.7519683837891,96.2115325927734,96.6064300537109,97.4625244140625,97.3296508789063,92.7848205566406,91.4420776367187,95.4208602905273,91.7003402709961,91.8662948608398,86.0304107666016,84.5686874389648,81.5033721923828,83.9084701538086,81.9580841064453,79.0641784667969,77.6732482910156,72.3563995361328,72.8007888793945,71.160400390625,66.8908233642578,65.8726577758789,64.7207641601562,61.929313659668,65.471321105957,60.2111282348633,60.262866973877,58.1787528991699,55.5740661621094,52.8395309448242,53.1286010742188,49.1408500671387,50.4707641601562,46.6008682250977,41.6749458312988,42.3281631469727,42.682201385498,37.7367134094238,37.8784408569336,36.9389686584473,34.5148658752441,34.7587699890137,34.100227355957,31.8497219085693,28.304536819458,29.4391765594482,27.6458549499512,29.3180465698242,26.5178527832031,22.7315807342529,22.139949798584,22.6654644012451,18.9975757598877,18.8671112060547,16.5643005371094,16.6737384796143,14.4918699264526,15.5951290130615,13.9748058319092,16.0577449798584,15.1675662994385,12.5791788101196,11.5318212509155,12.0383157730103,11.971625328064,10.9786262512207,10.3467216491699,10.8578653335571
