Wavelength (nm),Intensity (a.u.),Z Axis,
,14aug12L221hypo_EM_270.00,14aug12L221hypo_EM_272.00,14aug12L221hypo_EM_274.00,14aug12L221hypo_EM_276.00,14aug12L221hypo_EM_278.00,14aug12L221hypo_EM_280.00,14aug12L221hypo_EM_282.00,14aug12L221hypo_EM_284.00,14aug12L221hypo_EM_286.00,14aug12L221hypo_EM_288.00,14aug12L221hypo_EM_290.00,14aug12L221hypo_EM_292.00,14aug12L221hypo_EM_294.00,14aug12L221hypo_EM_296.00,14aug12L221hypo_EM_298.00,14aug12L221hypo_EM_300.00,14aug12L221hypo_EM_302.00,14aug12L221hypo_EM_304.00,14aug12L221hypo_EM_306.00,14aug12L221hypo_EM_308.00,14aug12L221hypo_EM_310.00,14aug12L221hypo_EM_312.00,14aug12L221hypo_EM_314.00,14aug12L221hypo_EM_316.00,14aug12L221hypo_EM_318.00,14aug12L221hypo_EM_320.00,14aug12L221hypo_EM_322.00,14aug12L221hypo_EM_324.00,14aug12L221hypo_EM_326.00,14aug12L221hypo_EM_328.00,14aug12L221hypo_EM_330.00,14aug12L221hypo_EM_332.00,14aug12L221hypo_EM_334.00,14aug12L221hypo_EM_336.00,14aug12L221hypo_EM_338.00,14aug12L221hypo_EM_340.00,14aug12L221hypo_EM_342.00,14aug12L221hypo_EM_344.00,14aug12L221hypo_EM_346.00,14aug12L221hypo_EM_348.00,14aug12L221hypo_EM_350.00,14aug12L221hypo_EM_352.00,14aug12L221hypo_EM_354.00,14aug12L221hypo_EM_356.00,14aug12L221hypo_EM_358.00,14aug12L221hypo_EM_360.00,14aug12L221hypo_EM_362.00,14aug12L221hypo_EM_364.00,14aug12L221hypo_EM_366.00,14aug12L221hypo_EM_368.00,14aug12L221hypo_EM_370.00,14aug12L221hypo_EM_372.00,14aug12L221hypo_EM_374.00,14aug12L221hypo_EM_376.00,14aug12L221hypo_EM_378.00,14aug12L221hypo_EM_380.00,14aug12L221hypo_EM_382.00,14aug12L221hypo_EM_384.00,14aug12L221hypo_EM_386.00,14aug12L221hypo_EM_388.00,14aug12L221hypo_EM_390.00,14aug12L221hypo_EM_392.00,14aug12L221hypo_EM_394.00,14aug12L221hypo_EM_396.00,14aug12L221hypo_EM_398.00,14aug12L221hypo_EM_400.00,14aug12L221hypo_EM_402.00,14aug12L221hypo_EM_404.00,14aug12L221hypo_EM_406.00,14aug12L221hypo_EM_408.00,14aug12L221hypo_EM_410.00,14aug12L221hypo_EM_412.00,14aug12L221hypo_EM_414.00,14aug12L221hypo_EM_416.00,14aug12L221hypo_EM_418.00,14aug12L221hypo_EM_420.00,14aug12L221hypo_EM_422.00,14aug12L221hypo_EM_424.00,14aug12L221hypo_EM_426.00,14aug12L221hypo_EM_428.00,14aug12L221hypo_EM_430.00,14aug12L221hypo_EM_432.00,14aug12L221hypo_EM_434.00,14aug12L221hypo_EM_436.00,14aug12L221hypo_EM_438.00,14aug12L221hypo_EM_440.00,14aug12L221hypo_EM_442.00,14aug12L221hypo_EM_444.00,14aug12L221hypo_EM_446.00,14aug12L221hypo_EM_448.00,14aug12L221hypo_EM_450.00,14aug12L221hypo_EM_452.00,14aug12L221hypo_EM_454.00,14aug12L221hypo_EM_456.00,14aug12L221hypo_EM_458.00,14aug12L221hypo_EM_460.00,14aug12L221hypo_EM_462.00,14aug12L221hypo_EM_464.00,14aug12L221hypo_EM_466.00,14aug12L221hypo_EM_468.00,14aug12L221hypo_EM_470.00,14aug12L221hypo_EM_472.00,14aug12L221hypo_EM_474.00,14aug12L221hypo_EM_476.00,14aug12L221hypo_EM_478.00,14aug12L221hypo_EM_480.00,14aug12L221hypo_EM_482.00,14aug12L221hypo_EM_484.00,14aug12L221hypo_EM_486.00,14aug12L221hypo_EM_488.00,14aug12L221hypo_EM_490.00,14aug12L221hypo_EM_492.00,14aug12L221hypo_EM_494.00,14aug12L221hypo_EM_496.00,14aug12L221hypo_EM_498.00,14aug12L221hypo_EM_500.00,14aug12L221hypo_EM_502.00,14aug12L221hypo_EM_504.00,14aug12L221hypo_EM_506.00,14aug12L221hypo_EM_508.00,14aug12L221hypo_EM_510.00,14aug12L221hypo_EM_512.00,14aug12L221hypo_EM_514.00,14aug12L221hypo_EM_516.00,14aug12L221hypo_EM_518.00,14aug12L221hypo_EM_520.00,14aug12L221hypo_EM_522.00,14aug12L221hypo_EM_524.00,14aug12L221hypo_EM_526.00,14aug12L221hypo_EM_528.00,14aug12L221hypo_EM_530.00,14aug12L221hypo_EM_532.00,14aug12L221hypo_EM_534.00,14aug12L221hypo_EM_536.00,14aug12L221hypo_EM_538.00,14aug12L221hypo_EM_540.00,14aug12L221hypo_EM_542.00,14aug12L221hypo_EM_544.00,14aug12L221hypo_EM_546.00,14aug12L221hypo_EM_548.00,14aug12L221hypo_EM_550.00,14aug12L221hypo_EM_552.00,14aug12L221hypo_EM_554.00,14aug12L221hypo_EM_556.00,14aug12L221hypo_EM_558.00,14aug12L221hypo_EM_560.00,14aug12L221hypo_EM_562.00,14aug12L221hypo_EM_564.00,14aug12L221hypo_EM_566.00,14aug12L221hypo_EM_568.00,14aug12L221hypo_EM_570.00,14aug12L221hypo_EM_572.00,14aug12L221hypo_EM_574.00,14aug12L221hypo_EM_576.00,14aug12L221hypo_EM_578.00,14aug12L221hypo_EM_580.00,14aug12L221hypo_EM_582.00,14aug12L221hypo_EM_584.00,14aug12L221hypo_EM_586.00,14aug12L221hypo_EM_588.00,14aug12L221hypo_EM_590.00,14aug12L221hypo_EM_592.00,14aug12L221hypo_EM_594.00,14aug12L221hypo_EM_596.00,14aug12L221hypo_EM_598.00,14aug12L221hypo_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.573645949363708,0.763927221298218,0.447230219841003,2.32308769226074,1.86601936817169,-0.0661552548408508,1.24933326244354,2.18060970306396,2.71728086471558,4.92103242874146,6.17880296707153,7.94489908218384,10.2004156112671,10.6913785934448,14.3164176940918,16.8244533538818,16.5271224975586,15.4810771942139,16.2321834564209,19.2987823486328,21.0919227600098,22.4166164398193,20.2389011383057,19.929349899292,25.247802734375,22.8044509887695,23.2944355010986,23.3644409179687,28.9187545776367,29.4843139648438,29.6395893096924,27.3001441955566,26.2857837677002,33.1294898986816,43.9807510375977,38.1242866516113,39.2052955627441,33.1411209106445,45.6413230895996,41.2353248596191,47.7911987304687,46.594165802002,55.5678405761719,50.4645652770996,60.4890403747559,61.9607276916504,61.8832092285156,67.6247177124023,69.0331420898438,74.516975402832,77.4136047363281,81.3936080932617,95.2666778564453,103.036376953125,102.478462219238,98.5431137084961,114.297760009766,117.100883483887,117.841018676758,131.512786865234,113.085723876953,123.406524658203,130.235855102539,132.614837646484,142.0595703125,145.416122436523,147.477081298828,147.227081298828,155.042190551758,153.451950073242,159.264785766602,169.046264648438,172.214324951172,182.001541137695,176.331741333008,177.013244628906,182.984390258789,179.301376342773,177.562164306641,176.339126586914,176.366333007813,186.25651550293,172.587692260742,190.359130859375,169.02587890625,180.250076293945,166.216720581055,172.199249267578,161.758148193359,168.28727722168,159.829071044922,159.330978393555,154.564559936523,162.147232055664,152.656402587891,164.134841918945,169.947814941406,156.175827026367,151.499862670898,151.780975341797,157.088577270508,154.497207641602,158.43000793457,152.107574462891,142.419631958008,133.972534179688,136.154678344727,137.931640625,135.159683227539,126.595985412598,122.580368041992,114.599548339844,122.533126831055,113.968772888184,112.859283447266,108.576904296875,96.8264236450195,108.484588623047,96.6489486694336,95.3091659545898,91.3903961181641,82.879150390625,79.5328826904297,86.7630310058594,78.6298141479492,77.2046279907227,80.3293914794922,66.1977462768555,66.4897613525391,67.7865447998047,64.7162322998047,57.6408767700195,54.2603988647461,56.8009376525879,52.931209564209,51.0653915405273,49.2776947021484,47.6200256347656,41.6809501647949,44.898250579834,42.3561935424805,41.4713554382324,40.5662307739258,36.9525146484375,36.3338470458984,35.7717323303223,32.7635269165039,31.791784286499,31.994176864624,28.9004135131836,25.7293663024902,20.6725120544434,21.0270328521729,21.5927085876465,17.6618843078613,17.9636974334717,17.8660373687744,15.9694156646729,14.0570726394653,16.1907348632813,15.4763889312744,14.7764749526978,11.8645792007446,10.5092611312866,12.1636543273926,10.181978225708
235,0.844811320304871,3.14262247085571,-0.179562628269196,2.0388355255127,-0.317972123622894,0.299762964248657,1.41169154644012,0.220237374305725,1.4751580953598,2.19475650787354,2.17723274230957,4.35829830169678,4.08948373794556,3.37707901000977,7.69505167007446,6.57247066497803,10.5945777893066,11.1312599182129,10.5163335800171,12.6249752044678,13.80016040802,13.9376554489136,16.1195659637451,13.2454023361206,15.3179988861084,16.2948780059814,15.135534286499,19.0966682434082,16.6579093933105,21.6846160888672,19.8049297332764,18.8596591949463,17.8730430603027,24.4819049835205,24.6018600463867,23.2335929870605,24.9147491455078,30.2354221343994,34.6389694213867,32.5826683044434,36.525806427002,36.8575630187988,38.9179191589355,43.8408966064453,44.3189811706543,46.3736343383789,55.2595672607422,53.8625640869141,53.4928016662598,68.3908004760742,69.1092758178711,70.3293991088867,75.1658325195313,76.0888061523437,93.761360168457,98.3295974731445,103.375244140625,102.015243530273,119.024871826172,107.758354187012,100.672500610352,103.472785949707,112.696975708008,119.69270324707,118.834091186523,132.043960571289,141.108032226562,137.142349243164,137.786270141602,139.351043701172,145.574157714844,144.107238769531,150.316955566406,158.842971801758,154.499465942383,166.337478637695,162.684906005859,169.854934692383,174.865982055664,162.495758056641,160.939041137695,161.757217407227,160.255661010742,164.458770751953,157.988342285156,151.654144287109,162.015640258789,150.857162475586,145.961181640625,148.463272094727,149.111557006836,146.972900390625,145.343597412109,141.332443237305,148.846466064453,146.600708007813,154.573760986328,148.929351806641,152.112655639648,138.120498657227,138.984954833984,133.535949707031,139.158706665039,132.040328979492,140.161010742188,132.35807800293,120.937370300293,125.575180053711,119.345863342285,119.490394592285,116.690948486328,103.030960083008,106.97045135498,105.697143554688,97.9670562744141,95.6355361938477,94.9645614624023,93.5104522705078,84.0778961181641,85.2606887817383,78.9098815917969,85.1210556030273,83.4201965332031,82.2197494506836,72.2166976928711,68.4782028198242,70.8075942993164,69.1370849609375,63.0787620544434,68.8056793212891,60.9634399414062,51.1835556030273,57.5280303955078,49.4820785522461,50.707389831543,52.3579444885254,48.8835601806641,47.0435523986816,46.4197998046875,45.4308662414551,42.4184989929199,42.5332489013672,34.247142791748,43.3241233825684,30.3335876464844,28.7530269622803,31.3495235443115,29.1996746063232,22.5455684661865,23.6335945129395,23.9009418487549,21.9950561523438,24.7358627319336,18.2367725372314,18.972993850708,16.1403827667236,17.9052848815918,18.0162944793701,19.7820339202881,14.2937250137329,13.3596754074097,14.4960489273071,12.8631687164307,11.4491901397705,11.6072750091553,11.3738746643066
240,1.74816048145294,1.34586369991302,0.279356360435486,0.739853739738464,0.817297458648682,-0.646170496940613,0.280986189842224,-0.683014929294586,0.453934550285339,1.41524732112885,1.03959333896637,1.53732979297638,1.74855673313141,2.88037967681885,3.4263973236084,4.39651250839233,7.21473360061646,6.31580829620361,6.6496434211731,8.14567947387695,6.49677896499634,11.3674545288086,8.39685344696045,10.3931579589844,9.76177787780762,10.4144153594971,12.910135269165,12.6777820587158,12.107385635376,14.9698047637939,14.9784154891968,15.3000450134277,17.1564826965332,16.857873916626,18.1391181945801,19.1302528381348,19.0932216644287,22.0961246490479,26.1148986816406,24.036304473877,27.542459487915,29.9638195037842,35.6765403747559,35.8765716552734,39.1440582275391,43.925968170166,45.9132041931152,49.3186073303223,53.4494171142578,61.1143989562988,61.4562835693359,68.3106994628906,75.8860549926758,73.334228515625,82.5201644897461,89.4374847412109,95.2776870727539,99.3570022583008,110.376052856445,113.646934509277,104.281967163086,106.66389465332,113.24829864502,112.558700561523,116.703369140625,117.908782958984,127.232841491699,129.755950927734,135.094757080078,142.242156982422,149.573608398438,147.970275878906,146.892074584961,160.793258666992,156.617340087891,154.430801391602,156.734420776367,164.945556640625,163.874496459961,166.959884643555,154.960464477539,160.886947631836,161.191284179687,154.679962158203,162.940475463867,158.310821533203,151.863220214844,151.683059692383,153.161087036133,147.73974609375,149.398788452148,141.960632324219,138.606872558594,134.264434814453,147.222640991211,147.873672485352,156.451507568359,149.739700317383,148.28157043457,144.745635986328,140.406265258789,146.207565307617,145.477386474609,139.305252075195,134.934005737305,127.275459289551,128.019470214844,123.626609802246,125.353302001953,118.158996582031,118.62841796875,116.820785522461,106.037200927734,105.975532531738,102.736045837402,102.797065734863,100.638458251953,91.2882537841797,90.1802978515625,93.2058334350586,87.5867614746094,79.6399002075195,86.7956314086914,87.4668350219727,78.2574081420898,71.0406341552734,66.6974639892578,68.4402008056641,64.5881958007812,61.8454284667969,61.9326515197754,61.3676071166992,57.7771415710449,51.7179985046387,53.4863090515137,49.4644927978516,52.2792167663574,50.3062515258789,46.1834945678711,43.1192779541016,43.3602409362793,38.5743217468262,36.3460578918457,36.9602279663086,32.6524276733398,32.7951622009277,32.8571701049805,29.661506652832,27.9156913757324,27.0058441162109,25.4332904815674,21.6399440765381,23.5759887695313,23.9981575012207,23.1969833374023,18.1867427825928,20.3365917205811,18.5438404083252,17.4447574615479,18.1608295440674,13.3021144866943,14.6519336700439,15.1582050323486,14.3088426589966,12.2535629272461,13.8319149017334
245,21.2667064666748,11.3575277328491,5.6586127281189,1.70993173122406,0.413576602935791,-0.305873215198517,-0.2659872174263,0.110643148422241,0.170036673545837,0.758763074874878,0.663392186164856,1.67043387889862,2.0750994682312,1.60985887050629,2.7942795753479,2.96818208694458,3.25693607330322,4.75919389724731,5.17024326324463,4.51139688491821,5.05889368057251,6.75839948654175,7.36048078536987,8.1335277557373,8.8441276550293,7.9282021522522,10.8344669342041,9.33142280578613,11.2091569900513,11.723521232605,12.2406940460205,11.8163347244263,12.6092109680176,14.184024810791,14.8541736602783,16.6142501831055,19.2554759979248,18.7566871643066,20.665828704834,21.9499053955078,24.0289058685303,27.1792011260986,28.6322383880615,33.6572761535645,35.784553527832,36.5417175292969,39.6046752929687,45.4455642700195,48.2486343383789,51.6359748840332,54.4706726074219,61.1265106201172,66.2825012207031,73.2365036010742,72.7065505981445,84.2208480834961,85.4617614746094,91.7861938476563,96.8835830688477,103.404991149902,90.8973770141602,95.5577239990234,99.3151168823242,97.4001541137695,109.472007751465,113.730850219727,117.821273803711,120.890403747559,122.71418762207,128.900909423828,131.809921264648,139.370819091797,138.187622070312,139.650421142578,145.700439453125,147.088409423828,144.606094360352,148.801071166992,156.032745361328,149.332473754883,145.985931396484,150.185531616211,151.645416259766,143.966491699219,148.23600769043,147.026000976562,142.404693603516,141.782745361328,140.16389465332,140.701080322266,141.084838867188,137.108642578125,136.559310913086,136.681838989258,138.827255249023,139.499252319336,142.24967956543,137.845642089844,139.768920898438,137.059494018555,133.350601196289,136.224517822266,131.205291748047,124.157485961914,124.947662353516,125.772590637207,120.281379699707,118.123321533203,114.842071533203,113.919929504395,113.577003479004,101.700561523438,107.720108032227,102.247329711914,97.8852157592773,92.7363891601562,93.0073471069336,89.682746887207,86.5597076416016,83.583740234375,81.4922332763672,79.1731033325195,79.633430480957,73.6801528930664,76.3918228149414,68.1430358886719,63.5034599304199,66.6274719238281,64.4119415283203,60.8734970092773,58.8734397888184,58.4438858032227,53.5887069702148,54.7307281494141,50.9398155212402,48.5888328552246,47.9151420593262,42.7440032958984,41.6523284912109,44.7337188720703,39.765193939209,37.6322135925293,39.3689956665039,33.892032623291,33.1425552368164,31.7852993011475,31.8699703216553,28.5303382873535,28.2578659057617,24.5579681396484,23.9117546081543,20.9488544464111,19.8157157897949,19.3899211883545,19.9276123046875,16.6068019866943,18.6462650299072,16.2648754119873,15.9014053344727,15.4912872314453,15.4862728118896,12.4287176132202,13.5917711257935,13.4058609008789,13.0414342880249,11.5180540084839
250,8.72690010070801,16.0919761657715,18.92018699646,13.1671524047852,7.19701242446899,2.92835664749146,0.23590075969696,0.298050403594971,0.211551308631897,0.403271079063416,0.704833149909973,0.644619107246399,1.21153104305267,1.53714597225189,2.11101293563843,2.71113777160645,3.19503211975098,4.1163067817688,4.93227863311768,4.57083988189697,4.98293495178223,5.24624395370483,6.50407934188843,6.44039726257324,5.90774440765381,6.46464204788208,9.08824157714844,8.68474197387695,9.21029949188232,9.03579521179199,10.7296485900879,11.8292875289917,11.5684814453125,13.0315580368042,13.5746564865112,12.3478479385376,15.1289329528809,15.9073143005371,18.5156764984131,18.0086975097656,21.9929485321045,23.7447299957275,24.7430267333984,26.9179248809814,29.563024520874,29.6457252502441,34.6424751281738,36.8332061767578,38.5269660949707,41.4066963195801,47.3865814208984,47.5211219787598,57.1832008361816,61.5272598266602,65.9803848266602,70.2349014282227,73.4867172241211,74.740852355957,81.8819198608398,85.0639953613281,76.332649230957,81.319465637207,84.4235534667969,88.2472076416016,95.953498840332,99.0101089477539,100.194259643555,101.411933898926,108.562728881836,108.336837768555,110.434463500977,116.830001831055,122.191589355469,120.815032958984,125.769592285156,127.80052947998,124.907386779785,127.918922424316,129.026428222656,130.551239013672,122.417488098145,130.882354736328,130.90071105957,127.25952911377,125.64347076416,123.589950561523,127.758460998535,121.08374786377,123.316627502441,121.017333984375,124.223541259766,117.895652770996,121.313415527344,119.94873046875,115.645477294922,125.00074005127,128.904693603516,128.172332763672,119.383712768555,127.823310852051,119.714416503906,119.43962097168,115.580223083496,115.839477539062,112.255058288574,103.529777526855,109.773483276367,107.78507232666,100.65470123291,103.25545501709,98.6477203369141,97.1456604003906,92.6584243774414,89.6854782104492,86.5056686401367,86.3524551391602,86.8356857299805,81.4507293701172,79.3988037109375,74.7053604125977,76.3860549926758,71.1792068481445,70.2356491088867,67.4916381835938,60.6066474914551,62.8805084228516,63.2486305236816,59.5016555786133,56.7482681274414,52.6477661132812,55.9582748413086,54.5745391845703,48.275218963623,46.7740821838379,42.7094612121582,44.2128028869629,41.7277870178223,39.4251899719238,41.9088134765625,37.2911796569824,34.2612915039063,35.0246124267578,32.7898941040039,31.1682529449463,31.3182468414307,28.2251796722412,27.3541641235352,26.5865116119385,25.9486026763916,24.1497192382813,21.2792911529541,21.2719249725342,16.6830921173096,19.0009708404541,16.8339176177979,16.3424491882324,16.8715171813965,14.0613994598389,14.4563093185425,14.6173839569092,13.2719554901123,13.7411041259766,12.5752277374268,12.647198677063,11.5231237411499,9.77626705169678
255,1.20077502727509,1.65191543102264,2.95230340957642,8.83134651184082,13.4087953567505,13.8693265914917,10.5560073852539,8.25410652160644,4.17395877838135,2.00001621246338,2.44186878204346,1.26666414737701,1.71653544902802,2.78516006469727,2.78353071212769,3.40463447570801,3.62509155273438,4.86090707778931,4.58684873580933,6.37722635269165,4.02667140960693,4.86985111236572,6.8983907699585,7.12238550186157,8.71319580078125,8.67087650299072,7.56630945205688,8.35876750946045,10.5765447616577,10.7636976242065,13.3433122634888,11.4141817092896,12.8966693878174,12.8224802017212,13.4577741622925,13.3683032989502,16.8382129669189,17.534086227417,19.0007705688477,18.4422454833984,20.3289546966553,20.7666625976562,23.4831581115723,26.8768253326416,28.1844348907471,27.7547988891602,31.1367702484131,35.5108451843262,36.3604927062988,41.5538635253906,44.6627006530762,49.4546508789063,52.4743919372559,54.1397857666016,58.7073135375977,59.905445098877,62.7176971435547,65.8384857177734,77.8667373657227,79.3915939331055,68.9811553955078,78.5154342651367,76.0413818359375,86.6462173461914,78.985221862793,86.024772644043,96.4668121337891,96.6139984130859,96.4061965942383,92.404899597168,108.972213745117,108.693351745605,109.816864013672,112.068664550781,114.725227355957,116.289688110352,121.382080078125,119.312370300293,114.161361694336,118.395614624023,116.798866271973,121.167518615723,120.111251831055,120.163780212402,120.804916381836,118.184715270996,121.946144104004,122.548942565918,115.026412963867,118.117889404297,113.294418334961,116.763320922852,116.00040435791,117.701118469238,114.881050109863,123.366859436035,121.56941986084,119.34992980957,112.909629821777,121.287956237793,113.524772644043,115.18238067627,116.620971679688,112.230682373047,108.800338745117,104.903190612793,111.070922851562,103.882781982422,101.602752685547,101.476860046387,95.182243347168,96.4160995483398,95.2463836669922,89.3853988647461,87.4406280517578,88.2273330688477,85.4338760375977,81.6128540039063,79.4173278808594,78.011589050293,78.527587890625,71.8475112915039,70.1140594482422,70.3021392822266,62.0291900634766,64.9732894897461,66.1334609985352,59.4412307739258,57.7456474304199,52.3546295166016,51.5141525268555,50.5267677307129,45.3388824462891,46.8786811828613,40.8687362670898,45.5553970336914,40.6251449584961,41.6097526550293,38.7796783447266,38.7031478881836,33.6130752563477,35.1698875427246,34.9478950500488,31.5778408050537,31.1808986663818,31.3240070343018,26.9795589447021,25.0464935302734,24.0345802307129,22.3162746429443,20.9139423370361,19.7194709777832,18.5527477264404,20.3890151977539,16.7910118103027,18.0236358642578,15.6092395782471,15.4589519500732,14.5884256362915,12.4832735061646,14.2058544158936,12.8530559539795,12.0733489990234,12.2710037231445,11.9682083129883,9.02988433837891
260,0.816529631614685,0.651013493537903,0.472539186477661,0.300032734870911,1.33560645580292,2.44421005249023,6.56357765197754,12.8432645797729,16.3413944244385,13.4823770523071,8.80243873596191,3.59501838684082,2.70212650299072,3.04175710678101,3.06716537475586,4.16904783248901,4.08327436447144,4.70560646057129,4.76731443405151,6.00059223175049,6.51479578018188,6.99510955810547,7.07594108581543,7.83448553085327,8.51044750213623,8.28675556182861,9.13193893432617,8.97941017150879,9.95043087005615,10.3919334411621,12.4868698120117,12.6029834747314,12.1944618225098,13.0027093887329,14.3067626953125,14.1318531036377,16.5757369995117,17.0151252746582,17.8241920471191,16.5954360961914,22.2253074645996,21.4562377929687,21.6679382324219,26.1373291015625,29.1371917724609,27.9984169006348,29.2122592926025,33.0541687011719,37.5630149841309,38.8973731994629,42.6195907592773,43.2514152526855,48.7464294433594,52.4907302856445,54.8424949645996,59.1858139038086,60.4580955505371,62.1545906066895,73.5108184814453,71.8838272094727,62.4680671691895,66.7004318237305,73.1127319335938,75.705436706543,75.4389190673828,81.6204223632813,84.948860168457,85.3348922729492,87.7995758056641,93.5924530029297,96.4320220947266,98.0436706542969,100.93465423584,104.826271057129,105.573600769043,109.154396057129,109.314468383789,109.678802490234,111.741691589355,112.001159667969,115.245956420898,115.671775817871,115.624015808105,115.287696838379,114.543884277344,112.597991943359,113.098251342773,112.54370880127,112.952774047852,111.75284576416,107.118667602539,112.482627868652,109.805488586426,110.83056640625,113.644905090332,117.528587341309,119.141098022461,117.075393676758,118.337127685547,112.06324005127,118.443222045898,115.635894775391,109.181427001953,112.991668701172,109.557441711426,107.350723266602,103.724563598633,100.688163757324,98.3129806518555,99.7218551635742,94.6383361816406,94.3415069580078,88.0888519287109,88.7122344970703,89.1713562011719,83.3795776367187,84.7468795776367,78.7156372070312,75.7051315307617,75.673469543457,74.5622711181641,69.4613037109375,72.9404373168945,66.5285568237305,64.3216094970703,65.981086730957,59.4390487670898,58.2303657531738,55.7701606750488,55.0175399780273,56.0012092590332,48.2428855895996,50.6302490234375,47.0235023498535,46.1734275817871,44.775390625,44.1553192138672,41.3291625976562,36.1342239379883,37.7785835266113,37.0382270812988,35.7805786132812,33.504753112793,32.076587677002,29.609317779541,30.8042621612549,28.8565216064453,27.18115234375,25.4019832611084,24.4696006774902,21.0353603363037,19.2487201690674,18.64870262146,18.7415714263916,17.6542816162109,17.2971954345703,15.7386569976807,16.4583606719971,13.3648633956909,14.3675880432129,13.2661371231079,13.0583915710449,11.7337379455566,10.8839807510376,10.9940633773804,10.7616968154907
265.070007324219,42.0661354064941,8.42212772369385,1.6225084066391,1.25883090496063,0.886344313621521,0.954043507575989,0.895235061645508,1.66198408603668,3.46238613128662,7.04916429519653,10.8998012542725,14.92516040802,13.6940250396729,10.61181640625,6.48404169082642,5.92312240600586,5.39117431640625,4.90395736694336,5.47459602355957,6.02866125106812,5.98541784286499,7.98520803451538,7.8845944404602,8.84742736816406,9.40286445617676,9.24434471130371,10.0612049102783,9.87893009185791,10.5557708740234,9.99470138549805,11.1278867721558,12.7373762130737,13.2128057479858,13.7575168609619,13.6850786209106,13.7044858932495,14.8640270233154,15.043999671936,16.2842540740967,18.5375289916992,19.6176528930664,19.9157829284668,21.8191146850586,22.7882957458496,24.8663883209229,26.2509784698486,28.2656326293945,31.2816181182861,35.1242141723633,37.1962852478027,38.1045227050781,39.6001129150391,39.9717559814453,43.8680000305176,47.3730506896973,50.6026268005371,52.1626091003418,53.8335266113281,61.0841522216797,61.9548568725586,57.0864944458008,58.3010025024414,59.2333908081055,62.1799964904785,67.6519775390625,72.4191741943359,74.134521484375,75.4739303588867,76.9355545043945,77.5262222290039,80.5851593017578,84.8304595947266,89.3723754882813,92.4538269042969,95.321907043457,95.3963470458984,92.1791000366211,97.7519149780273,94.0769271850586,99.3442153930664,97.0119400024414,95.2530899047852,98.0676345825195,100.259757995605,98.7110977172852,98.6091079711914,97.3040466308594,99.8984680175781,95.5093536376953,96.2220687866211,98.1698913574219,97.2182846069336,99.1809387207031,98.0796432495117,98.0340270996094,106.114044189453,101.899856567383,102.510948181152,103.425537109375,100.56468963623,100.789482116699,102.116905212402,96.5908660888672,97.4656829833984,91.9511032104492,97.2184143066406,93.8846435546875,90.8046569824219,88.4072113037109,90.5669860839844,83.674690246582,86.6695785522461,83.1601104736328,80.9608764648438,76.376823425293,76.2315292358398,75.4301834106445,71.5415420532227,66.8766784667969,67.4766235351562,66.1888809204102,66.4361038208008,66.166877746582,61.9320030212402,57.5284461975098,58.3968276977539,55.7252349853516,52.203727722168,54.7648506164551,51.7672576904297,46.6894798278809,50.336841583252,43.6231269836426,42.3158302307129,41.3843421936035,38.8676948547363,40.1461753845215,35.3713531494141,35.9801750183105,33.8177490234375,33.6597366333008,31.2093563079834,29.418420791626,30.6106224060059,26.5257434844971,27.737585067749,26.2211074829102,22.9783916473389,24.5742282867432,21.6579818725586,19.8976898193359,18.350248336792,17.8643112182617,18.0426578521729,16.1152324676514,14.030101776123,15.6026000976562,15.3790531158447,13.4895248413086,12.2221183776855,13.4411725997925,11.9932994842529,11.5246343612671,11.28786277771,10.1437816619873,9.32086849212647
