Wavelength (nm),Intensity (a.u.),Z Axis,
,4june12L114epi_EM_270.00,4june12L114epi_EM_272.00,4june12L114epi_EM_274.00,4june12L114epi_EM_276.00,4june12L114epi_EM_278.00,4june12L114epi_EM_280.00,4june12L114epi_EM_282.00,4june12L114epi_EM_284.00,4june12L114epi_EM_286.00,4june12L114epi_EM_288.00,4june12L114epi_EM_290.00,4june12L114epi_EM_292.00,4june12L114epi_EM_294.00,4june12L114epi_EM_296.00,4june12L114epi_EM_298.00,4june12L114epi_EM_300.00,4june12L114epi_EM_302.00,4june12L114epi_EM_304.00,4june12L114epi_EM_306.00,4june12L114epi_EM_308.00,4june12L114epi_EM_310.00,4june12L114epi_EM_312.00,4june12L114epi_EM_314.00,4june12L114epi_EM_316.00,4june12L114epi_EM_318.00,4june12L114epi_EM_320.00,4june12L114epi_EM_322.00,4june12L114epi_EM_324.00,4june12L114epi_EM_326.00,4june12L114epi_EM_328.00,4june12L114epi_EM_330.00,4june12L114epi_EM_332.00,4june12L114epi_EM_334.00,4june12L114epi_EM_336.00,4june12L114epi_EM_338.00,4june12L114epi_EM_340.00,4june12L114epi_EM_342.00,4june12L114epi_EM_344.00,4june12L114epi_EM_346.00,4june12L114epi_EM_348.00,4june12L114epi_EM_350.00,4june12L114epi_EM_352.00,4june12L114epi_EM_354.00,4june12L114epi_EM_356.00,4june12L114epi_EM_358.00,4june12L114epi_EM_360.00,4june12L114epi_EM_362.00,4june12L114epi_EM_364.00,4june12L114epi_EM_366.00,4june12L114epi_EM_368.00,4june12L114epi_EM_370.00,4june12L114epi_EM_372.00,4june12L114epi_EM_374.00,4june12L114epi_EM_376.00,4june12L114epi_EM_378.00,4june12L114epi_EM_380.00,4june12L114epi_EM_382.00,4june12L114epi_EM_384.00,4june12L114epi_EM_386.00,4june12L114epi_EM_388.00,4june12L114epi_EM_390.00,4june12L114epi_EM_392.00,4june12L114epi_EM_394.00,4june12L114epi_EM_396.00,4june12L114epi_EM_398.00,4june12L114epi_EM_400.00,4june12L114epi_EM_402.00,4june12L114epi_EM_404.00,4june12L114epi_EM_406.00,4june12L114epi_EM_408.00,4june12L114epi_EM_410.00,4june12L114epi_EM_412.00,4june12L114epi_EM_414.00,4june12L114epi_EM_416.00,4june12L114epi_EM_418.00,4june12L114epi_EM_420.00,4june12L114epi_EM_422.00,4june12L114epi_EM_424.00,4june12L114epi_EM_426.00,4june12L114epi_EM_428.00,4june12L114epi_EM_430.00,4june12L114epi_EM_432.00,4june12L114epi_EM_434.00,4june12L114epi_EM_436.00,4june12L114epi_EM_438.00,4june12L114epi_EM_440.00,4june12L114epi_EM_442.00,4june12L114epi_EM_444.00,4june12L114epi_EM_446.00,4june12L114epi_EM_448.00,4june12L114epi_EM_450.00,4june12L114epi_EM_452.00,4june12L114epi_EM_454.00,4june12L114epi_EM_456.00,4june12L114epi_EM_458.00,4june12L114epi_EM_460.00,4june12L114epi_EM_462.00,4june12L114epi_EM_464.00,4june12L114epi_EM_466.00,4june12L114epi_EM_468.00,4june12L114epi_EM_470.00,4june12L114epi_EM_472.00,4june12L114epi_EM_474.00,4june12L114epi_EM_476.00,4june12L114epi_EM_478.00,4june12L114epi_EM_480.00,4june12L114epi_EM_482.00,4june12L114epi_EM_484.00,4june12L114epi_EM_486.00,4june12L114epi_EM_488.00,4june12L114epi_EM_490.00,4june12L114epi_EM_492.00,4june12L114epi_EM_494.00,4june12L114epi_EM_496.00,4june12L114epi_EM_498.00,4june12L114epi_EM_500.00,4june12L114epi_EM_502.00,4june12L114epi_EM_504.00,4june12L114epi_EM_506.00,4june12L114epi_EM_508.00,4june12L114epi_EM_510.00,4june12L114epi_EM_512.00,4june12L114epi_EM_514.00,4june12L114epi_EM_516.00,4june12L114epi_EM_518.00,4june12L114epi_EM_520.00,4june12L114epi_EM_522.00,4june12L114epi_EM_524.00,4june12L114epi_EM_526.00,4june12L114epi_EM_528.00,4june12L114epi_EM_530.00,4june12L114epi_EM_532.00,4june12L114epi_EM_534.00,4june12L114epi_EM_536.00,4june12L114epi_EM_538.00,4june12L114epi_EM_540.00,4june12L114epi_EM_542.00,4june12L114epi_EM_544.00,4june12L114epi_EM_546.00,4june12L114epi_EM_548.00,4june12L114epi_EM_550.00,4june12L114epi_EM_552.00,4june12L114epi_EM_554.00,4june12L114epi_EM_556.00,4june12L114epi_EM_558.00,4june12L114epi_EM_560.00,4june12L114epi_EM_562.00,4june12L114epi_EM_564.00,4june12L114epi_EM_566.00,4june12L114epi_EM_568.00,4june12L114epi_EM_570.00,4june12L114epi_EM_572.00,4june12L114epi_EM_574.00,4june12L114epi_EM_576.00,4june12L114epi_EM_578.00,4june12L114epi_EM_580.00,4june12L114epi_EM_582.00,4june12L114epi_EM_584.00,4june12L114epi_EM_586.00,4june12L114epi_EM_588.00,4june12L114epi_EM_590.00,4june12L114epi_EM_592.00,4june12L114epi_EM_594.00,4june12L114epi_EM_596.00,4june12L114epi_EM_598.00,4june12L114epi_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.145961046218872,0.812122702598572,0.919134020805359,2.30935430526733,2.15774393081665,1.99017071723938,3.80464696884155,4.43606328964233,4.57762002944946,4.92604970932007,10.662989616394,12.9897565841675,12.2842388153076,15.2945108413696,18.6195907592773,18.8469619750977,20.6842651367187,22.2527732849121,27.158275604248,25.9336776733398,26.7173080444336,31.3651580810547,31.4920806884766,31.3386764526367,31.0965194702148,29.0518074035645,32.8021278381348,33.4980621337891,37.6108360290527,37.9778747558594,35.0555877685547,38.6443214416504,33.5910491943359,36.140380859375,40.2252464294434,41.8425483703613,38.0822525024414,41.1008644104004,40.1237449645996,41.2562675476074,36.1223678588867,41.804386138916,50.1715087890625,38.0314102172852,47.0221672058105,49.3700714111328,47.0619506835937,50.5105972290039,52.837890625,51.5002746582031,54.2417221069336,58.9126777648926,63.0260543823242,63.7332916259766,70.454231262207,73.6321716308594,68.6136016845703,75.1749420166016,78.7126312255859,76.9635009765625,68.6349563598633,67.6673202514648,64.2140426635742,73.8071975708008,76.1628875732422,76.3427200317383,77.4588775634766,74.4387741088867,83.7401580810547,79.8803405761719,87.4621734619141,88.2799224853516,88.3792724609375,83.8084259033203,89.1179428100586,89.0803909301758,90.4980392456055,90.9678192138672,91.7677230834961,97.6476974487305,86.8329391479492,87.0657730102539,90.3804244995117,90.0033493041992,91.7542037963867,89.2487258911133,79.7224273681641,82.9065246582031,79.3322982788086,81.7330627441406,75.4936218261719,77.3954849243164,77.8281021118164,79.2960586547852,77.2128982543945,78.0567321777344,75.4799346923828,78.0707550048828,82.106575012207,70.2556228637695,73.9566497802734,72.1811294555664,71.0010299682617,70.4666290283203,62.647045135498,65.8616485595703,63.7346954345703,58.3521766662598,58.2885360717773,56.3693199157715,60.50244140625,55.6413841247559,51.0043563842773,55.1548309326172,51.9600715637207,50.2141914367676,42.9492301940918,46.9106521606445,46.7457962036133,42.665340423584,35.5203857421875,37.9040641784668,34.4773101806641,36.119987487793,33.3665885925293,33.8475685119629,34.9272994995117,32.2026138305664,30.7879371643066,31.9880828857422,28.8881301879883,29.4989700317383,28.3392219543457,25.4235076904297,24.5310821533203,24.0257568359375,29.0112724304199,21.1835746765137,19.7694206237793,17.7090339660645,19.4522094726562,18.7374992370605,19.8315849304199,19.5164451599121,18.3360290527344,16.855094909668,14.2147846221924,9.75621604919434,13.0310678482056,14.6287593841553,12.6018333435059,10.0269956588745,11.241753578186,10.4842681884766,11.6514530181885,9.96153926849365,7.92602634429932,5.69203472137451,9.29565715789795,7.97479915618897,6.04054117202759,5.57583332061768,6.07548999786377,5.26583576202393,3.5250678062439,5.33669233322144
235,-0.833304464817047,2.41517162322998,0.651378989219666,1.98538541793823,0.387411236763001,0.309657216072082,1.80312871932983,1.95079469680786,2.7075355052948,1.87989807128906,4.95696973800659,4.17069435119629,6.2751898765564,6.15609979629517,11.7355356216431,9.58837795257568,12.5072755813599,11.8644905090332,13.2950286865234,17.0136108398438,15.0878019332886,17.8320236206055,17.6416053771973,19.285285949707,18.329418182373,19.0388565063477,18.0439453125,20.1111106872559,22.3775596618652,21.9534568786621,23.8143539428711,18.4211120605469,21.237606048584,26.9608306884766,25.2908592224121,24.0671577453613,28.2889633178711,29.7304992675781,26.6397094726562,28.2913246154785,30.2141304016113,29.8678703308105,34.8701171875,32.1890029907227,34.0443801879883,36.1853065490723,41.423511505127,40.8374481201172,41.8060455322266,42.3252182006836,44.2536544799805,47.255298614502,47.9769821166992,53.7060203552246,52.7909545898438,56.6779594421387,57.4971885681152,53.4328689575195,60.7145385742188,61.612232208252,53.2553443908691,60.4970893859863,60.6513290405273,67.5952453613281,63.9673919677734,70.5579223632813,65.0893173217773,72.5991592407227,77.1756362915039,70.860237121582,72.1332931518555,76.0313186645508,72.4580230712891,79.7749938964844,81.9774169921875,82.9053192138672,80.3009719848633,85.7778778076172,79.6036911010742,74.9701232910156,80.4184722900391,79.0682830810547,79.5267715454102,78.2273406982422,77.2117385864258,77.5090179443359,73.9134750366211,70.5207672119141,72.3990249633789,75.7269439697266,73.1061859130859,66.881965637207,69.4706192016602,66.2065811157227,69.048583984375,67.7972640991211,70.5101623535156,69.4196624755859,69.7822723388672,69.3664779663086,66.1990280151367,64.7056579589844,64.6620788574219,65.9591903686523,60.7034339904785,59.2962112426758,56.5284080505371,61.4847984313965,57.2836418151855,53.1981582641602,54.6632385253906,56.1183319091797,52.155689239502,49.4594421386719,41.5116157531738,48.9297981262207,38.459285736084,40.3388595581055,42.3399658203125,38.1637649536133,39.9739646911621,37.0289726257324,38.2602691650391,36.6748733520508,33.9582290649414,30.2416572570801,27.0240020751953,27.5710906982422,35.408260345459,30.8929061889648,25.1333045959473,28.0682487487793,24.2510795593262,24.0095405578613,26.0897445678711,21.0010757446289,21.6310653686523,21.370922088623,19.3488998413086,18.6308975219727,17.097297668457,19.9321403503418,15.8828191757202,15.9259996414185,14.8190021514893,14.5384473800659,14.3174419403076,13.1027660369873,12.6248807907104,10.9933204650879,10.5599365234375,10.1815452575684,9.83574199676514,10.1503973007202,10.417896270752,8.36561584472656,8.04463005065918,6.78165197372436,6.97414112091064,8.45986843109131,6.55100774765015,5.72888994216919,4.55854797363281,6.99566555023193,5.8990273475647,6.98257255554199
240,2.36991357803345,1.13669419288635,0.0437777042388916,0.910241007804871,0.376846075057983,0.242883443832397,-0.579931259155273,0.145256280899048,1.22666072845459,2.18815994262695,1.32131743431091,2.90115594863892,3.4202127456665,6.06633377075195,7.18179988861084,6.37110996246338,6.4856481552124,9.40193843841553,7.69580841064453,7.96503829956055,9.58260250091553,10.1724901199341,8.1430778503418,12.7668628692627,9.99172401428223,9.83389186859131,11.5005168914795,11.6597442626953,15.0261430740356,15.7135896682739,13.4808683395386,14.7474670410156,17.3701286315918,15.9749460220337,18.1797790527344,19.4447937011719,21.4278182983398,18.9880676269531,18.9736671447754,23.0488357543945,21.0091285705566,24.7620544433594,25.5148544311523,29.9061317443848,33.1474876403809,28.823070526123,30.0600318908691,36.0458869934082,36.8777008056641,39.5124740600586,40.9790496826172,39.6279182434082,42.9154510498047,44.6513023376465,44.913501739502,50.1899032592773,53.1791343688965,56.667667388916,59.6043815612793,57.3545799255371,53.1215591430664,54.9496726989746,57.3819961547852,66.575309753418,62.1623229980469,64.7963562011719,61.7418212890625,67.1841201782227,67.9497604370117,69.2135848999023,70.9299774169922,73.2381210327148,77.9472427368164,79.2549133300781,76.4383087158203,79.0405578613281,79.5903701782227,76.1008071899414,81.2675552368164,80.7312774658203,75.8784790039063,79.1106185913086,78.2978591918945,75.5276565551758,74.8495864868164,74.2419128417969,75.8464508056641,73.3894882202148,75.983528137207,72.7291717529297,74.4827499389648,70.1030578613281,73.0048294067383,63.8003692626953,69.371467590332,67.3831176757812,75.5050888061523,68.8903503417969,67.6184005737305,69.0294647216797,64.0313491821289,63.075798034668,63.4174346923828,59.1575088500977,62.2764167785645,58.6774559020996,58.0240669250488,54.7202110290527,52.5815963745117,53.9056816101074,49.8485717773438,53.6184921264648,49.0304374694824,46.8844184875488,47.8350410461426,48.5894470214844,47.3084411621094,40.9952163696289,44.3410110473633,38.5004348754883,39.9758338928223,37.3636665344238,34.5234260559082,36.8593940734863,33.5354309082031,36.510669708252,31.8481674194336,29.1450843811035,27.4798889160156,30.6179580688477,29.0669746398926,25.084415435791,25.490364074707,21.9401741027832,24.501277923584,21.0669174194336,22.5644187927246,19.7689743041992,19.4779243469238,16.8375205993652,19.427433013916,17.3389358520508,16.8253555297852,14.6916666030884,13.3370637893677,12.9398612976074,13.9261627197266,14.2066078186035,13.7419204711914,11.309118270874,8.83443260192871,10.5601062774658,8.59851264953613,8.96722793579102,10.5538167953491,8.36043357849121,6.76387786865234,5.5684494972229,5.3164587020874,5.68958711624146,5.55730152130127,4.72542381286621,6.71550989151001,4.75241851806641,6.1093373298645,5.55242538452148
245,25.8710517883301,17.2765808105469,7.20058917999268,1.88606214523315,0.831192016601562,0.276102066040039,0.233423352241516,-0.152912735939026,-0.0153234004974365,0.984374046325684,0.472855925559998,1.65276789665222,3.28506946563721,3.19223546981812,4.09397602081299,5.72170352935791,6.05164527893066,5.40948581695557,5.82523918151855,7.07253932952881,7.06788158416748,8.48823261260986,7.55959987640381,10.2967882156372,9.20687198638916,9.10270118713379,8.79318714141846,9.74221038818359,10.8991823196411,10.2868576049805,12.3638668060303,11.9897918701172,12.0624713897705,13.4457588195801,14.2097578048706,14.4707260131836,13.303840637207,16.7563400268555,16.5001983642578,16.599437713623,19.2189979553223,21.4238967895508,22.1284408569336,21.8399047851562,22.4566535949707,26.0016822814941,26.007984161377,31.4749221801758,30.8109169006348,30.7180442810059,33.7868309020996,36.6668663024902,40.0772247314453,41.4585800170898,42.5114250183105,42.6234321594238,44.9225006103516,49.1711692810059,52.2469367980957,52.6935424804687,45.1728591918945,49.941219329834,52.7233772277832,52.1694259643555,53.8703193664551,58.8490753173828,62.1461181640625,61.3473854064941,60.4132080078125,60.920841217041,64.6436767578125,67.0207366943359,65.8607177734375,67.6339340209961,69.1587753295898,67.9963989257812,74.3421401977539,73.5990295410156,72.0054473876953,70.8408279418945,69.4608840942383,68.4135513305664,68.0038070678711,67.0233459472656,62.5328483581543,68.8025207519531,70.8335189819336,66.7164154052734,66.6099090576172,62.3738899230957,65.3716735839844,62.747501373291,59.8335723876953,61.7482948303223,61.7223014831543,63.0956344604492,62.3606300354004,61.9445152282715,59.7482223510742,63.7201766967773,63.1435089111328,57.4038734436035,58.750373840332,58.678825378418,53.3298072814941,59.0842056274414,56.6899757385254,52.508113861084,52.2401695251465,50.6893768310547,48.2848777770996,50.3976554870605,44.5492095947266,44.3146324157715,41.8677825927734,44.7844696044922,42.9248199462891,40.99951171875,38.4295043945313,39.148323059082,38.7505836486816,35.1936149597168,37.1171493530273,34.7243156433105,31.422679901123,29.8257102966309,29.1889457702637,28.3157424926758,27.1775436401367,27.7331848144531,25.7531356811523,22.0665893554687,23.5595664978027,23.2358131408691,21.2840957641602,20.1319427490234,20.0021781921387,19.1553535461426,19.6721801757813,19.3537483215332,16.7500839233398,16.250675201416,16.689510345459,15.1587553024292,14.9851980209351,12.8951807022095,13.752968788147,12.6624059677124,11.9574289321899,12.389142036438,10.3251724243164,8.44946002960205,8.91207885742188,8.79068756103516,7.87765598297119,8.30350208282471,8.62680625915527,6.88799810409546,6.28878688812256,6.40828847885132,5.94009685516357,6.20144462585449,6.2970552444458,5.48785781860352,4.60223579406738,3.95515775680542
250,14.3025960922241,20.987491607666,22.4345741271973,16.9035758972168,9.67319011688232,2.58892869949341,0.671286106109619,0.545817136764526,0.375028371810913,0.686179161071777,2.23135757446289,2.11102986335754,2.99811267852783,3.63356685638428,4.06991672515869,4.11866331100464,4.1490330696106,3.75979423522949,6.40488243103027,6.17818975448608,6.48167514801025,7.46492099761963,7.01372241973877,9.40173053741455,9.50417995452881,7.93148517608643,9.17128467559814,8.87916088104248,10.9527130126953,10.0199527740479,10.1541700363159,12.3764724731445,11.0647296905518,10.6970243453979,11.5439968109131,12.5592937469482,12.7074193954468,12.8240442276001,14.3333129882812,15.5652475357056,14.9281644821167,14.2000350952148,17.7794227600098,16.5869522094727,19.8596496582031,18.5348434448242,20.0072746276855,23.1851577758789,25.2747268676758,25.0312881469727,29.1940689086914,28.3819732666016,30.7053375244141,33.3854827880859,35.6338996887207,37.5025367736816,39.1783714294434,41.8909683227539,42.2651405334473,42.5051383972168,39.6045036315918,42.025463104248,42.5803451538086,42.9371871948242,46.2368850708008,47.1372375488281,47.381175994873,50.7767143249512,49.6608047485352,53.2914237976074,55.9422073364258,55.6675300598145,54.3268051147461,57.0282669067383,56.2679977416992,57.5726699829102,58.7401161193848,57.8704376220703,61.454517364502,57.9182281494141,62.5739479064941,58.5150413513184,58.4242134094238,57.7006530761719,57.6121406555176,58.0024909973145,56.8418617248535,54.1997909545898,55.5738105773926,57.0016212463379,54.9617538452148,55.1693458557129,51.8580551147461,51.876823425293,53.362491607666,57.1864738464355,56.13037109375,53.9845657348633,55.8443450927734,54.1414642333984,55.4452705383301,50.6331100463867,53.7566719055176,50.6116371154785,51.4216804504395,47.9704780578613,45.9002799987793,48.5064430236816,46.7624015808105,46.2306327819824,41.6173629760742,40.6286163330078,38.7028045654297,39.8253440856934,40.1489677429199,37.491039276123,38.3197250366211,36.7063102722168,36.8528518676758,31.8618583679199,32.6048126220703,34.2412567138672,30.3209762573242,29.1372299194336,27.475944519043,29.4635314941406,28.961067199707,24.9791221618652,27.3464012145996,25.0960273742676,22.0996170043945,22.2617149353027,20.7931137084961,19.4049186706543,17.7579154968262,18.6084442138672,16.7711524963379,16.308464050293,16.9245796203613,15.705002784729,13.7565050125122,14.2545490264893,13.3817472457886,13.7574472427368,12.7462949752808,12.3424091339111,11.1008319854736,10.5300798416138,9.71710205078125,9.56125545501709,7.12537002563477,7.77123355865479,7.9348258972168,6.62226915359497,7.5481014251709,6.2515869140625,6.11430311203003,5.60882759094238,6.57043313980103,6.17841720581055,4.8242826461792,5.02485084533691,4.82413291931152,3.97587394714355,5.18217897415161,4.40885305404663
255,1.18367671966553,3.1962833404541,4.42485952377319,10.5979433059692,19.304370880127,16.4134330749512,15.3462915420532,10.7703800201416,6.48376226425171,2.69179439544678,1.97045540809631,2.79495739936829,3.7074146270752,4.27871608734131,4.36698484420776,4.04639387130737,5.04189395904541,6.85983562469482,6.64217758178711,6.86535930633545,8.28823184967041,8.22354602813721,9.69473266601562,10.1833410263062,8.23605728149414,8.22776031494141,9.45163822174072,10.1946773529053,11.8629760742187,9.87802219390869,9.20802783966065,11.744104385376,11.2948703765869,10.5822248458862,13.3581390380859,13.0244808197021,12.2744035720825,14.4033117294312,14.539023399353,13.9990682601929,15.2346792221069,15.9451322555542,17.1734733581543,17.6999168395996,17.6923179626465,20.1838569641113,20.3020935058594,22.2256088256836,23.1908531188965,22.697322845459,26.4767990112305,26.1697387695313,27.2719345092773,30.4411354064941,31.4209327697754,32.7198524475098,35.2385025024414,35.3235092163086,39.3473205566406,40.5170135498047,32.637523651123,36.3488845825195,39.5671615600586,36.5145378112793,38.3008460998535,42.3498115539551,42.2324371337891,45.785343170166,44.8901405334473,46.1621360778809,49.5408935546875,48.4928131103516,51.8515701293945,51.8721046447754,55.6756362915039,54.7811050415039,52.9933738708496,55.306812286377,56.1001815795898,55.2398910522461,53.9898490905762,55.8081169128418,53.0898971557617,53.6160583496094,55.9404716491699,53.931282043457,54.557258605957,51.2669792175293,50.3061981201172,50.9564743041992,50.2433776855469,52.6114692687988,52.0935249328613,50.6846580505371,50.1853294372559,50.8329620361328,54.1487770080566,55.05419921875,52.6892280578613,49.9216003417969,54.7244529724121,49.85986328125,49.1908721923828,52.3509750366211,45.4010925292969,50.1248168945313,46.0745658874512,43.0901718139648,44.1324691772461,42.5691108703613,43.9868850708008,40.3775672912598,40.9196891784668,37.460807800293,38.3706550598145,36.4662895202637,33.839900970459,34.6608734130859,32.5499572753906,33.499210357666,30.6554756164551,29.4418106079102,26.949405670166,28.5919227600098,26.5990219116211,26.4430389404297,26.730655670166,23.2048797607422,25.1642913818359,20.8304672241211,21.6583099365234,23.6786460876465,20.3455696105957,16.9060134887695,17.8120346069336,20.7580909729004,18.8682022094727,17.7436408996582,15.9223165512085,17.5866470336914,15.8230752944946,13.0826845169067,13.4260997772217,12.3812570571899,11.9040193557739,12.3146238327026,10.1311225891113,12.6793155670166,10.6918878555298,9.4558219909668,8.27841377258301,7.57150459289551,9.15481758117676,6.82560682296753,7.74659156799316,7.57045078277588,6.59560823440552,7.11832618713379,5.85294914245606,4.38300657272339,5.07743120193481,3.92454528808594,5.49283218383789,4.1053729057312,3.7047848701477,3.63550662994385
260,0.307066679000854,1.09029912948608,0.858004450798035,0.99884557723999,1.70793080329895,3.48734903335571,9.48115921020508,18.9715270996094,22.2027053833008,18.537727355957,11.2003707885742,5.96208143234253,4.90773248672485,6.52889347076416,5.56721353530884,6.71929740905762,5.97414445877075,7.03886604309082,8.00866508483887,8.26052856445313,7.79597949981689,9.1840353012085,9.3830509185791,9.12862300872803,11.0384340286255,9.01011753082275,11.2600593566895,10.9300222396851,10.6278619766235,12.1385154724121,11.0878038406372,12.3692312240601,11.6000604629517,13.1024904251099,12.7466135025024,13.0435380935669,14.4149599075317,13.7489919662476,14.877815246582,15.5787439346313,13.231689453125,16.8645935058594,17.0052261352539,17.154296875,17.8488578796387,19.2550621032715,20.3762321472168,22.0104141235352,22.2249221801758,23.2761726379395,24.760498046875,25.4122924804687,26.9831008911133,28.7102241516113,29.171947479248,32.6583976745605,35.0124588012695,35.3329582214355,35.4295501708984,36.4208526611328,32.0949974060059,33.7545623779297,35.6026306152344,35.83203125,38.223690032959,39.5548057556152,40.0464897155762,40.8340148925781,42.3101577758789,43.759693145752,43.5350952148438,46.5269927978516,44.7487678527832,46.9980392456055,48.5740280151367,51.959156036377,51.7428665161133,51.5420761108398,48.6967124938965,51.5379676818848,50.428783416748,51.4893112182617,51.3912582397461,53.0907897949219,51.543041229248,50.4460830688477,50.1592750549316,47.6562919616699,48.2892913818359,50.3627319335937,51.1558151245117,51.8146476745605,48.358814239502,48.0711441040039,48.0478134155273,49.0570297241211,51.5397834777832,50.5319595336914,49.3978843688965,49.8623847961426,49.429271697998,48.7615966796875,48.0247459411621,48.5981941223145,44.8076667785645,46.823860168457,46.6496734619141,43.159912109375,42.3152122497559,42.1622657775879,37.5150985717773,39.8798446655273,37.6064605712891,36.5861968994141,37.6468467712402,36.661563873291,35.7836837768555,34.578197479248,32.859317779541,33.2763900756836,33.7260818481445,30.2673301696777,29.9450874328613,30.3206329345703,27.2651672363281,26.3423156738281,26.958568572998,25.3083381652832,23.444507598877,22.4300575256348,21.9247550964355,20.9371681213379,20.3148727416992,20.673900604248,19.650951385498,16.6259384155273,17.2768936157227,15.8618040084839,17.1822090148926,14.9881982803345,15.4109945297241,14.627589225769,13.5214309692383,13.529953956604,12.3823747634888,9.93764877319336,11.2390422821045,11.3737182617187,9.72677326202393,10.7739963531494,7.73532962799072,8.58114910125732,7.93667316436768,6.84557437896729,6.96558475494385,7.5031042098999,6.40014553070068,5.7753849029541,6.12646532058716,5.64067316055298,5.59063625335693,4.62377452850342,4.57894659042358,4.5162239074707,4.45484685897827,3.90153312683105
265.070007324219,43.4850883483887,7.59498500823975,1.76183652877808,1.27571606636047,1.13882827758789,1.27577614784241,1.96996879577637,3.29103422164917,5.12800025939941,11.5011119842529,14.9873552322388,20.6641120910645,22.7109985351562,15.6632261276245,11.8410634994507,8.45408916473389,7.83767032623291,8.01779842376709,9.09511566162109,9.33595657348633,8.92544651031494,9.43716239929199,11.0340356826782,9.96706676483154,11.4608869552612,9.39061546325684,11.1017694473267,10.0773601531982,12.0885763168335,10.2907962799072,11.7020559310913,12.4542961120605,12.5043849945068,13.6574211120605,12.2026233673096,13.8687562942505,14.1757593154907,13.0130662918091,12.2227754592896,14.5240125656128,15.3609399795532,14.6617746353149,15.6881017684937,17.6670913696289,16.2306175231934,18.3483619689941,18.2257347106934,19.0653915405273,20.6050033569336,21.3507843017578,21.8003082275391,25.8916549682617,24.4040031433105,27.5173377990723,25.6618995666504,27.0385551452637,28.5682716369629,30.4563179016113,29.5609016418457,33.1423759460449,27.3908920288086,27.9800338745117,31.1654777526855,29.4888801574707,31.947452545166,34.7003440856934,34.2818603515625,32.4004249572754,35.727668762207,38.0844078063965,36.7197036743164,37.8158493041992,39.9531288146973,40.6963424682617,41.3362159729004,42.2672462463379,42.5718193054199,42.2637100219727,43.1728782653809,42.7518157958984,44.7104949951172,42.7994651794434,42.9216232299805,41.2939910888672,46.5078773498535,40.4567527770996,42.2217063903809,42.0631484985352,42.4227142333984,41.0875625610352,43.0246887207031,40.5472259521484,43.3195724487305,43.3881149291992,44.7634544372559,43.8356246948242,45.9838523864746,45.295581817627,43.4214286804199,43.4253196716309,41.461067199707,41.9773025512695,41.8303413391113,40.503776550293,41.8688049316406,41.0127906799316,38.5918617248535,36.3650169372559,38.9701843261719,36.630500793457,34.6873168945313,35.2488021850586,36.1258583068848,35.4250869750977,31.5309143066406,29.4139289855957,29.7474403381348,32.0847702026367,30.4526634216309,30.8585166931152,29.8267631530762,26.2953643798828,26.9660491943359,25.7723197937012,25.4507255554199,23.578197479248,22.7175064086914,21.7204170227051,22.1920166015625,19.9879112243652,19.1764221191406,18.0574684143066,18.1838531494141,18.696949005127,16.8826065063477,15.8312940597534,15.8674669265747,15.0098123550415,15.5574045181274,14.0638332366943,13.2866773605347,12.2135705947876,12.3761281967163,11.7369136810303,10.4729843139648,10.6162376403809,10.6157836914062,10.295841217041,9.79383563995361,9.31625270843506,8.12450981140137,7.62120246887207,7.33193874359131,7.34753894805908,6.02454328536987,5.97857570648193,6.4201807975769,6.0038743019104,6.04710531234741,5.17583608627319,4.05272340774536,4.57407999038696,3.60379219055176,3.2567286491394,4.07286643981934,3.92610168457031
