Wavelength (nm),Intensity (a.u.),Z Axis,
,6june12L302_EM_270.00,6june12L302_EM_272.00,6june12L302_EM_274.00,6june12L302_EM_276.00,6june12L302_EM_278.00,6june12L302_EM_280.00,6june12L302_EM_282.00,6june12L302_EM_284.00,6june12L302_EM_286.00,6june12L302_EM_288.00,6june12L302_EM_290.00,6june12L302_EM_292.00,6june12L302_EM_294.00,6june12L302_EM_296.00,6june12L302_EM_298.00,6june12L302_EM_300.00,6june12L302_EM_302.00,6june12L302_EM_304.00,6june12L302_EM_306.00,6june12L302_EM_308.00,6june12L302_EM_310.00,6june12L302_EM_312.00,6june12L302_EM_314.00,6june12L302_EM_316.00,6june12L302_EM_318.00,6june12L302_EM_320.00,6june12L302_EM_322.00,6june12L302_EM_324.00,6june12L302_EM_326.00,6june12L302_EM_328.00,6june12L302_EM_330.00,6june12L302_EM_332.00,6june12L302_EM_334.00,6june12L302_EM_336.00,6june12L302_EM_338.00,6june12L302_EM_340.00,6june12L302_EM_342.00,6june12L302_EM_344.00,6june12L302_EM_346.00,6june12L302_EM_348.00,6june12L302_EM_350.00,6june12L302_EM_352.00,6june12L302_EM_354.00,6june12L302_EM_356.00,6june12L302_EM_358.00,6june12L302_EM_360.00,6june12L302_EM_362.00,6june12L302_EM_364.00,6june12L302_EM_366.00,6june12L302_EM_368.00,6june12L302_EM_370.00,6june12L302_EM_372.00,6june12L302_EM_374.00,6june12L302_EM_376.00,6june12L302_EM_378.00,6june12L302_EM_380.00,6june12L302_EM_382.00,6june12L302_EM_384.00,6june12L302_EM_386.00,6june12L302_EM_388.00,6june12L302_EM_390.00,6june12L302_EM_392.00,6june12L302_EM_394.00,6june12L302_EM_396.00,6june12L302_EM_398.00,6june12L302_EM_400.00,6june12L302_EM_402.00,6june12L302_EM_404.00,6june12L302_EM_406.00,6june12L302_EM_408.00,6june12L302_EM_410.00,6june12L302_EM_412.00,6june12L302_EM_414.00,6june12L302_EM_416.00,6june12L302_EM_418.00,6june12L302_EM_420.00,6june12L302_EM_422.00,6june12L302_EM_424.00,6june12L302_EM_426.00,6june12L302_EM_428.00,6june12L302_EM_430.00,6june12L302_EM_432.00,6june12L302_EM_434.00,6june12L302_EM_436.00,6june12L302_EM_438.00,6june12L302_EM_440.00,6june12L302_EM_442.00,6june12L302_EM_444.00,6june12L302_EM_446.00,6june12L302_EM_448.00,6june12L302_EM_450.00,6june12L302_EM_452.00,6june12L302_EM_454.00,6june12L302_EM_456.00,6june12L302_EM_458.00,6june12L302_EM_460.00,6june12L302_EM_462.00,6june12L302_EM_464.00,6june12L302_EM_466.00,6june12L302_EM_468.00,6june12L302_EM_470.00,6june12L302_EM_472.00,6june12L302_EM_474.00,6june12L302_EM_476.00,6june12L302_EM_478.00,6june12L302_EM_480.00,6june12L302_EM_482.00,6june12L302_EM_484.00,6june12L302_EM_486.00,6june12L302_EM_488.00,6june12L302_EM_490.00,6june12L302_EM_492.00,6june12L302_EM_494.00,6june12L302_EM_496.00,6june12L302_EM_498.00,6june12L302_EM_500.00,6june12L302_EM_502.00,6june12L302_EM_504.00,6june12L302_EM_506.00,6june12L302_EM_508.00,6june12L302_EM_510.00,6june12L302_EM_512.00,6june12L302_EM_514.00,6june12L302_EM_516.00,6june12L302_EM_518.00,6june12L302_EM_520.00,6june12L302_EM_522.00,6june12L302_EM_524.00,6june12L302_EM_526.00,6june12L302_EM_528.00,6june12L302_EM_530.00,6june12L302_EM_532.00,6june12L302_EM_534.00,6june12L302_EM_536.00,6june12L302_EM_538.00,6june12L302_EM_540.00,6june12L302_EM_542.00,6june12L302_EM_544.00,6june12L302_EM_546.00,6june12L302_EM_548.00,6june12L302_EM_550.00,6june12L302_EM_552.00,6june12L302_EM_554.00,6june12L302_EM_556.00,6june12L302_EM_558.00,6june12L302_EM_560.00,6june12L302_EM_562.00,6june12L302_EM_564.00,6june12L302_EM_566.00,6june12L302_EM_568.00,6june12L302_EM_570.00,6june12L302_EM_572.00,6june12L302_EM_574.00,6june12L302_EM_576.00,6june12L302_EM_578.00,6june12L302_EM_580.00,6june12L302_EM_582.00,6june12L302_EM_584.00,6june12L302_EM_586.00,6june12L302_EM_588.00,6june12L302_EM_590.00,6june12L302_EM_592.00,6june12L302_EM_594.00,6june12L302_EM_596.00,6june12L302_EM_598.00,6june12L302_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,3.2712299823761,1.80370581150055,1.78727853298187,2.54564118385315,5.36838054656982,2.82059264183044,3.85764241218567,3.8349621295929,5.54188537597656,7.39771366119385,7.18850660324097,9.66655349731445,10.2991189956665,12.9121932983398,15.7270526885986,16.4975528717041,14.7726230621338,19.558536529541,21.5757884979248,20.573184967041,23.5117702484131,22.1644248962402,24.2987575531006,24.933422088623,25.8015098571777,24.4224529266357,26.1844596862793,31.2138519287109,27.8859767913818,29.3896789550781,29.6520214080811,32.542781829834,33.4022521972656,32.5770034790039,35.4530334472656,32.9312629699707,33.7416458129883,31.8308391571045,31.0790405273438,36.734977722168,37.191047668457,35.3555030822754,38.4312705993652,38.4683456420898,41.6102104187012,45.1748504638672,47.5340728759766,41.4448127746582,43.9340896606445,45.3733444213867,51.5306434631348,46.4234924316406,54.6346168518066,56.9325256347656,57.9555969238281,60.1341018676758,61.2496795654297,63.4600639343262,72.6451187133789,68.968147277832,61.0858955383301,64.8727798461914,67.6137390136719,70.2925872802734,73.1648864746094,76.4439086914062,83.0453186035156,75.3582458496094,84.8772430419922,80.3744354248047,82.1156463623047,87.4513931274414,87.2524490356445,84.8284683227539,89.1319351196289,90.147575378418,84.9482650756836,97.6626205444336,88.8277816772461,87.1824722290039,86.0517349243164,90.3280792236328,84.3967132568359,83.2072906494141,83.0924758911133,80.4491424560547,83.438720703125,76.4407119750977,78.2782363891602,79.3489685058594,78.7233810424805,79.4829025268555,71.15966796875,73.9026107788086,67.8003692626953,74.3245391845703,76.3550109863281,77.0465698242188,70.3869400024414,66.2029495239258,69.6159133911133,68.0363235473633,66.7505493164062,68.9903335571289,70.5703201293945,62.0649261474609,61.0940475463867,59.5105361938477,58.2189979553223,54.3190727233887,55.0426368713379,51.6159782409668,52.9676856994629,49.520393371582,48.2073173522949,46.9443969726562,44.2820281982422,43.4506797790527,43.4839668273926,44.0032730102539,41.5207633972168,34.5696449279785,38.7918167114258,35.2602157592773,35.1224708557129,32.1576995849609,33.7183265686035,33.4992904663086,27.4475650787354,29.765495300293,28.5553741455078,28.2425880432129,25.7578868865967,25.7172508239746,25.302526473999,23.8663597106934,21.5149002075195,18.1273803710938,13.6640939712524,19.4818382263184,19.283411026001,18.8595275878906,16.1109085083008,14.661337852478,14.4090909957886,16.0396766662598,18.0873794555664,14.3650121688843,14.411545753479,13.0086307525635,12.7343769073486,9.12735939025879,11.807731628418,9.85180282592773,10.6203145980835,10.2217473983765,8.75151920318604,8.95075798034668,9.67696094512939,10.0652227401733,8.93700313568115,7.15529775619507,5.98986434936523,6.62418842315674,7.24686050415039,7.07500123977661
235,1.63190913200378,2.32035040855408,1.70663034915924,2.16107821464539,0.951891899108887,2.14023351669312,2.22071027755737,3.04441571235657,2.7820291519165,3.32703614234924,5.63853549957275,3.81394743919373,7.7667179107666,5.89423751831055,8.08302688598633,8.12009143829346,9.33074188232422,15.4183568954468,14.6542062759399,14.0364818572998,14.6317195892334,16.2502880096436,17.7943630218506,15.1042079925537,15.372073173523,16.4834232330322,17.8486480712891,15.8449459075928,20.3137607574463,17.92236328125,19.5895080566406,18.6823673248291,24.7467727661133,21.5081043243408,20.9566593170166,18.6720027923584,20.6752815246582,22.9465446472168,24.7288017272949,25.0824928283691,26.6983261108398,29.5667991638184,25.7170639038086,32.2711296081543,33.0669784545898,31.1237392425537,37.828067779541,39.2503395080566,36.0469627380371,38.768611907959,43.7232437133789,39.5950469970703,45.0487747192383,54.1242866516113,47.7122383117676,45.4894790649414,53.4358673095703,54.0502395629883,54.0337257385254,59.8526649475098,50.9184074401855,55.7314872741699,55.8964996337891,57.0431022644043,65.2854232788086,59.8235359191895,59.430118560791,66.7842483520508,66.2526931762695,68.2747421264648,73.0535049438477,73.9571914672852,72.1335678100586,73.0470199584961,82.6455307006836,85.4259033203125,85.7140426635742,78.2902450561523,69.8782577514648,78.1377182006836,81.2130661010742,75.8991317749023,77.2046890258789,76.950798034668,75.4136428833008,74.146110534668,69.480339050293,69.5333480834961,69.0047149658203,72.4618911743164,68.3938217163086,68.2488555908203,62.0396614074707,68.0840377807617,67.9550247192383,68.3020935058594,66.5937728881836,68.6712265014648,68.6187896728516,70.8899841308594,63.1749610900879,64.552978515625,63.3029251098633,63.7563056945801,61.5908622741699,51.0767517089844,58.1302070617676,56.9923553466797,45.3953628540039,52.8000984191895,51.5298156738281,46.1553192138672,48.6075134277344,44.4183197021484,45.8951301574707,46.9003868103027,43.4197196960449,42.3539848327637,38.5070152282715,39.2666435241699,39.8271713256836,35.3767318725586,31.6076850891113,37.4034156799316,30.5977954864502,28.4218788146973,29.2617683410645,26.72243309021,31.3425254821777,23.1510124206543,25.4309978485107,28.0666809082031,20.4627685546875,23.7597045898438,21.5533256530762,20.0802440643311,24.7190380096436,21.3290729522705,15.5344152450562,22.0396022796631,18.3127346038818,15.1666603088379,16.0709285736084,15.3591203689575,13.2756147384644,16.8718547821045,12.1775712966919,15.6624441146851,13.4870767593384,10.5961332321167,12.3042306900024,8.56948947906494,6.67485809326172,9.5943603515625,9.8808126449585,10.1598873138428,8.62923145294189,6.3631911277771,7.14148235321045,5.85472297668457,6.90570020675659,7.7566876411438,5.98713064193726,6.552170753479,8.38492488861084,5.76315498352051
240,2.67190027236938,3.04836869239807,2.71206831932068,1.35730838775635,2.76870107650757,0.90509819984436,1.72058939933777,1.9937778711319,1.75913321971893,2.46909880638123,3.03102684020996,4.0034966468811,5.07077360153198,4.87637996673584,6.09469556808472,7.3679575920105,5.33159875869751,8.8031587600708,7.85299587249756,8.14123249053955,9.99389362335205,11.288950920105,12.283863067627,12.6909923553467,13.6072931289673,11.1731443405151,10.9101152420044,11.2526302337646,12.3901081085205,12.5480756759644,11.7541780471802,13.2936964035034,13.669976234436,16.0186977386475,15.847339630127,15.8772888183594,17.7441291809082,18.7080898284912,18.1582012176514,19.1220397949219,20.5888042449951,19.8166942596436,24.0383186340332,25.9338188171387,28.8519840240479,27.6699924468994,29.4009075164795,30.9946994781494,31.7300624847412,33.4974174499512,33.3861427307129,37.9281959533691,39.1503944396973,44.3363304138184,46.5454597473145,48.8250045776367,49.1315155029297,54.1992797851562,53.2192916870117,55.9380836486816,47.4600944519043,53.5845413208008,50.4070625305176,57.355094909668,60.247428894043,59.86474609375,60.148624420166,65.7321853637695,74.2280197143555,67.7214126586914,68.5309371948242,71.8385620117187,73.1706619262695,68.1907501220703,74.2575607299805,75.4572830200195,73.688346862793,76.8492050170898,76.5512390136719,72.1266860961914,73.1924362182617,74.7475128173828,76.4202651977539,73.4303283691406,72.5421524047852,72.9818572998047,74.4004211425781,69.4023513793945,64.385498046875,65.3742218017578,62.8892822265625,69.0030746459961,64.4885177612305,65.1103515625,66.3819122314453,63.2299003601074,68.8785629272461,68.3246383666992,64.9815826416016,62.3216133117676,58.6191902160644,61.6920700073242,61.2954750061035,62.3808059692383,58.1144714355469,60.0810966491699,55.3108863830566,56.4882774353027,57.8161201477051,46.2061996459961,51.924861907959,54.0943489074707,50.4715690612793,42.2451667785645,44.7807693481445,37.9624862670898,46.7571601867676,40.2928466796875,39.363094329834,36.3622741699219,37.5802612304687,35.9941825866699,31.2159824371338,33.7570838928223,31.1270961761475,28.0849761962891,29.1810398101807,29.7584419250488,27.0287399291992,27.078914642334,25.7443428039551,24.0845890045166,25.2571964263916,23.2542324066162,20.1168842315674,23.6494674682617,21.3886795043945,21.075756072998,19.9496822357178,19.4396629333496,19.4966049194336,17.202522277832,15.1911067962646,15.2596855163574,15.6852760314941,13.3785018920898,13.0832738876343,11.7326793670654,11.713418006897,12.4222478866577,11.1711912155151,9.82947444915772,11.2820682525635,9.76338958740234,9.05343627929688,8.40652084350586,8.69570446014404,9.5452766418457,8.72012615203857,6.76767683029175,6.83614492416382,5.96702909469604,4.9579701423645,5.75997161865234,5.46851634979248,6.88025856018066
245,28.646842956543,19.4687252044678,8.94076919555664,2.91750359535217,1.55298554897308,1.56490087509155,0.89167046546936,1.34222853183746,2.03325772285461,1.8903671503067,2.55290055274963,3.19780778884888,2.85028195381165,4.56733274459839,4.3004035949707,5.58573770523071,5.97720098495483,6.41347169876099,6.61772966384888,7.36988258361816,7.43881130218506,7.6961727142334,8.28533744812012,8.15404891967773,10.1869630813599,9.12637424468994,9.6602201461792,11.8460712432861,10.5686178207397,11.2772750854492,10.541916847229,12.3872976303101,11.4270544052124,13.3979206085205,13.7339305877686,12.970495223999,14.5580282211304,13.7981433868408,14.7632303237915,14.0843448638916,16.9906368255615,19.1233596801758,19.4333820343018,22.1263256072998,22.238468170166,24.9246768951416,23.4988307952881,25.0492267608643,28.6023178100586,28.2258720397949,30.2697639465332,31.7513275146484,35.3435173034668,38.4692459106445,39.5220413208008,40.1812515258789,44.6930732727051,41.504508972168,47.9760780334473,49.3000221252441,43.793098449707,46.3997268676758,46.275707244873,51.5542259216309,49.5636596679687,54.6653175354004,57.9292335510254,53.701602935791,59.7457237243652,59.2779541015625,60.5419158935547,65.7146072387695,65.4324111938477,63.3046875,62.8960380554199,64.7588348388672,67.0907135009766,67.1474609375,66.7823028564453,68.3872985839844,64.9813232421875,66.1759643554687,68.2417907714844,66.7657928466797,64.2992172241211,62.2093658447266,63.5674476623535,62.6905326843262,61.0982933044434,61.0819778442383,62.0523643493652,59.6364898681641,59.1964263916016,59.6456756591797,57.2944107055664,62.5079536437988,58.2351150512695,60.659854888916,60.3224830627441,58.2723655700684,56.7602157592773,57.6566047668457,54.4182052612305,56.527759552002,54.4166488647461,53.1951789855957,49.7508659362793,51.0833625793457,49.9210090637207,49.6131210327148,43.9743232727051,45.123722076416,42.2154579162598,42.1441116333008,38.9985580444336,38.2859764099121,40.6516876220703,39.2357063293457,35.8871307373047,37.6542778015137,32.6128578186035,28.984992980957,32.8279724121094,32.0372467041016,32.5077018737793,30.9770851135254,27.3339309692383,26.722770690918,29.4075908660889,24.9274463653564,25.8136711120605,23.0397815704346,21.4368782043457,22.8557186126709,19.8936500549316,21.3251895904541,18.3012523651123,19.2558364868164,20.453556060791,16.5627460479736,16.4939765930176,15.2415809631348,15.9767913818359,13.3819847106934,15.3509130477905,13.0880794525146,12.8703775405884,14.3396129608154,11.8433561325073,11.9989833831787,10.1423988342285,10.2494201660156,8.82474994659424,9.73413372039795,8.11128997802734,8.35741996765137,7.01267862319946,8.73639583587646,7.38193607330322,6.03526973724365,7.75798177719116,6.83098745346069,5.69905710220337,5.9334192276001,6.64398288726807,5.15832042694092
250,17.1484718322754,24.425651550293,26.2727317810059,18.7886123657227,9.58042240142822,5.08304738998413,2.14582180976868,2.70270085334778,1.25356471538544,2.08125638961792,2.05962753295898,2.57765007019043,3.73901581764221,3.47901701927185,3.02597832679749,3.7825014591217,5.43591356277466,4.98743438720703,5.62447929382324,7.23719120025635,7.23229789733887,7.60175275802612,7.88058996200562,7.73670768737793,8.32574081420898,8.62665843963623,8.52179908752441,9.64990711212158,8.46275615692139,9.48219108581543,10.0741491317749,9.9061803817749,10.3076438903809,12.3010816574097,10.9432992935181,11.6044816970825,12.7189226150513,13.0710439682007,14.2637529373169,15.3943910598755,15.1866607666016,15.8724384307861,14.7155923843384,16.3561744689941,17.8276672363281,18.9885025024414,21.4809551239014,23.0281600952148,22.6840133666992,25.5647373199463,26.4827327728271,25.6152515411377,28.3919792175293,30.788200378418,31.2983703613281,33.8079071044922,35.6193008422852,35.2999229431152,42.5092964172363,42.925838470459,34.9968376159668,37.8578033447266,41.9126129150391,40.7198677062988,42.1658477783203,42.6680526733398,45.1905784606934,45.7228469848633,49.7035675048828,50.1248779296875,50.3903656005859,53.883129119873,55.5320053100586,56.5156211853027,55.9529991149902,57.59765625,55.0974082946777,58.4883422851562,57.7655525207519,57.5047874450684,54.8270263671875,56.9300498962402,55.124641418457,56.7354316711426,53.8791847229004,51.7833137512207,57.3123893737793,57.3006629943848,51.4286079406738,51.2114448547363,52.4670066833496,53.2001533508301,51.7166023254395,50.285400390625,51.6108016967773,52.5538177490234,53.6616859436035,52.8648681640625,51.5183296203613,52.2394790649414,50.1228294372559,51.9877433776855,48.8462181091309,48.194694519043,45.1007308959961,45.7430763244629,45.2087554931641,43.6649894714355,42.0196876525879,44.5619773864746,42.8166961669922,39.9404983520508,37.6126251220703,39.4255714416504,38.4696235656738,34.1518020629883,37.1783638000488,36.2464599609375,32.1523666381836,31.4182987213135,31.5386161804199,28.2051372528076,26.9609088897705,27.5201816558838,26.2922019958496,25.4416923522949,25.5077495574951,25.2427825927734,23.0139102935791,22.0476245880127,22.8863716125488,21.4412174224854,22.0503692626953,19.7370357513428,20.5109100341797,17.5429534912109,17.5825977325439,16.2483158111572,18.4252910614014,15.7996978759766,15.401291847229,14.1480798721313,13.1375932693481,13.3360624313354,12.8500623703003,12.2209053039551,12.4300241470337,12.4462423324585,11.4966230392456,10.7255001068115,8.66845703125,10.0094842910767,8.44637489318848,7.31251764297485,7.53921890258789,7.38298320770264,7.24726819992065,6.82637691497803,6.58302307128906,7.03667068481445,5.78036737442017,6.56626176834106,5.54573917388916,5.52332258224487,6.02365255355835,5.43769359588623
255,3.07069277763367,5.65734958648682,6.33477115631103,12.6458005905151,20.187650680542,18.9900054931641,17.3441963195801,14.1169900894165,6.30628967285156,5.18939161300659,2.61350154876709,4.09305763244629,3.70330834388733,4.43425607681274,4.35475492477417,4.11648178100586,4.00038957595825,5.87173223495483,6.562819480896,7.64480352401733,7.76952791213989,7.89685010910034,8.81818103790283,8.33840751647949,9.14175987243652,7.43252563476563,8.73794746398926,9.40116596221924,8.94603824615479,8.97273826599121,10.5420217514038,10.3418598175049,11.1294727325439,12.2146844863892,10.6490535736084,12.5182514190674,11.9727849960327,13.0696439743042,12.0038948059082,13.0276880264282,14.1978626251221,15.0142812728882,16.776159286499,17.446626663208,17.5170612335205,16.5232410430908,18.7507476806641,20.7738246917725,22.0354862213135,22.7154388427734,25.2337303161621,24.1715126037598,25.1244812011719,26.7639923095703,29.160400390625,31.2826633453369,32.2792205810547,35.6237335205078,37.1110305786133,36.5247688293457,32.7349624633789,32.3841934204102,34.5740661621094,38.9280090332031,40.0385971069336,40.134334564209,41.8301620483398,40.8504905700684,43.1639747619629,45.4743194580078,46.7546081542969,49.0400199890137,50.6961631774902,50.3648109436035,47.788948059082,48.8703575134277,52.3141975402832,54.1605834960937,53.5129051208496,50.5765953063965,53.3784713745117,49.8189392089844,48.3022232055664,52.5189552307129,49.6298828125,50.2947044372559,49.6468963623047,49.6733169555664,48.660774230957,45.8364334106445,50.3654670715332,48.6840782165527,50.1394882202148,49.5977516174316,49.749942779541,51.3883285522461,49.5456237792969,51.3434066772461,51.5782508850098,49.4410171508789,53.8576622009277,46.9121437072754,49.4493408203125,45.1591148376465,45.6800117492676,45.5885009765625,46.7596244812012,39.9386940002441,43.1724853515625,45.5993919372559,37.531120300293,37.5838012695313,39.0479354858398,38.7488708496094,34.451473236084,35.5895042419434,33.0738105773926,30.9225101470947,31.2356967926025,29.6869411468506,31.8452415466309,29.0918464660645,25.9527473449707,29.0151596069336,27.2761421203613,23.3600845336914,26.0546360015869,24.4873962402344,24.0938854217529,23.3311500549316,22.7360649108887,21.5353088378906,19.5754356384277,20.1996974945068,20.3480129241943,20.2233619689941,16.5980587005615,18.486349105835,18.0347347259521,16.1904411315918,14.8206987380981,14.5329236984253,13.9234085083008,14.1306819915771,12.72926902771,11.540225982666,11.562931060791,10.2230377197266,10.4725723266602,11.0183839797974,10.0798320770264,8.26556205749512,9.37912750244141,7.8781943321228,7.62141895294189,8.1143798828125,7.730872631073,7.38267517089844,6.93731832504273,7.85578393936157,6.33293294906616,6.01945543289185,5.64628171920776,6.25621318817139,6.12854194641113,4.27897930145264
260,2.77049875259399,3.1065046787262,2.89574074745178,2.31081461906433,3.27237153053284,5.37861490249634,10.2007007598877,19.3742332458496,23.4026775360107,19.4642524719238,10.7522878646851,4.93761968612671,3.75961947441101,4.60133600234985,5.26405477523804,5.23399591445923,6.62924242019653,7.31591510772705,6.20174551010132,6.6041316986084,8.08004283905029,7.85045337677002,8.96277618408203,8.99961280822754,10.4621868133545,8.35979843139648,9.42054080963135,9.29564666748047,10.9541664123535,10.7690172195435,10.4921827316284,12.2007436752319,11.4380731582642,13.0503101348877,11.3990592956543,10.8250312805176,12.7517042160034,12.8678703308105,12.422290802002,14.1074705123901,13.5979204177856,15.1119480133057,15.823281288147,15.5261669158936,16.2728023529053,19.3935394287109,19.67897605896,19.8906002044678,21.0911045074463,20.3334770202637,23.4879722595215,23.4352512359619,23.7763595581055,27.7558822631836,25.601053237915,30.5731163024902,29.3194599151611,33.9659843444824,36.4013557434082,34.764965057373,31.9223251342773,32.3088989257812,32.8934593200684,34.3329086303711,34.9083786010742,37.0046463012695,38.7616882324219,39.4078254699707,40.7719192504883,42.138313293457,41.9767074584961,42.8321189880371,44.8463478088379,45.8133888244629,48.3611106872559,48.3197860717773,48.1578559875488,48.9540786743164,48.0443840026855,49.6321640014648,48.2607803344727,47.9335098266602,47.9593620300293,49.5355911254883,45.5009078979492,49.3997268676758,47.9628601074219,46.4871597290039,46.9739837646484,50.3344459533691,47.3944282531738,45.7069244384766,46.9311218261719,46.6807975769043,47.3397789001465,49.8807907104492,48.9154930114746,46.7676734924316,47.1921348571777,47.323055267334,46.7266654968262,45.6700973510742,43.5383605957031,44.2047538757324,45.0228233337402,44.7985343933105,43.4354934692383,42.7280006408691,39.372989654541,41.2080383300781,40.4474067687988,39.3772888183594,35.6920318603516,36.7713890075684,36.764087677002,33.0676956176758,34.8716201782227,32.5378150939941,31.3647689819336,29.0403213500977,30.5281677246094,29.0748977661133,28.7150268554687,26.8464241027832,25.7275409698486,25.9973602294922,24.4287357330322,23.7969284057617,23.129430770874,22.9127559661865,19.5214424133301,20.9215183258057,18.8041648864746,20.3520202636719,18.6653747558594,17.4547672271729,17.4726028442383,16.4995098114014,16.2978019714355,14.4376850128174,14.4790267944336,16.0286808013916,15.419171333313,13.0027847290039,12.6514368057251,12.2652206420898,11.5413331985474,10.854115486145,9.93854236602783,10.0712747573853,9.88934326171875,8.01646614074707,8.39701557159424,8.45995712280273,7.83040809631348,7.85177326202393,6.75933456420898,7.33522367477417,7.28274059295654,6.24982500076294,5.65262365341186,6.37503290176392,5.4481315612793,5.7836480140686,5.37896060943604,4.59190607070923
265.070007324219,50.7473258972168,12.0485715866089,4.343017578125,3.74349808692932,3.09339165687561,2.62153053283691,2.86780619621277,3.70380020141602,6.48664331436157,12.1305665969849,17.6334705352783,19.7742500305176,21.9275226593018,15.6719675064087,8.61890697479248,7.19704103469849,7.30011463165283,6.95382785797119,6.9185528755188,7.15481805801392,8.07247924804687,8.76752471923828,8.7313232421875,9.31250190734863,10.7244052886963,8.76620197296143,9.35091114044189,10.3613052368164,9.79086494445801,10.682297706604,10.3394737243652,11.2491760253906,12.8165397644043,12.6412897109985,11.7245836257935,12.6733598709106,11.7374134063721,12.1075239181519,13.3705892562866,12.5684232711792,13.6771011352539,13.7851305007935,13.8853254318237,15.5840854644775,16.5723896026611,16.4560012817383,18.3841686248779,17.9620246887207,18.4460372924805,21.6252288818359,19.7219314575195,20.0244960784912,22.4817695617676,23.7020492553711,23.1550922393799,23.5001754760742,24.2925796508789,27.302360534668,27.7947273254395,30.0969295501709,25.954044342041,28.092399597168,27.5686225891113,29.7044010162354,31.3979663848877,31.6558742523193,32.1485023498535,35.2484092712402,33.4344062805176,35.8086395263672,36.9467735290527,38.4044151306152,37.6832084655762,37.4562911987305,40.4646949768066,41.7422714233398,39.262825012207,40.6925354003906,39.5006446838379,42.4425811767578,40.4638710021973,40.9071846008301,39.7340126037598,40.4933967590332,39.576171875,41.263370513916,41.081226348877,38.7813301086426,39.7537651062012,41.3507652282715,40.5421714782715,39.1799087524414,38.8631019592285,41.1609687805176,38.9943466186523,44.2279014587402,42.0291748046875,39.4527702331543,42.6760559082031,40.4947967529297,41.1539573669434,40.6149444580078,41.8888397216797,39.6109580993652,37.3933372497559,37.5908012390137,38.4858665466309,36.5132713317871,33.8580703735352,33.4182357788086,35.1691551208496,32.7915153503418,32.5742797851562,31.568826675415,31.4353847503662,28.7445793151855,31.1810340881348,28.3738880157471,28.5017681121826,27.5912685394287,27.3917369842529,25.7288188934326,26.0945072174072,25.9084186553955,22.5496311187744,24.2925415039062,22.1787796020508,20.9807910919189,20.9298343658447,21.3073921203613,19.2610454559326,18.5024833679199,17.456901550293,17.2354965209961,15.8740234375,17.2873516082764,17.0195007324219,16.1148910522461,14.5131740570068,13.0160961151123,13.6525821685791,13.1792764663696,13.087347984314,11.531548500061,11.3244714736938,12.1737871170044,13.0080585479736,10.3155155181885,9.64918899536133,9.90903854370117,7.25396347045898,8.21750640869141,8.06166648864746,7.34817600250244,7.26113939285278,6.6803822517395,6.11694574356079,6.49387693405151,6.05087327957153,6.14731740951538,5.75456953048706,5.59898614883423,6.01726293563843,5.84092617034912,4.99129915237427,5.50336933135986
