"Plot Title: ela_meso_7 "
"#","Time, GMT-04:00","Temp, °C()","Coupler Attached()","Host Connected()","Stopped()","End Of File()"
1,06/27/12 12:00:00  AM,21.951,,,,
2,06/27/12 12:30:00  AM,21.951,,,,
3,06/27/12 01:00:00  AM,21.951,,,,
4,06/27/12 01:30:00  AM,22.046,,,,
5,06/27/12 02:00:00  AM,21.951,,,,
6,06/27/12 02:30:00  AM,21.951,,,,
7,06/27/12 03:00:00  AM,21.855,,,,
8,06/27/12 03:30:00  AM,21.855,,,,
9,06/27/12 04:00:00  AM,21.760,,,,
10,06/27/12 04:30:00  AM,21.760,,,,
11,06/27/12 05:00:00  AM,21.664,,,,
12,06/27/12 05:30:00  AM,21.664,,,,
13,06/27/12 06:00:00  AM,21.569,,,,
14,06/27/12 06:30:00  AM,21.569,,,,
15,06/27/12 07:00:00  AM,21.569,,,,
16,06/27/12 07:30:00  AM,21.473,,,,
17,06/27/12 08:00:00  AM,21.473,,,,
18,06/27/12 08:30:00  AM,21.569,,,,
19,06/27/12 09:00:00  AM,21.664,,,,
20,06/27/12 09:30:00  AM,21.664,,,,
21,06/27/12 10:00:00  AM,21.569,,,,
22,06/27/12 10:30:00  AM,21.664,,,,
23,06/27/12 11:00:00  AM,21.664,,,,
24,06/27/12 11:30:00  AM,21.951,,,,
25,06/27/12 12:00:00  PM,21.951,,,,
26,06/27/12 12:30:00  PM,21.951,,,,
27,06/27/12 01:00:00  PM,21.951,,,,
28,06/27/12 01:30:00  PM,22.142,,,,
29,06/27/12 02:00:00  PM,22.333,,,,
30,06/27/12 02:30:00  PM,22.333,,,,
31,06/27/12 03:00:00  PM,22.429,,,,
32,06/27/12 03:30:00  PM,22.429,,,,
33,06/27/12 04:00:00  PM,22.525,,,,
34,06/27/12 04:30:00  PM,22.621,,,,
35,06/27/12 05:00:00  PM,22.812,,,,
36,06/27/12 05:30:00  PM,22.812,,,,
37,06/27/12 06:00:00  PM,22.812,,,,
38,06/27/12 06:30:00  PM,23.004,,,,
39,06/27/12 07:00:00  PM,23.100,,,,
40,06/27/12 07:30:00  PM,23.100,,,,
41,06/27/12 08:00:00  PM,23.196,,,,
42,06/27/12 08:30:00  PM,23.292,,,,
43,06/27/12 09:00:00  PM,23.388,,,,
44,06/27/12 09:30:00  PM,23.388,,,,
45,06/27/12 10:00:00  PM,23.388,,,,
46,06/27/12 10:30:00  PM,23.292,,,,
47,06/27/12 11:00:00  PM,23.292,,,,
48,06/27/12 11:30:00  PM,23.196,,,,
49,06/28/12 12:00:00  AM,23.100,,,,
50,06/28/12 12:30:00  AM,23.004,,,,
51,06/28/12 01:00:00  AM,23.004,,,,
52,06/28/12 01:30:00  AM,23.100,,,,
53,06/28/12 02:00:00  AM,23.100,,,,
54,06/28/12 02:30:00  AM,23.196,,,,
