FishID,Sample type,Lake,Year,Sampling month,Sampling date,Temperature,Conductivity,Vol. pre-filtered water (L),Incub. Start time (24h),Incub. End time (24h),Time elapsed (min),Total length (mm),Fork length (mm),Wet.mass,Mass,Tag analysis date,TDN analysis date,TDP analysis date,DOC analysis date,Tag (µg/L),Tag excretion (µg),Tag.excretion.rate,TDN (µg/L),N excretion (µg),N.excretion.rate,TDP (µg/L),P excretion (µg),P.excretion.rate,DOC (mg/L),C excretion (mg),C excretion (mg C/ind/h),C.excretion.rate,Excreted.CN,Excreted.NP,Excreted.CP,Notes,Total.length.cm,Fork.length,ID,Species.code,Period,SiteClass,Treatment,massnorm.N.excr,massnorm.P.excr,massnorm.C.excr,massnorm.Tag.excr,massnorm.NP.excr,massnorm.CN.excr,massnorm.CP.excr,massnorm.NP.excr2,massnorm.NAg.excr,massnorm.PAg.excr
15L22213,F13,222,2015,8,12,20,28.7,0.75,931,1005,34,41,32,0.791,0.19775,2015-08-12,2015-08-12,2015-08-12,2015-08-11,9.270134495,1.083613295,1.912258756,870.8575113,180.9719536,319.362271,22.33,12.02,21.22,7.719733971,0.220529114,0.389169025,389.169025,1.421678671,33.32853949,47.38247374,NA,4.1,32,NA,NA,During,Impact,1,1614.9798786346398,107.307206068268,1967.9849557522123,9.670082204804045,33.32513262757507,1.4216786715130374,47.37763028196671,168.53875848293296,1276.4173291992652,98.94668599267048
15L22214,F14,222,2015,8,12,20,28.7,0.75,932,1006,34,50,39,1.14,0.285,2015-08-12,2015-08-12,2015-08-12,2015-08-11,12.3834466,4.196925401,7.406338943,956.6892328,245.3457447,432.9630788,19.29,9.75,17.21,6.79115354,-0.708051317,NA,NA,NA,55.71954641,NA,NA,5,39,NA,NA,During,Impact,1,1519.1686975438597,60.38596491228071,NA,25.987154185964915,55.70621500290528,NA,NA,195.50718038596492,446.7895656500472,20.7195261402896
15L22215,F15,222,2015,8,12,20,28.7,0.75,932,1006,34,45,37,0.983,0.24575,2015-08-12,2015-08-12,2015-08-12,2015-08-11,10.44594678,2.259425577,3.987221606,535.589942,-70.4787234,NA,12.79,4.88,8.6,7.313348959,-0.185855898,NA,NA,NA,NA,NA,NA,4.5,37,NA,NA,During,Impact,1,NA,34.99491353001017,NA,16.224706433367242,NA,NA,NA,NA,NA,19.232272722925586
15L22216,F16,222,2015,8,12,20,28.7,0.75,933,1006,33,42,33,0.738,0.1845,2015-08-12,2015-08-12,2015-08-12,2015-08-11,12.00593806,3.819416859,6.944394289,662.1212121,24.41972921,44.39950765,14.92,6.47,11.76,7.572232989,0.073028132,0.132778422,132.7784223,3.488961197,8.358996333,29.16421385,NA,4.2,33,NA,NA,During,Impact,1,240.6477379403794,63.739837398373986,719.6662455284552,37.638993436314365,8.359965604652574,3.488961196847866,29.16759560161564,45.306213186991876,48.86518248534071,15.099949057630473
15L22217,F17,222,2015,8,12,20,28.7,0.75,1009,1039,30,51,44,1.255,0.31375,2015-08-12,2015-08-12,2015-08-12,2015-08-11,9.589043696,1.402522496,2.805044991,1517.2147,665.7398453,1331.479691,15.26,6.73,13.45,7.369040483,-0.130164374,NA,NA,NA,219.1517924,NA,NA,5.1,44,NA,NA,During,Impact,1,4243.759971314741,42.86852589641435,NA,8.940382441434263,219.2027106797663,NA,NA,698.4917686055778,3627.8594816052178,42.754810368981595
15L22218,F18,222,2015,8,12,20,28.7,0.75,1010,1040,30,50,41,1.202,0.3005,2015-08-12,2015-08-12,2015-08-12,2015-08-11,12.48148518,4.294963982,8.589927964,955.4803353,244.4390716,488.8781431,17.54,8.44,16.88,7.303329145,-0.195875712,NA,NA,NA,64.14908968,NA,NA,5,41,NA,NA,During,Impact,1,1626.8823397670549,56.17304492512479,NA,28.585450795341096,64.13008816900812,NA,NA,213.4745080865225,434.9775485472945,17.522071659288404
15L22219,F19,222,2015,8,12,20,28.7,0.75,1011,1041,30,50,43,1.214,0.3035,2015-08-12,2015-08-12,2015-08-12,2015-08-11,8.685271636,0.498750436,0.997500871,772.5338491,107.229207,214.4584139,16.54,7.69,15.38,7.238549883,-0.260654974,NA,NA,NA,30.8859969,NA,NA,5,43,NA,NA,During,Impact,1,706.6175087314663,50.67545304777595,NA,3.2866585535420096,30.875955930243357,NA,NA,101.76605238879736,1643.1815431682255,137.4819183825388
15L22220,F20,222,2015,8,12,20,28.7,0.75,1011,1041,30,53,44,1.366,0.3415,2015-08-12,2015-08-12,2015-08-12,2015-08-11,9.932376091,1.745854891,3.491709782,977.24049,260.7591876,521.5183752,20.61,10.73,21.47,7.500463159,0.001258302,0.002516604,2.51660443,0.005629789,53.78937703,0.302822852,NA,5.3,44,NA,NA,During,Impact,1,1527.1401909224012,62.86969253294289,7.369266266471449,10.224626008784773,53.78624536296494,0.005629789171936097,0.30280522174351815,157.50915674963395,1141.529705468681,54.82724661717986
15L222C1,C1,222,2015,8,12,20,28.7,0.75,935,1006,31,NA,NA,NA,NA,2015-08-12,2015-08-12,2015-08-12,2015-08-11,8.834483075,0.647961875,NA,719.3423598,67.33558994,NA,5.79,-0.38,NA,7.515609389,0.016404533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,During,Impact,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15L222C2,C2,222,2015,8,12,20,28.7,0.75,933,1006,33,NA,NA,NA,NA,2015-08-12,2015-08-12,2015-08-12,2015-08-11,5.806838912,-2.379682288,NA,549.693746,-59.90087041,NA,NA,NA,NA,7.799193425,0.299988569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,During,Impact,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15L222C3,C3,222,2015,8,12,20,28.7,0.75,1012,1042,30,NA,NA,NA,NA,2015-08-12,2015-08-12,2015-08-12,2015-08-11,9.005730904,0.819209704,NA,810.0096712,135.3360735,NA,8.2,1.43,NA,7.452694278,-0.046510578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,During,Impact,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15L222C4,C4,222,2015,8,12,20,28.7,0.75,1013,1043,30,NA,NA,NA,NA,2015-08-12,2015-08-12,2015-08-12,2015-08-11,9.257656297,1.071135097,NA,654.4648614,18.67746615,NA,4.01,-1.71,NA,7.661013201,0.161808344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,During,Impact,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15L222C5,C5,222,2015,8,12,20,28.7,0.75,1015,1045,30,NA,NA,NA,NA,2015-08-12,2015-08-12,2015-08-12,2015-08-11,8.027896813,-0.158624388,NA,414.2972276,-161.4482592,NA,7.17,0.66,NA,7.067513989,-0.431690867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,During,Impact,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15L2391,F1,239,2015,8,12,16,28.4,0.75,845,915,30,42,35,0.603,0.15075,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,295.9373148,-3.39951393,NA,17.86,10.76,21.51,11.35086794,0.332051973,0.664103947,664.1039469,NA,NA,79.74822723,NA,4.2,35,NA,NA,During,Control,0,NA,142.6865671641791,4405.332981094527,NA,NA,NA,79.7583385785681,NA,NA,NA
15L2392,F2,239,2015,8,12,16,28.4,0.75,846,916,30,41,34,0.667,0.16675,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,318.1661233,13.27209247,NA,18.36,11.13,22.26,11.51724345,0.498427489,0.996854977,996.8549772,NA,NA,115.6735498,NA,4.1,34,NA,NA,During,Control,0,NA,133.49325337331334,5978.140792803598,NA,NA,NA,115.68772197214734,NA,NA,NA
15L2393,F3,239,2015,8,12,16,28.4,0.75,847,917,30,46,38,0.804,0.201,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,321.8709247,16.05069354,NA,11.08,5.67,11.34,11.36065473,0.341838768,0.683677537,683.6775369,NA,NA,155.734942,NA,4.6,38,NA,NA,During,Control,0,NA,56.41791044776119,3401.3807805970146,NA,NA,NA,155.74664641313933,NA,NA,NA
15L2394,F4,239,2015,8,12,16,28.4,0.75,847,917,30,40,34,0.583,0.14575,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,327.4281269,20.21859514,40.43719028,16.11,9.44,18.89,10.87877159,-0.140044376,NA,NA,NA,4.740617623,NA,NA,4,34,NA,NA,During,Control,0,277.4421288507719,129.60548885077188,NA,NA,4.740047261135899,NA,NA,32.52567837392796,NA,NA
15L2395,F5,239,2015,8,12,16,28.4,0.75,848,918,30,44,35,0.679,0.16975,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,323.7233254,17.43999407,34.87998814,17.29,10.33,20.67,10.8925197,-0.126296259,NA,NA,NA,3.736723808,NA,NA,4.4,35,NA,NA,During,Control,0,205.4785751988218,121.76730486008837,NA,NA,3.7365389188610134,NA,NA,22.013100488954343,NA,NA
15L2396,F6,239,2015,8,12,16,28.4,0.75,848,918,30,45,36,0.569,0.14225,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,269.2627445,-23.40544161,NA,15.11,8.69,17.39,10.91535556,-0.103460404,NA,NA,NA,NA,NA,NA,4.5,36,NA,NA,During,Control,0,NA,122.24956063268894,NA,NA,NA,NA,NA,NA,NA,NA
15L2397,F7,239,2015,8,12,16,28.4,0.75,849,919,30,46,38,0.777,0.19425,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,234.067131,-49.80215175,NA,10.73,5.41,10.83,11.09058579,0.07176983,0.14353966,143.5396601,NA,NA,34.25431903,NA,4.6,38,NA,NA,During,Control,0,NA,55.75289575289575,738.9429091377091,NA,NA,NA,34.23922332333025,NA,NA,NA
15L2398,F8,239,2015,8,12,16,28.4,0.75,850,920,30,45,36,0.761,0.19025,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,260.7417012,-29.79622407,NA,10.86,5.51,11.01,11.18495846,0.166142496,0.332284992,332.2849924,NA,NA,77.94644103,NA,4.5,36,NA,NA,During,Control,0,NA,57.8712220762155,1746.5702622864653,NA,NA,NA,77.96574904934909,NA,NA,NA
15L2399,F9,239,2015,8,12,16,28.4,0.75,851,921,30,44,36,0.715,0.17875,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,267.0398637,-25.07260225,NA,17.48,10.48,20.95,10.97663954,-0.042176426,NA,NA,NA,NA,NA,NA,4.4,36,NA,NA,During,Control,0,NA,117.2027972027972,NA,NA,NA,NA,NA,NA,NA,NA
15L23910,F10,239,2015,8,12,16,28.4,0.75,851,921,30,43,35,0.711,0.17775,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,247.4044161,-39.79918791,NA,11.73,6.16,12.33,11.02114615,0.002330189,0.004660379,4.660378575,NA,NA,0.976802379,NA,4.3,35,NA,NA,During,Control,0,NA,69.36708860759494,26.218726160337557,NA,NA,NA,0.9764242756488242,NA,NA,NA
15L23911,F11,239,2015,8,12,16,28.4,0.75,852,922,30,44,36,0.795,0.19875,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,238.5128927,-46.46783047,NA,15.98,9.35,18.7,11.38162644,0.362810472,0.725620944,725.6209441,NA,NA,100.2405342,NA,4.4,36,NA,NA,During,Control,0,NA,94.0880503144654,3650.9229891823898,NA,NA,NA,100.24175252718359,NA,NA,NA
15L23912,F12,239,2015,8,12,16,28.4,0.75,853,923,30,46,37,0.704,0.176,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,237.4014523,-47.30141079,NA,12.45,6.7,13.4,11.06099239,0.042176426,0.084352852,84.3528522,NA,NA,16.25798759,NA,4.6,37,NA,NA,During,Control,0,NA,76.13636363636364,479.27756931818186,NA,NA,NA,16.262054839552242,NA,NA,NA
15L23913,F13,239,2015,8,12,16,28.4,0.75,853,923,30,43,36,0.722,0.1805,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,163.3054238,-102.8734321,NA,12.7,6.89,13.79,11.14068486,0.1218689,0.243737799,243.7377995,NA,NA,45.67632907,NA,4.3,36,NA,NA,During,Control,0,NA,76.398891966759,1350.34791966759,NA,NA,NA,45.66033227278222,NA,NA,NA
15L23914,F14,239,2015,8,12,16,28.4,0.75,941,1011,30,41,35,0.589,0.14725,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,225.5460877,-56.1929342,NA,10.93,5.56,11.13,10.66952059,-0.349295374,NA,NA,NA,NA,NA,NA,4.1,35,NA,NA,During,Control,0,NA,75.58573853989814,NA,NA,NA,NA,NA,NA,NA,NA
15L23915,F15,239,2015,8,12,16,28.4,0.75,942,1012,30,41,34,0.611,0.15275,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,230.3623296,-52.58075282,NA,5.93,1.81,3.63,11.25160187,0.23278591,0.46557182,465.5718196,NA,NA,331.6880354,NA,4.1,34,NA,NA,During,Control,0,NA,23.76432078559738,3047.933352536825,NA,NA,NA,331.32980733700646,NA,NA,NA
15L23916,F16,239,2015,8,12,16,28.4,0.75,943,1013,30,47,40,0.81,0.2025,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,354.2553191,40.33898936,80.67797872,13.41,7.42,14.84,11.0032037,-0.015612268,NA,NA,NA,12.0363989,NA,NA,4.7,40,NA,NA,During,Control,0,398.4097714567901,73.28395061728395,NA,NA,12.03801184212553,NA,NA,59.43900691358024,NA,NA
15L23917,F17,239,2015,8,12,16,28.4,0.75,943,1013,30,39,33,0.497,0.12425,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,402.2082527,76.30368956,152.6073791,4.16,0.48,0.97,11.27793301,0.259117049,0.518234098,518.2340975,3.961842806,349.4522342,1384.47482,NA,3.9,33,NA,NA,During,Control,0,1228.2284032193159,7.806841046277666,4170.8981690140845,NA,348.36736024300444,3.9618428063504654,1380.1767201460482,2812.492830583501,NA,NA
15L23918,F18,239,2015,8,12,16,28.4,0.75,944,1014,30,41,35,0.538,0.1345,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,471.1154094,127.9840571,255.9681141,15.36,8.89,17.77,11.21478488,0.195968919,0.391937838,391.9378381,1.786397547,31.88886569,56.96619144,NA,4.1,35,NA,NA,During,Control,0,1903.1086550185873,132.1189591078067,2914.0359710037173,NA,31.895697150494414,1.7863975469148745,56.978395146782965,237.09193821561337,NA,NA
15L23919,F19,239,2015,8,12,16,28.4,0.75,944,1014,30,45,39,0.764,0.191,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,602.8852353,226.8114265,453.622853,11.57,6.04,12.08,11.29517641,0.276360449,0.552720899,552.720899,1.421535632,83.14558254,118.1944082,NA,4.5,39,NA,NA,During,Control,0,2374.9887591623037,63.246073298429316,2893.826696335079,NA,83.14988436021761,1.4215356315686623,118.20052337886315,435.31718607329844,NA,NA
15L23920,F20,239,2015,8,12,16,28.4,0.75,945,1015,30,41,35,0.638,0.1595,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,384.4777563,63.00581721,126.0116344,12.04,6.4,12.79,10.94681311,-0.072002849,NA,NA,NA,21.80914941,NA,NA,4.1,35,NA,NA,During,Control,0,790.041594984326,80.18808777429466,NA,NA,21.815931343683687,NA,NA,136.73447905956112,NA,NA
15L239C1,C1,239,2015,8,12,16,28.4,0.75,830,900,30,NA,NA,NA,NA,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,813.6363636,NA,NA,4.98,1.1,NA,11.66637557,0.647559603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,During,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15L239C2,C2,239,2015,8,12,16,28.4,0.75,830,900,30,NA,NA,NA,NA,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,479.5776918,NA,NA,3.05,-0.35,NA,11.18612355,0.167307591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,During,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15L239C3,C3,239,2015,8,12,16,28.4,0.75,830,900,30,NA,NA,NA,NA,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,525.9187621,NA,NA,3.68,0.13,NA,11.2075613,0.188745332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,During,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15L239C4,C4,239,2015,8,12,16,28.4,0.75,830,900,30,NA,NA,NA,NA,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,398.5815603,NA,NA,4.18,0.5,NA,10.50524224,-0.513573719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,During,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15L239C5,C5,239,2015,8,12,16,28.4,0.75,831,901,30,NA,NA,NA,NA,NA,2015-08-11,2015-08-11,2015-08-11,NA,NA,NA,704.0296583,NA,NA,1.68,-1.37,NA,10.52877716,-0.490038807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,During,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L2221,F1,222,2012,8,7,NA,NA,0.75,1019,1051,32,90,85,6,1.5,NA,NA,NA,NA,NA,NA,NA,542.9622873,195.3699603,366.3186756,8.289527203,5.91,11.08549724,NA,NA,NA,NA,NA,73.17075567,NA,NA,9,85,NA,NA,Before,Impact,0,244.2124504,7.390331493333334,NA,NA,73.17075569062546,NA,NA,48.780503780000004,NA,NA
12L2222,F2,222,2012,8,7,NA,NA,0.75,1019,1052,33,80,77,5,1.25,NA,NA,NA,NA,NA,NA,NA,433.1575605,85.56523357,155.573152,6.100164611,3.72,6.768913828,NA,NA,NA,NA,NA,50.89197716,NA,NA,8,77,NA,NA,Before,Impact,0,124.4585216,5.4151310623999995,NA,NA,50.89197716995963,NA,NA,40.713581728,NA,NA
12L2223,F3,222,2012,8,7,NA,NA,0.75,1020,1053,33,84,81,6,1.5,NA,NA,NA,NA,NA,NA,NA,481.1443052,133.5519782,242.8217786,9.310243546,6.93,12.60542098,NA,NA,NA,NA,NA,42.65441005,NA,NA,8.4,81,NA,NA,Before,Impact,0,161.88118573333333,8.403613986666667,NA,NA,42.65441006091877,NA,NA,28.43627336666667,NA,NA
12L2224,F4,222,2012,8,7,NA,NA,0.75,1020,1054,34,81,76,6,1.5,NA,NA,NA,NA,NA,NA,NA,393.7031967,46.11086974,81.37212307,3.984766972,1.61,2.836773469,NA,NA,NA,NA,NA,63.51622067,NA,NA,8.1,76,NA,NA,Before,Impact,0,54.24808204666667,1.8911823126666667,NA,NA,63.516220672536186,NA,NA,42.344147113333335,NA,NA
12L2225,F5,222,2012,8,7,NA,NA,0.75,1021,1055,34,82,79,6,1.5,NA,NA,NA,NA,NA,NA,NA,451.4761994,103.8838725,183.3244809,13.30435098,10.93,19.28309818,NA,NA,NA,NA,NA,21.05122192,NA,NA,8.2,79,NA,NA,Before,Impact,0,122.2163206,12.855398786666667,NA,NA,21.05122192224996,NA,NA,14.034147946666666,NA,NA
12L2226,F6,222,2012,8,7,NA,NA,0.75,1022,1056,34,91,86,9,2.25,NA,NA,NA,NA,NA,NA,NA,486.0674385,138.4751116,244.3678439,17.41680233,15.04,26.54036528,NA,NA,NA,NA,NA,20.38782135,NA,NA,9.1,86,NA,NA,Before,Impact,0,108.60793062222223,11.795717902222222,NA,NA,20.387821345711767,NA,NA,9.061253933333333,NA,NA
12L2227,F7,222,2012,8,7,NA,NA,0.75,1023,1057,34,107,104,15,3.75,NA,NA,NA,NA,NA,NA,NA,650.3521877,302.7598608,534.2821073,15.58247151,13.21,23.30331089,NA,NA,NA,NA,NA,50.76760307,NA,NA,10.7,104,NA,NA,Before,Impact,0,142.47522861333334,6.214216237333333,NA,NA,50.767603074828884,NA,NA,13.538027485333334,NA,NA
12L2228,F8,222,2012,8,7,NA,NA,0.75,1024,1059,35,53,49,3,0.75,NA,NA,NA,NA,NA,NA,NA,415.4748727,67.88254581,116.3700785,5.715546859,3.34,5.722774033,NA,NA,NA,NA,NA,45.02652052,NA,NA,5.3,49,NA,NA,Before,Impact,0,155.16010466666668,7.630365377333334,NA,NA,45.026520513824586,NA,NA,60.03536069333333,NA,NA
12L2229,F9,222,2012,8,7,NA,NA,0.75,1025,1100,35,55,53,1,0.25,NA,NA,NA,NA,NA,NA,NA,399.5229592,51.93063223,89.02394097,5.848683773,3.47,5.951008743,NA,NA,NA,NA,NA,33.12454228,NA,NA,5.5,53,NA,NA,Before,Impact,0,356.09576388,23.804034972,NA,NA,33.12454228052639,NA,NA,132.49816912,NA,NA
12L22210,F10,222,2012,8,7,NA,NA,0.75,1026,1101,35,56,54,2,0.5,NA,NA,NA,NA,NA,NA,NA,394.4595332,46.86720624,80.34378212,12.0173608,9.64,16.52588366,NA,NA,NA,NA,NA,10.76517859,NA,NA,5.6,54,NA,NA,Before,Impact,0,160.68756424,33.05176732,NA,NA,10.765178591363748,NA,NA,21.53035718,NA,NA
12L22211,F11,222,2012,8,7,NA,NA,0.75,1027,1102,35,52,50,1,0.25,NA,NA,NA,NA,NA,NA,NA,419.8992172,72.30689028,123.954669,8.940418784,6.56,11.25112591,NA,NA,NA,NA,NA,24.39498546,NA,NA,5.2,50,NA,NA,Before,Impact,0,495.818676,45.00450364,NA,NA,24.3949854424582,NA,NA,97.57994184,NA,NA
12L22212,F12,222,2012,8,7,NA,NA,0.75,1028,1103,35,55,53,1,0.25,NA,NA,NA,NA,NA,NA,NA,392.8836395,45.29131254,77.64225007,8.319113184,5.94,10.18603059,NA,NA,NA,NA,NA,16.87822588,NA,NA,5.5,53,NA,NA,Before,Impact,0,310.56900028,40.74412236,NA,NA,16.878225883572576,NA,NA,67.51290352,NA,NA
12L22213,F13,222,2012,8,7,NA,NA,0.75,1029,1104,35,57,55,1,0.25,NA,NA,NA,NA,NA,NA,NA,375.8169751,28.22464813,48.38511109,5.833890782,3.46,5.925649331,NA,NA,NA,NA,NA,18.08045908,NA,NA,5.7,55,NA,NA,Before,Impact,0,193.54044436,23.702597324,NA,NA,18.08045908322993,NA,NA,72.32183632,NA,NA
12L22214,F14,222,2012,8,7,NA,NA,0.75,1030,1105,35,51,49,1,0.25,NA,NA,NA,NA,NA,NA,NA,364.881164,17.2888371,29.63800646,8.171183279,5.79,9.932436468,NA,NA,NA,NA,NA,6.607342973,NA,NA,5.1,49,NA,NA,Before,Impact,0,118.55202584,39.729745872,NA,NA,6.607342973269518,NA,NA,26.429371892,NA,NA
12L22215,F15,222,2012,8,7,NA,NA,0.75,1030,1107,37,52,50,2,0.5,NA,NA,NA,NA,NA,NA,NA,430.6552073,83.06288035,134.6965627,8.156390288,5.78,9.371559377,NA,NA,NA,NA,NA,31.82572533,NA,NA,5.2,50,NA,NA,Before,Impact,0,269.3931254,18.743118754,NA,NA,31.825725319736183,NA,NA,63.65145066,NA,NA
12L22216,F16,222,2012,8,7,NA,NA,0.75,1031,1108,37,55,53,1,0.25,NA,NA,NA,NA,NA,NA,NA,372.5111665,24.91883955,40.40892901,5.271757144,2.89,4.6937759,NA,NA,NA,NA,NA,19.06288586,NA,NA,5.5,53,NA,NA,Before,Impact,0,161.63571604,18.7751036,NA,NA,19.0628858604921,NA,NA,76.25154344,NA,NA
12L22217,F17,222,2012,8,7,NA,NA,0.75,1032,1109,37,55,53,1,0.25,NA,NA,NA,NA,NA,NA,NA,388.3778242,40.78549724,66.13864418,11.18895334,8.81,14.28922919,NA,NA,NA,NA,NA,10.24896816,NA,NA,5.5,53,NA,NA,Before,Impact,0,264.55457672,57.15691676,NA,NA,10.248968157952822,NA,NA,40.99587264,NA,NA
12L22218,F18,222,2012,8,7,NA,NA,0.75,1033,1110,37,55,51,1,0.25,NA,NA,NA,NA,NA,NA,NA,356.9890105,9.396683552,15.23786522,5.700753868,3.32,5.389446263,NA,NA,NA,NA,NA,6.260566601,NA,NA,5.5,51,NA,NA,Before,Impact,0,60.95146088,21.557785052,NA,NA,6.260566601154947,NA,NA,25.042266404,NA,NA
12L22219,F19,222,2012,8,7,NA,NA,0.75,1034,1111,37,52,51,2,0.5,NA,NA,NA,NA,NA,NA,NA,384.2603149,36.66798802,59.46160219,6.543954326,4.17,6.756798356,NA,NA,NA,NA,NA,19.48629652,NA,NA,5.2,51,NA,NA,Before,Impact,0,118.92320438,13.513596712,NA,NA,19.48629651807492,NA,NA,38.97259304,NA,NA
12L22220,F20,222,2012,8,7,NA,NA,0.75,1034,1112,38,50,48,1,0.25,NA,NA,NA,NA,NA,NA,NA,353.1976505,5.605323595,8.850510939,7.756979545,5.38,8.494290852,NA,NA,NA,NA,NA,2.307144914,NA,NA,5,48,NA,NA,Before,Impact,0,35.402043756,33.977163408,NA,NA,2.3071449138974147,NA,NA,9.228579656,NA,NA
12L222C1,C1,222,2012,8,7,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.4260872,58.83376027,NA,2.387124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Before,Impact,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L222C2,C2,222,2012,8,7,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.1553392,-27.43698772,NA,2.653397828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Before,Impact,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L222C3,C3,222,2012,8,7,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.1955544,-31.39677255,NA,2.09126419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Before,Impact,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L222C4,C4,222,2012,8,7,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Before,Impact,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L222C5,C5,222,2012,8,7,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Before,Impact,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L2391,F1,239,2012,8,6,NA,NA,0.75,957,1027,30,60,57,1,0.25,NA,NA,NA,NA,NA,NA,NA,392.087753,48.77698629,97.55397258,11.82505193,8.96,17.91924247,NA,NA,NA,NA,NA,12.05477119,NA,NA,6,57,NA,NA,Before,Control,0,390.21589032,71.67696988,NA,NA,12.054771188980641,NA,NA,48.21908476,NA,NA
12L2392,F2,239,2012,8,6,NA,NA,0.75,957,1027,30,49,45,1,0.25,NA,NA,NA,NA,NA,NA,NA,345.408789,2.098022228,4.196044455,11.14457437,8.28,16.55828735,NA,NA,NA,NA,NA,0.561123327,NA,NA,4.9,45,NA,NA,Before,Control,0,16.78417782,66.2331494,NA,NA,0.5611233273599571,NA,NA,2.244493308,NA,NA
12L2393,F3,239,2012,8,6,NA,NA,0.75,958,1028,30,58,55,1,0.25,NA,NA,NA,NA,NA,NA,NA,377.4976134,34.18684666,68.37369333,11.69191501,8.83,17.65296864,NA,NA,NA,NA,NA,8.576398419,NA,NA,5.8,55,NA,NA,Before,Control,0,273.49477332,70.61187456,NA,NA,8.576398421198999,NA,NA,34.305593676,NA,NA
